centroid_id,smiles,smiles_sha256,vina_affinity_kcal_mol,inside_fraction_with_padding,triad_min_distance_A,centroid_in_box,vina_out_sha256,vina_log_sha256
143,CCCc1c(C)nc2ccccc2c1O,f6043886fdff83c7fe90f052e953ae87554415e39c5f6e637ab9f84563c03ff0,-5.437,1.0,3.991196687711595,True,227a632c7c19f41e3c98693380284f61c1d855f164196ca2d31e16643ca43538,39e7861f080013de657a3d07bbabc0d0298c7224cd013335fbec7e33929b22fa
144,C[C@@H]1C[C@H](O)CN(C(=O)c2ccc(F)cc2Cl)C1,9eca081f7f8f38b4e794b25b468b57bb3ac5e3376900177f67f06e3612fb5d6c,-5.942,1.0,3.338517635118918,True,6bdfae9165d33ddff36a76b0c80269860f05e5d17193848e90d3398a13ff5a4a,d0f820b4e4e4563a7d33cc743766da6a23da5c5af88282248b64fdc4b1c7eca9
146,OCCNC1=NCN(C(=CC=C(Cl)CCl)C[S+])C=CC=CC=C1,6c4ec8bca8fc628e34aa3111e0555558aaabb6aa058cd1ac29ddcde3911711d8,-4.185,1.0,3.8629880921380026,True,97b601d3bca58ca162c8a23b87e17846d84a7676ed7c50fd12696a537c05e606,d78db45dead4215fe224fe1f031b3acf0cd2cab3d678011b790a683116277b1d
147,CC1=CCN=Nc2ccccc2C(=N)C=C=C1Cl,e6d116dce6da667428638ac76bf456bfc4f1d3f6691349298643f8ba1953e67b,-5.308,1.0,4.220119785029806,True,8e5ee94bd87306ac22e25ce90ccaff13d4e70844e841d5cdf33b7d943f0e870b,ca99e0449f8fc9aa43b9d1869df9dc697b4d8ceaec612d6eeae6189ce88fec65
148,CCCCNCCOC=C=C=C(NCC=CC=NC#CC=CCNCCO)Nc1ccc(Cl)c(Cl)c1,d604def6c4bcaf33942510be3d2b85d943ebd6e4e4618a6881e88c7b27d78373,-5.296,1.0,6.006081418029562,True,438e8fc0d4a6a45718d0e27d9a269232a306b099ad405b4c9b69745600acc769,af275a37345f0b415f120da00266f6d1cf3aa4f907da9c09162f6edd6976d385
149,CCOC(=O)c1cnc2c(C)c(C)ccc2c1Nc1ccc(O)cc1,b93c1e063b6a746890d7fcda6c2f2a716c99743622cabf4fb22b0bbaae5dbbc8,-6.687,1.0,8.414456429265053,True,7b9bbc9ef9cede0021e9f9b265eae47018b5df82c652e5bf2d160e4dff18c098,d9d8b4c4eb2b06843033a67faeac8fcace7db7e876020dc1c58a6bb2e3fd334c
150,CC[NH+](CC)CCSCCNc1ccnc2cc(Cl)ccc21,4b78ca94f6ae2bb26273c058e54e27ae85ab8c309f4e9e719550ed4796b74d75,-4.718,1.0,2.7087166703071786,True,2343bc042119cbd7d9de34d2b3102cc999fbfe62f949f121edb6414d1e0f7431,1b284ba4a065c1e210e6f35bbd244161afbde5284cd2a3d4324f0fc9cdfbf468
151,CCN(CC)c1ccc(N)cc1NC(=O)c1cccc(Cl)c1,f1e290f0a38b3fcf36788290ca839177a47c636f62e4c69a1b6250cf05bcc25b,-6.225,0.96,8.454597329264121,True,8e1aeddc266774cc70317df9b511c839ef8fef8a882604bf85c634e3c5f321e6,a56702129d779a121525d0bcd9b0492c1ee55d770188481984d879f88086a9d9
152,CC(C)Oc1cccc2oc(-c3ccc(O)cc3)cc(=O)c12,f485f84577844428a1bb8f2e3e5919f163b274c7ed7d028cc5ef1ef880eba72e,-6.167,1.0,6.719047179474185,True,d4d08eddecf3d912e90690ab6eff5d6061a6572ce82e541844f54130690cdad0,2e76fc8570fbaae084e5d6de8e50dc3116aa16f04ee5fbf59bf6b3eaf92abe54
153,C=CN=C1N=CC2C(=CC=C(c3ccc(Cl)cc3)C2=CC=CC#CCl)O1,23b5f0e0ac6d2f85ce67ff4fa421869e3ab5c0df2b10bf71e83d9a13b97325b0,-5.754,1.0,8.465441453344297,True,1d6dab5fad7dd1614e472caad220ccb37cb9994030c60c7b3a53e42b7fea3e81,c6316628cafd7376658346d9e17193f95221c021f17ceddbc33ae45749476f76
154,ClC1=C=[C+]C=C1,23da88d32b0f9f1ca3e209116811bab311e2b553fa81f36334d0b11a651bdd32,-3.722,1.0,8.900484986785832,True,9de6d9b6c071411f8bff9775ead499ab6ad95c0350528110a29a299d5d3c5f6e,74e4531c2b2fa59b9080ccb3fbd7c2c412acdcb197799384e6e1d4c30f905ef6
155,OC1=C=CCC=CCNC1,7027dc530ccff242c40ce081e3b220e2066dabd44c7895025ea3fa7332f6bc73,-3.602,1.0,9.026499376834852,True,5c1c6d21aba85e14553da5fdaacf323472d45221902a1eeb7c417c6145b4c0cb,3b7891c3d807c8c6ec68e98b003e7fffa950c04e94c1568f37e46bb3b0aa6884
156,C[C@H](CCCCO)Nc1ccnc2cc(Br)ccc21,9549a870938d4db9a23a0ca8c9380c4921e9800b42d396a53e27e1051d1dfedf,-5.886,1.0,8.928603642227602,True,3dce6cd3e5aa19ed8190e27e3a33ec5dc7cf674a83a8a42e97fb62e1db982627,4ca784e296895ad843978b8b4c378baf52bc6620220512f124477f9cee16b978
157,C=CN=C(Cl)c1cccc(Cl)c1,0f06a7de091fb9b1628d06d53bdf417c5cbdc4392e74f06660a7c0f1c6b6dda2,-4.806,1.0,5.52362344842586,True,f711f656b907931835a191359f48e9bde845f06166beb52e3f62fe9bbd5b7188,dccfa89f5bdd18b75e5b2bdb99ba392fe2681dd72b8686b19f6b83e9b2aedc8e
158,CNC(=O)NC1=NN=C(CC2=CC=CC(OC)=C2)S1,de24947fdd43dd3e50fadb6c658341736387a57952fd52ddcb444bc991143a27,-5.937,1.0,4.952869673229855,True,8cb783c0028d0effebde924c8a8649fcfefe02e1624acdce073ae25df30cfc34,6f233cf59c99f112a54f1248aa86d991f4629405bdd02738e82325679f2dc9b9
159,CC(NCC1=CC=CC(O)=C1Cl)C1=CC=CC=C1,9418d40522eb65b24c52cb3dfecb993cd34bb17c2af0bef1ae9155ed214fca62,-6.284,1.0,8.145113258881059,True,eaa68e62a0d565c91efa4ca907cb6d31cb2e2364264fb3dc632a1f00d2d5822b,4d968d3661aac10b18650cfba885cf37dbc9638faa597e16d829638e3886718c
160,CCNc1nc(Nc2ccc(S)c(Cl)c2)nc2ccccc12,0d52fd08c53e539e927bf0ec3bba20d4f83623bfabcae12ce7af4063f00a9a22,-6.598,1.0,3.4682642632879075,True,a64e071815fac17af3ef97909a03941b5f17623d1db2aba5c65d88f3521b62f9,136886956f3948bccb9d5b3b97f115ee5ea4c5192b8259fafc307c9c51052add
161,COC1=CC(SC)=CC=C1C(=O)N1CCC(C)(O)CC1,52d4fc1775cd6510381534558a56eb271b5c8c386f356f243f14237e69045651,-5.602,1.0,3.5911101347633463,True,063dc3ba1719db24dd04b430a50c86dbdaec4e30c131a46767785cf3b42f65d9,343957016a5f74b116903ed5d55b85caf912f0d2c8e89c13c94855d05044baf9
162,COC(=O)C[C@H]1C2(C)C[C@]3([C@]1(C)[C@]14OC5(O[C@@]1([C@H]1[C@]3([C@H]2OC(=O)C2(C)OC2C)O[C@](O1)(C)OC)[C@@](O5)([C@](C[C@H]4O)(C)[C@H](c1ccoc1)OC(=O)C)CC(=O)OC)C)O,98e042ee90ac1142bee1396a9809c5e3e5e6465911844143e2124a4197d650a2,-5.809,1.0,2.981665306502391,True,5abcf3bbc05197c96643a8f51816a6ef1339028195707871363e99ad7c8d7233,92959bd353d48039ee9da236717a0d9109ccb6a55a4a496bbdeddd82905d4113
163,CC=CC=C1C(C=C(Cl)CCl)=C2C(=NC)C2N=CCC2COC12NCCO,7c7d10114fde45fe709574d66beda9084076e857c149ec28c6bac44636fbd981,-4.304,1.0,7.852067434758823,True,ed6f587a8dd48b1c3e21b863a933e8d725726ce53e83678b6f7a97cb102cd96a,f8536ab740175cf12f9479c28bcf96b64ae4a4da9d29a34cbf322e1505c298ff
164,COC1=CC=C(C=CC(=O)C2=CC=C(O)C=C2O)C=C1OC,79b7912d83673a2b15c946433dd9f72fc9d82426a7e7ab21e8d5d34d07316c07,-6.304,0.9583333333333334,9.05265894640906,True,4e641e76477982a2746ceafe9d24f2e481152d7933e6f6b28ecf555afb9b9697,08519327d0f0256fb9701b3b57c159b96e2293ed432ee1fb09f1eb1d871b47c5
165,Cc1c2ccccc2[nH]c(=O)c1C(=O)[N-]OCC(C)C,3655529a57933064ab5518496504959445a3c3738022cf758e2c10730540f0c5,-5.774,1.0,3.6780860511956504,True,a15428fba5d4f5cec800fc2f073b9889fc4ccbc6fb82e3f1536d9e5cac4e5696,02921c31a0b4b95229e4a0ff04498dc9bf504f548e4dd224a5164cfdb538dc5a
166,CCCC1c2ccccc2N=CNCCCC=NC=C=NN1CCO,a8ff46f165f25396e7613790946b247bdfd9ed038275bc80eee8c6dd3e3ce229,-4.352,1.0,3.8046049729242606,True,a91b5e70a26fda2779bbccddda9eae797c11b8c1f67528e2a9350a52c71b0a66,e543973faf9a876058b3bc95bf6ccde754a755f428ebdfda413c41e90db7d299
168,CC(C)=CCOc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)[C@@H](O)C2=O,415cc99a71c4e8ac3b737a675e6c292c039e2cf11640aaeb917243e7633cbbb9,-5.883,1.0,8.536549888567395,True,74dd8e02cd9655648bd457eabd2c37c8fa4c7d00d4ebb023a1326a6fc638a4ed,d94b4bc3f486d3a6e7f744111444defb2c0910f982bb5e32b7fee67fdabf34b2
169,C=CC(C)NC(=O)NCCCCC1=CNC2=CC=CC=C12,1a48cbfae649298c3b5b81ffc5b1b9b8c84fb46022b7af2ce5de678714df7329,-6.316,1.0,8.627509605905983,True,a9b74aec1ef668ffd6ae29be1aa3e8d62d5bbad653cec3df3ab9f5c7c39a82bb,7f9ffe8d6bab523ea18f7a29efd56cb00adbd3d88c7ed5054dbb15fed83fa370
172,CC1=CC(O)=CC=C1C(=O)C=CC1=CC=C(O)C(Br)=C1,60a62bc3e25b5dccf06f83a480f8d1770d4cb239405b805d0748cf0d23876f59,-6.775,1.0,7.535492352859235,True,e33f01925daf7963b18a3d2e1f246a14c811fb128c34148d418752d919190332,625c26cf64a270f3aad0b241da0f46b1cc40afc90e291746d7a86c7ebc6c24b5
173,CCc1ccc(-c2nc3ccc(N)cc3[nH]2)cc1,8a9e4dae4acb1d61fbf3efde68996136c4a9865c3557bbb31002d87b43ea1450,-6.357,1.0,6.2171606059358,True,03c8b4a07b62981bd24ee15375b948a15c752dddad2a9e4f3fb91bc381b17e34,7b7fdf3e3b4420f12753f77af9d0dfc56b51446f4252bb34aa307ee0750fcfc3
174,C=C[C@@](C)(O)CC(=O)N[C@H](C)CCC=C(C)C,220365d2243b9fba4b359e2b6ecbc56925db189bc01277f207f6262a73162f5d,-5.567,1.0,8.907286736150352,True,b855c6436e94836d02c3d293b4e94b023ab3ba75cc36f3ba0833329da09cf24b,4d71d447ff410c3ccf0160d0618ea8a9e1adc72fde68e02b01ee1d631edea2c5
175,COc1ccc(N2C3=C(C(=O)CC(C)(C)C3)C(c3ccc(OC)c(OC)c3)C3=C2CC(C)(C)CC3=O)cc1,79fb692e8e1736649077557190ba767848116da4f5d9b4d97cb1e1b1df9856bf,-5.811,1.0,3.177995909374334,True,19f0981e5184bb3f25db4e05f00d7528b625918114be7b9e5e48580e5fcdbba5,e42d327671e42e921afb1491b57ced2a1b032294977711e9705a6fca15bcd3e8
176,OCCNC1C(NC2=C=[N+]=C(Cl)C(Cl)=C2)=Nc2ccccc21,9c53c3fd984197b69cc60ee3e4b9a7565baea0c61761ee9edacc7735cb0bd4f2,-6.346,1.0,3.0814170441535502,True,89c1b0efc9a52ee59edce7a504d6df0975abc14170f3dcd19e79d343f1683492,edc63f2928a19448f3f7a665fca70f770a40ffbdd968c95340611de7d7c51245
177,C=C(Cl)C(=C)CC#CCCN1N=C(NCCCl)c2ccccc2N1,588f7b5711a262c9f45c60fff9da52c16d76b27346eb5c7ff8f459959d650ac2,-6.218,1.0,4.184501284502133,True,63a295c2650aac9aeb508b15e3c85a0d03340ab4bf6d3a2e872af6a2083e9c2e,98b881d899d707fcc4f970135c049612889f043ddd8de397b6cd2159f11bb9ca
178,CCC=NC=CC#CCC(=NCC=CC=CCNCCON)c1ccc(Cl)c(Cl)c1,c2a3dd8c829231a4d11fb1a2522f23b64a872cf2ca449d7f44372b8e5c65846c,-5.308,1.0,3.6463243136067867,True,02fbb6ff8e4926d092ba456dde793c7f32287a0f7a42aacdadcef795bcc7a9ba,c108288e7f8110d16aa0349237672fd2e9453c955401a1b49a04ca3828446d2e
179,OCCNc1nc(NC(C#CCl)=CC=CCl)[s+]c2c1=CC=C[SH]=2,cc4d628dd9646b4568e33ef3f4331ae68f7a3ccb46bd8bc6d70b9ce8b6bc3d73,-6.192,1.0,6.7943321967651835,True,b58e22b5a3f7244b974904b1438afe60ebe490bad52986deb6c33fe0008e7043,3bab24636e16b08fd39f1eed91c39a94bf2fd56caaf58d5fa9e278c4015b6e1a
180,Cc1ccc(-c2cc3c(SCC(=O)Nc4cc(F)ccc4Cl)nccn3n2)cc1C,6acad6b7422965ebc6fb23f66edb98f603a2c6063101df3a71e4f22df82d92d9,-6.444,1.0,3.042270533663961,True,55737e444f6d5eaad458f5c987c33918916995d612bd0a2d3b0ef40db41c159d,02526fcbfbfc02c958f009967bbf6382186319d319b51a1a152cc59a2f610ed9
181,COc1ccc(N2C(=O)N(Cc3ccccc3F)c3ccccc3S2(=O)=O)cc1,41eacf47ea0b922cb5ae081187a88e1477d24253eb96fa9c10ce84e8d6edf613,-7.194,1.0,3.535035360502072,True,4a1e5905a32a2fc85f97a571a879332c26710ddd11ee84dca070664e36d41ed3,1c10e7afbfd800a84ec071fd2c3acdef8c266860ebfcfd9013ef9792ace49bda
182,C#CC1=CC=C(CNCC(O)C2=CC=CC=C2)C=C1,86967d104f6201f1f4d91e91f4d229ddc3a797d62c04df107aa05f75c56e449c,-5.534,1.0,3.0205924915486357,True,5888bb21e85d0fa92e4e97e3f2e7e690088d52751d107b4e09d3a35affbc7ab1,1004460e51c318757037702cba7d5c54f5453b55acace7e213e4b3a7ef61ba1e
183,CC=CC1CC(NCCO)=NC(N2C=C(C)C(Cl)=CC2)=N1,e5bb4eefa18a5cb6bc2934d0ad51efa4674dc6d99e94d4cedd75fb53a565dcc2,-5.883,1.0,8.03214012576972,True,6a2073558128881e493dfb784da916f731b08f89552a3909d8e3a6ff616013a7,f064df25f7b849335d1f11a6f825e1668a9621ed308be9e649bf0b9bd47daab6
184,O=C1C[C@@H](c2ccccc2)Oc2c(Cc3ccccc3O)c(O)c(Cc3ccccc3O)c(O)c21,7aba84cfb82c90778edee024d6c7832448f7f0e374aaab7a7dabfc5e0a4cdcc7,-7.48,1.0,8.871821628053622,True,438083c9c2e506c6be040d28ce6acdef47100fa78e5bf67fc310a54d6c885b10,c5066cd52ce99bb260360ec78a309d892d8aaa0a978c8cd20e4f0912d3490bd3
185,COc1c(Br)c(Br)c(OC)c2ccccc21,c39a514bac49835cde991b7271451171d51779e39e1859e9bf3146accaa6e212,-4.869,1.0,8.881430571704088,True,5bbc0411e47c02b26e86b34c5ca4ba4d70f5db60d94fd294ae8ce36b021062ac,dc5ee4437d354e518b0ce830548e44954eb0a48565dd18def25747b38ae3d7d3
186,CC=CCC(=O)NCC(C)CC,c1a360b618a94e0323d30c8ac92c136e6f32b5be0f732418525138b6c1460306,-4.99,1.0,8.84428595195791,True,80e127c73b60eb9116c04654480812ad95bc26bbae2e06c3544a817907c4b973,1567df4d5a77b352490c60db5b0c9bc3ca804fbbb1db3d317c9b8398cf4eb383
187,NC(NOCCNC1C=C=C1)c1ccc(Cl)c(Cl)c1,58b4310550179b4a23fa752b3c1d5b13a4dc0ba881272229a37d6db45152ef78,-5.448,1.0,2.834934390775211,True,5b7a4a43086da105eaf04af427589af1d2f5f6d49b009930aaa999fbfb05816a,51a8f2acaa3695d936e6f356700beb9ed0edea378ab2309a3df6b8fb59c6b0dc
188,CCCC(CCC)C(=O)OC1=CC=C(NC(=O)C2=CC=CO2)C=C1,12ef19c7a1e1e27d775f30db2fb097f41cc28e32549f37ab28ab32150cfba6dc,-5.506,1.0,2.2091851438935586,True,58dee0a5abe5b5244975ad8c67068e91f38e768af61313217472324c977543e2,f0f89c3805a4c50ff99deefdfba77f6b3f4837c149f73597455c59e9fc9d0867
190,Clc1ccc(Nc2nc(CCC3C=N3)c3ccccc3n2)cc1Cl,1db57cb5a490759196a29a94812a8ad630e5d701087b3fba08e3bfa441d1fdf7,-7.093,1.0,8.30792669683598,True,50d6f7c77c402dafc4d67e7de8146accd5d5fe5baf59daad41a4f8f61ebef68a,f5d728b84767a93b32caf27e813eac5b238d7e6cdc16f53e2a2953784eecf522
191,CC1=CC=C(C(=O)C=CC2=CC=C(O)C(F)=C2)C=C1C,6266345c67bde83de5d596c056c4f57d91972d00ce8b273ff75eb840114c46d6,-6.357,1.0,6.843684680053575,True,1608f119ab8c03e2429f0dd87ff43b32794e332714a9dc6b07aab393a92a094c,2c78e22195a9d2de24d149fde1ba1c7d077d547b87f4203f5cb57507dec85eac
192,C=NC=CC=CCCOC=CCNC(C=CC=CC=C=C=CN=CC=CC#COC(Cl)=CC)=NC=CC=CC,ad0c403a55d21175290929a3ebdbb91379aef1c83f07c65513d507f6763a913d,-5.651,1.0,7.634041786629151,True,56c506ed646b63f0c1f7770398d5d1e25d02a50e8f56476ed112b02de1f0f0e8,cf42e219d70048bf56417fc4ecc16ff8b267329a6793da79056bb6a466adb648
193,CC=C(C)C1=CC=CC=C1N,3df7dc01204bc4610efa1a303a41bbfdca0ad9fd1ff028479ad6a207a6e9988d,-5.011,1.0,3.851845661497874,True,5ff17968b6b79e6d9db4ad8362e31080a70a623aac40f6150c4b62fb417a2908,f117d6188b5d6c703d41d3fb16682cfd3bbe95fa5a52805a53b85b9f9e6bbcb3
196,CC1=CCN(c2nc(CO)c3c(n2)=C=3)C(Cl)C1Cl,adc61bcac9b979ee73875eb5d0ed7b807dec0da804286af3cc6b13277fb29754,-6.28,1.0,3.174272042531957,True,8557831e0c5fc4f24077d434b13f121fb40109c99ea4d464d28e56a8d2d047b2,7b65a3000670e897e72b7348fa8f9d8dc7f0fbf1a46419717e058052984d007e
197,CCN1Cc2ccccc2N=C(O)NCC=C(Cl)C=CCN1,d8e0774fe0cba46f5279cd86bd07bb5fc5ab4318cbb67ebfc6864f6504e2cee0,-4.762,1.0,3.683812427363805,True,65c4997e5c0f62b28c9e45ee1b285b1291d7e8abf17183a3b5ec30c51beaf888,2b264e77df6b480d4839aabccec472a02b01cceb7d90851640e25db60da7f077
198,O=C(O)C1=CC=CC(CNC2CCN(CCC3=CC=C(F)C=C3)CC2)=C1,68f73e13f00854b7a76dcc17020c92fca775f339937da07b0f0fa9c6dba7f1ac,-6.904,1.0,6.765835720736944,True,50db7c7a451ab71a7eba590e2a4e8d5b0b2851dbc7364d5a7e91a138d9f0184f,20d9bbe67d0e71694c4f2813f22dfee3d900fb1d54f5ec2d29139f303443d044
199,COc1ccccc1C(=O)N(Cc1cccnc1)c1nc2cc(C)c(C)cc2s1,73e5fdebd53083af70d652b7a67b01806bd38115951e7ebdf3a6d422235f48d3,-7.143,1.0,3.0538285806508534,True,daa90e1b9e58a0bba7a34611017d6aa52f46ce198fe4d6ca29b81a8eda2c3e4f,cc6242d6870b441fdd426dee6c31172eb897fc015419776a9da3349ec074a69d
200,CCOC1=CC=C(C(C)NC(=O)C2=CC=C(Cl)C(C#N)=C2)C=C1OCC,817e5527d95815c08ce807d0db42f6a300cccf5d99b0733286dc41ca3f9feec3,-5.664,1.0,9.113238173119365,True,4256141406d929be42aee66f74b472fffeadbfa3f6888686b01db8ebda23cbaa,f5d782bebd1f36115290373999d3dd8cc48699801bc8c18d756e35f69aaaf3f7
201,CC(C)(C)CC(C)(C)NC[C@@H](O)C1=CC=C(Cl)C=C1,9dc90ef12dd56f1db3e542029b334a774fe382d65e43ed297284158c2310c2eb,-5.917,1.0,7.719545971104778,True,3916be302751b1d1a3589f9b20de08ab04c000fcf4a1ce68e95de390722bf82c,bfe9bd8e13008410e5902255b6834f5a94e38bc06b7b68c5b943181540d94358
202,COC1=CC(Br)=C(CNC(C)C(N)C2=CC=CC=C2)C=C1O,ee55381addf9e828facdc1ff4940ff5b7186204b366fa89270bc04a783597ad2,-6.215,1.0,8.836266292954281,True,e0df3559281deb88a6856749cfef3a27448600007116fb7d1049045d19e3fb52,b00dc0dbc441ea049a7a266f6b523fafa894fc8780464e532d1d7867559484d3
203,O=C(NCC1=CC=CO1)C1CCN(S(=O)(=O)C2=CC=C(Cl)C(F)=C2)CC1,dba899d6a0e07d4a4804728ceb0bbeeceee8e3b6a12dd4272a8a9837baaec886,-6.568,1.0,2.9313392843545087,True,67241050bc7b871fed17eb9ca1188a2be211a679f464c09643244955b64dd4d1,0e4d340931a1949037983b9c9d85ec488a1887ea60e04d70c5e2c4802f47397d
204,CNC1=CC1=CCN=C1CC=CCOCCNC=N1,9eec7355a8a0beb1f533863857096bc8e63eb6b01d198f88497feaf2c1dfdbeb,-4.059,1.0,8.800386696049214,True,5ecae47f3b27c5589f0063d883e7d5547f98511491a61c1ef72fb93d5609ed91,0d15a4bd035f130d179cadf46fbda8021ccdfa9d63c0d6d12d97cafa227a106f
205,CC1(C)C(C(=O)OCC2=CC=C(OC(F)F)C(F)=C2)C1(F)F,ecffdeb2e051a17d3af2b75883465e25674cd72c513073b21fac7de76099ba11,-5.971,1.0,7.618248880156123,True,7038df86fc97c695328847a4642252f35955ace3a2a3658a30a645c94f7da444,38dfff8e9e74da9011e72a91faae8df3a343be5d2157e421fc35ba0a25c92048
206,COc1ccc(-c2nc(-c3ccccc3)c(-c3ccc(O)cc3)[nH]2)cc1,5d8d6316a58324ba05ccc58703b67e2a17f6be5f874c6fa709cad98f6caf48f3,-6.334,1.0,8.972905493762878,True,68a0a1fb08c46b109edb239052a185ce17754879292528c557343a044a6c476a,d4944eeb71538636cded4ca0924090f08060bf148a0b485e62f83ab9a01cda99
207,Cc1cc(O)cc(NS(=O)(=O)c2cc3c4c(c2)CCC(=O)N4CC3)c1,8d6a59938856a4c2f58076ab8108cbe180f5d94e00cca900e78c3a3cef594840,-6.76,1.0,3.229826156312441,True,1b477e56cd1d38a2743a86c30b49a9dfe9fd9bcdeb372406f65e8ce3e0958907,c1241ce5946618cefd808a2d53e4f02c84590ae50f4b707b30c7d7a4d6265e37
208,CNC1=NC(Cl)=CC=C(C)N2CC(CCNCCCC=CCO)C=CC12,06637ebb6413597a4dd234228a5436f21fa3e195f7ff08975f86a6a77e32a1f0,-4.771,1.0,8.937333998458376,True,ac76674ecce9d166ce3007300edabc529ab87490966b7d8118112d09c4b043f8,d6774634c000e27b51d47c7d03ab88b5b65f53eb8b1adeb59846ece5d4420526
209,COc1ncnc(C)c1-c1ccc(F)c(CO)c1,afe8c5eafc9c47148d384d93db72f4970d2c1d8c4e3e8b698df7e59969aeb2d2,-5.468,1.0,3.2911367337137514,True,1e878f48a196165a9938e0e1f1e078022e6439e320d83eeb7b31c0060480dfe3,5948a5f35e7634a46a88bb17b011de3cd3fdf421821f053fcf25adbba586e533
210,COCCCNC(=O)CCCOc1ccc(Cl)cc1Cl,0211ff8ad6f2b2d2669b2d254b8a34428fc809b7db600feab7f06ba7c7765e41,-5.03,1.0,3.5030276904415154,True,41b1cd544f1ce86573a6561caadf04b609022b0e9f84ac66dfc57ba28117fb2d,4a41b73cf2390c0cef0de151456dfb992eb0964da1b96b84fa175728fa5577e2
211,COC1=CC(C=CC(=O)C2=CC=C(Cl)C=C2)=CC(Cl)=C1OC,6bf53c1b777b6c7abfbf95e8ac5741c4d46545de67fadae994d7b6e4a9553e72,-5.259,1.0,5.445618605815136,True,b3750a07f07e4730f7a92c3c5c0dc73883236cb8bf5d898e59250ba36361263f,4d6c9a6b886cbc66288b08c80756b04b4f0002d29a877362eab69f26a63d9e3c
212,C=C(Cl)C(Cl)=CC=CN[SH]1#Cc2ccccc2N=CNOCC1,dcae16ce072db51e323072e62dd360372153b17743e9dc38b25bddd0abb36b74,-4.49,1.0,3.233647321524104,True,ddef18ce058de9d0483e71dc98b20fdbb3cded63b33506328f690d3f2c825eb6,ddc0d83b8d322799e557546e3e5966ee88ac0df6d5e242cd43c5d4a43eada016
213,Cc1ccc(NS(=O)(=O)c2cc3c4c(c2)CCC(=O)N4CC3)cc1C,8f9391223029293b272c927175bce1b035b379a083b46c7ef5ef897e9628198f,-6.875,1.0,8.969229231098959,True,1c7a9632eedbcdf2cb2d4a031e3c3bf193be8d5fc3c95f8759ee623862d8d500,37d9b943127fda7edc889b5090fb9d4d3eb3de69e3a29cb7fdaa802a6008a4c9
214,CS(=O)(=O)NC[C@@H](O)Cn1c2ccccc2c2ccccc21,d768fc3ea9c3111a30a3d6a58860f07bd435b752f458f199f28f1c4c7d652012,-7.408,1.0,7.599015857333105,True,8130f64db46e5d02d7a292377efaf7e6addb70b3d81d653374cf53cc2ea637a5,21ec99bc57fb28342e75431a83dc4bc036e1c5e830290ce55346ea5ddd24dd7f
215,[O-]C(Cl)=CCNc1nc(NCCO)c2ccccc2n1,fc43c7f5b0b3c77689b0a4e4b245704eaebb50cd097d4b94041dddd99d640632,-6.465,1.0,9.190009249179242,True,a978a7d12932c0eb287e36c0c79ad090f94d9a96f9f787d003a16ba5b788e166,8e8bb5af19b830b5d512f527d2f343a66839ee308527da26212402246981c5f5
216,CC(Cl)=CC=CNC1(N[S-])C(=C[O-])CC1NCCO,c00a82dd73a149c031206b05a0c1408021907c841eff7fac8db76a5af67a7bde,-5.289,1.0,8.886160588240571,True,d90969d9e7a36b5d9f3516739c688f09e4b4246424cc69a0945c6754667f1613,9fd98c78f76dd254625b70123196b0c9f9df9c13b068832605f2075f27d729ec
217,CS(=O)(=O)c1cccc(C(=O)Nc2nc(-c3ccc(O)cc3)cs2)c1,01718b51a0cb46f2e248d984ff937ad2d1954ebb43372b2dacea0cd4578df3f3,-6.745,1.0,3.164282699127879,True,f2fda6c60a0530da0f3382e5f71d63abae74de22fe301d30e92332a7dfe5f23b,a7cf666fa22bc430ce16fb33f7360688f237b0a12b28fdb38e551d70e125525a
218,CC/C=C(/C)C(=O)N(CC)Cc1c[nH]c2ccccc12,1da79f064f50916e041c8e983483fe7cf6e55f3b28e7a7e400bd50cb633d9931,-5.558,1.0,8.72172511605359,True,63657796f6901ae31bf287ade1d75a6d675322c7bba340fb6819a29d1efae3ab,def54ae3c623ce9b4d686921ec0136163e5220bca538cff58a1206b5e0290e04
219,CCOc1ccc(-c2nc(NC(=O)c3ccc(NC(N)=O)cc3)sc2C)cc1,fdba716cde4bc4eb1df0db42d54cbdaeed4adb4f4dcbe0b7778363e05347ef94,-6.114,1.0,3.11316270053462,True,510a458c547afe99d2d799079f862c46dcfa04925835f8d3209d1f433267a010,95d0d4d59ffd4aa42201014beac167c76d141d2e894307f4a07c8f86a500847a
220,C=C(Cl)C(=CC=CNc1nc(NCCO)c2ccccc2n1)CCC=CCl,27fb8c46e1f4abb301926d33e71060c49981250d2eb397f518e90c84c38a7db0,-6.065,1.0,6.790474357509939,True,6cbcd0ad776400b6e342dfd92212e074acc8fb36420961e386600535416ed7b1,09a44f5d0d7e3ebc3be955507dee5042d6595e5d9c2faad54e305a85a9399da3
221,COc1ccc(-c2cn3c(C(=O)Nc4ccc(Cl)cc4)c(-c4ccc(Cl)cc4)c4c3n2CCCC4)cc1,301bccf6fb3954c2496ae48eb71e8338ebe93dce2d4f067090c9cab516157711,-5.037,1.0,3.6567752186865428,True,455ed10ddba6ecd7ff62460949ac1f73e7ba02fb7c1c4cf6bd7f71f0744462c2,c7ef7b9282dc506948ce3660e7911cff2173fd9b135abce88e6f592dd6f9c26e
