seed,hypervolume,front_size,smiles,mpo,syba,sa,rrs,pns
8,0.7542,40,CCOCC(CC)C(CC(=O)NCCc1cnccn1)(N(Cc1cnccn1)c1ccns1)N(c1ccccc1)c1ccc2ccccc2n1,0.1047,125.6052,3.0000,0.1415,1.0000
8,0.7542,40,CCCCN(CCc1cnccn1)C(=O)CC(CCC)(N(C)c1ccns1)N(c1ccccc1)c1ccc2ccccc2n1,0.1140,116.0993,3.0000,0.1531,1.0000
8,0.7542,40,CCC(Nc1ccc2ccccc2n1)C(CC(=O)NCCc1cnccn1)(N(Cc1cnccn1)c1ccns1)N(c1ccccc1)c1ccc2ccccc2n1,0.0925,143.3722,3.0000,0.1226,1.0000
8,0.7542,40,COCC1CC(CC(C)(C)C)C(c2ccccc2)S1,0.7718,4.7405,3.0000,0.1714,1.0000
8,0.7542,40,CC(CC(C(Nc1ccc2ccccc2n1)C(=O)NCCCO)(N(C)c1ccns1)N(c1ccccc1)c1ccc2ccccc2n1)c1cnsc1,0.0717,97.5799,3.0000,0.1683,1.0000
8,0.7542,40,CN(c1ccns1)C(CC(=O)NCCc1ccccn1)(CC(C)(CC(C)(C)C)c1cnsc1)N(c1ccccc1)c1ccc2ccccc2n1,0.1133,124.9392,3.0000,0.1327,1.0000
8,0.7542,40,CC(CC(C(Nc1ccc2ccccc2n1)C(=O)NCCCO)(N(C)c1ccns1)N(c1ccccc1)c1ccc2ccccc2n1)c1cnsc1,0.0717,97.5799,3.0000,0.1683,1.0000
8,0.7542,40,CCN(C(=O)CC(CC(CNC(=O)Nc1ccccc1)COC)(N(C)c1ccns1)N(c1ccccc1)c1ccc2ccccc2n1)c1cnccn1,0.0982,140.2676,3.0000,0.1364,1.0000
8,0.7542,40,CC(c1ccccn1)N(CCO)C(=O)CC(CC(Cc1ccccc1)c1cnsc1)(N(C)c1ccns1)N(c1ccccc1)c1ccc2ccccc2n1,0.0978,116.1980,3.0000,0.1495,0.0000
8,0.7542,40,CCCC(C(CCCC(C)CCO)C(=O)NCC(c1cnccn1)c1cnccn1)(N(C)c1ccns1)N(c1ccccc1)c1ccc2ccccc2n1,0.0792,101.3648,3.0000,0.1650,1.0000
8,0.7542,40,CCC(c1ccncn1)C(CC(=O)NCCc1cnccn1)(N(c1ccccc1)c1ccc2ccccc2n1)N(c1ccns1)C(Nc1ccc2ccccc2n1)c1cnccn1,0.0838,144.7782,3.0000,0.1217,0.0000
8,0.7542,40,CCCC(CC(=O)NCCc1cnccn1)(N(c1ccccc1)c1ccc2ccccc2n1)N(c1ccns1)C(CCOC)c1cnccn1,0.1010,129.1746,3.0000,0.1364,1.0000
8,0.7542,40,CCCC(CC(=O)NCCc1cnccn1)(N(c1ccccc1)c1ccc2ccccc2n1)N(c1ccns1)C(Nc1ccc2ccccc2n1)c1cnccn1,0.0915,137.7017,3.0000,0.1389,1.0000
8,0.7542,40,CC(CC(CC(=O)NCCc1cnccn1)(N(c1ccccc1)c1ccc2ccccc2n1)N(c1ccns1)C(Nc1ccc2ccccc2n1)c1cnccn1)c1ccncn1,0.0838,142.8949,3.0000,0.1327,1.0000
8,0.7542,40,CCCCCCCCCN(CCc1cnccn1)C(=O)CC(C(CC)CC)(N(C)c1ccns1)N(c1ccccc1)c1ccc2ccccc2n1,0.0555,123.7075,3.0000,0.1471,1.0000
8,0.7542,40,O=C(Nc1cnccn1)NC1CCN(C2CCSC2c2ccccc2)C1,0.8671,23.8309,3.0000,0.1236,0.1320
