seed,hypervolume,front_size,smiles,mpo,syba,sa,rrs,pns
13,0.7187,54,CCC(CC(CC(C)(C)C)C(N)(c1ccccc1)N(C)Cc1ccccc1)NC(C)=O,0.5107,61.6672,3.0000,0.1667,1.0000
13,0.7187,54,CCC(CCC(Nc1ccccc1)(c1ccccc1)N(C)C)CC(C)CNc1ccc2ccccc2n1,0.1847,115.1260,3.0000,0.1605,1.0000
13,0.7187,54,CCC(CCC(Nc1ccccc1)(c1ccccc1)N(C)Cc1cccnc1)CC(C)CNc1ccc2ccccc2n1,0.1229,141.8234,3.0000,0.1398,1.0000
13,0.7187,54,CCCC(C)CCCC(N)(c1ccccc1)N(C)CNc1ccc2ccccc2n1,0.3086,71.9952,3.0000,0.1923,1.0000
13,0.7187,54,CC(CC(Nc1ccc2ccccc2n1)C(CCO)C(N)(c1ccccc1)N(C)C)c1cccnc1,0.2610,94.8249,3.0000,0.0244,1.0000
13,0.7187,54,CC(CC(c1ccncn1)C(CCOc1ccccc1)C(N)(c1ccccc1)N(C)C)c1cccnc1,0.2576,86.6729,3.0000,0.1646,1.0000
13,0.7187,54,COC(C)(NC(CCCC(C)c1cccnc1)(c1ccccc1)N(C)C)N1CCCC(C)C1,0.4616,61.3529,3.0000,0.1852,1.0000
13,0.7187,54,CCCCCCCC(c1cccnc1)C(CCC(N)(c1ccccc1)N(C)C)N1CCOCC1,0.2992,83.4813,3.0000,0.1519,1.0000
13,0.7187,54,CC(c1cccnc1)C(C(CO)CC(N)(c1ccccc1)N(C)C)N1CCOCC1,0.6156,56.9813,3.0000,0.1892,1.0000
13,0.7187,54,CC(CC(Nc1ccc2ccccc2n1)C(CC(O)c1ccccc1)C(N)(c1ccccc1)N(C)C)c1cccnc1,0.1472,105.2772,3.0000,0.1899,1.0000
13,0.7187,54,CCCCCC(CCO)(C(CC(C)c1cccnc1)Nc1ccc2ccccc2n1)C(N)(c1ccccc1)N(C)C,0.1093,109.5948,3.0000,0.1778,1.0000
13,0.7187,54,CCNC(C)CCCN(C)C(N)(c1ccccc1)C(CCO)CCC(C)(CCN)c1cccnc1,0.2539,19.9714,3.0000,0.1975,1.0000
13,0.7187,54,CCCC(CC(Nc1ccccc1)(c1ccccc1)N(C)C)(NC(=O)Cc1ccccn1)Nc1ccc2ccccc2n1,0.1345,125.8986,3.0000,0.1591,1.0000
13,0.7187,54,CCC(CCC(Nc1ccccc1)(c1ccccc1)N(C)Cc1cccs1)CC(C)C,0.2905,83.2075,3.0000,0.1528,1.0000
13,0.7187,54,CCCN(c1ccccc1)C(CC(CCC)(NC(C)=O)N(CO)c1ccc2ccccc2n1)(c1ccccc1)N(C)C,0.1732,80.8683,3.0000,0.1667,1.0000
13,0.7187,54,CCC(CCO)C(CC(Nc1ccccc1)(c1ccccc1)N(C)C)(NC(=O)Cc1ccccn1)Nc1ccc2ccccc2n1,0.1007,123.6503,3.0000,0.1910,1.0000
13,0.7187,54,CC(CC(CC(Nc1ccccc1)(c1ccccc1)N(C)C)(NC(=O)Cc1ccccn1)Nc1ccc2ccccc2n1)C(C)C(C)c1ccncn1,0.0864,133.2672,3.0000,0.1400,1.0000
13,0.7187,54,CNCCC(=O)NC(CCCCCOC)CC(Nc1ccccc1)(c1ccccc1)N(C)CCC(C)(C)C,0.1646,81.1452,3.0000,0.1724,1.0000
13,0.7187,54,CCCC(CC(Nc1ccccc1)(c1ccccc1)N(C)CCC(C)(C)C)NC(=O)CNC(N)=O,0.3127,82.5747,3.0000,0.1566,1.0000
13,0.7187,54,CNC(Nc1ccc2ccccc2n1)C(C)CCCC(c1ccccc1)(N(C)C)N(c1ccccc1)c1cncnc1,0.1500,85.7592,3.0000,0.1786,1.0000
13,0.7187,54,CCCC(CC(Nc1ccccc1)(c1ccccc1)N(C)C(CC)CCc1ccccc1)NC(N)=O,0.2272,79.5258,3.0000,0.1875,1.0000
13,0.7187,54,CCC(CC)N(C)C(CC(CCCc1cccs1)NC(N)=O)(Nc1ccccc1)c1ccccc1,0.2225,92.7879,3.0000,0.1494,1.0000
13,0.7187,54,CCC(CC)N(C)C(CC(CC(C)Nc1ccc2ccccc2n1)NC(N)=O)(Nc1ccccc1)c1ccccc1,0.1272,108.6194,3.0000,0.1905,1.0000
13,0.7187,54,CCCC(CC(Nc1ccccc1)(c1ccccc1)N(C)C)C(CC(C)CCCO)C(C)CC,0.2479,43.2863,3.0000,0.1972,1.0000
13,0.7187,54,CCC(C)CN(C)C(N)(c1ccccc1)C(CC(CCNc1ccc2ccccc2n1)c1ccsc1)c1ccon1,0.1331,130.1445,3.0000,0.1489,1.0000
13,0.7187,54,CCCC(C)CCCC(N)(c1ccccc1)N(C)CNc1ccc2ccccc2n1,0.3875,79.1121,3.0000,0.1842,1.0000
13,0.7187,54,CCCC(CC(Nc1ccccc1)(c1ccccc1)N(C)C(CC)CCc1ccccc1)NC(N)=O,0.2272,79.5258,3.0000,0.1875,1.0000
13,0.7187,54,CN(Cc1ccoc1)C(N)(CNC(N)=O)c1ccccc1,0.6954,59.8288,3.0000,0.1875,1.0000
13,0.7187,54,CNCCC(=O)NC(CCCCCOC)CC(Nc1ccccc1)(c1ccccc1)N(C)CCC(C)(C)C,0.1646,81.1452,3.0000,0.1724,1.0000
13,0.7187,54,CCC(CCC(Nc1ccccc1)(c1ccccc1)N(C)Cc1cccs1)CC(C)C,0.2905,83.2075,3.0000,0.1528,1.0000
13,0.7187,54,CN(CNC(N)=O)C(N)(CCC(C)(CNc1ccc2ccccc2n1)Cc1cccnc1)c1ccccc1,0.2087,111.3156,3.0000,0.1364,1.0000
