seed,hypervolume,front_size,smiles,mpo,syba,sa,rrs,pns
17,0.7721,77,CC(C)(C)CCC(C)(C)CNC(=O)CCOc1cccc(-c2cocc2-c2cccs2)c1,0.3475,114.0246,3.0000,0.1529,1.0000
17,0.7721,77,O=C(O)CCOc1cccc(-c2cocc2-c2cccs2)c1,0.7260,49.6222,3.0000,0.1538,1.0000
17,0.7721,77,CC(O)C(CC(=O)O)Oc1cccc(-c2cocc2-c2cccs2)c1,0.6589,31.7374,3.0000,0.1728,1.0000
17,0.7721,77,O=C(O)CCOc1cccc(-c2cocc2-c2cccs2)c1,0.7260,49.6222,3.0000,0.1538,1.0000
17,0.7721,77,CC(CCCc1ccco1)NC(=O)CCOc1cccc(-c2cocc2-c2cccs2)c1,0.2814,129.1477,3.0000,0.1630,1.0000
17,0.7721,77,CCC(NC(=O)CCOc1cccc(-c2cocc2-c2cccs2)c1)C(C)N1CCCC1,0.4209,92.7916,3.0000,0.1702,1.0000
17,0.7721,77,CCC(CC)NC(=O)C(COc1cccc(-c2cocc2-c2cccs2)c1)C(C)OC,0.3958,69.3069,3.0000,0.1765,1.0000
17,0.7721,77,CCC(CC)NC(=O)CC(CCOC)Oc1cccc(-c2cocc2-c2cccs2)c1,0.3659,75.8453,3.0000,0.1744,1.0000
17,0.7721,77,CCCCC(C)(C)CNC(=O)CCOc1cccc(-c2cocc2-c2cccs2)c1,0.3684,122.8852,3.0000,0.1494,1.0000
17,0.7721,77,CC(C)CC(COc1cccc(-c2cocc2-c2cccs2)c1)C(=O)Nc1ccccc1,0.2928,101.4624,3.0000,0.1818,1.0000
17,0.7721,77,O=C(CCOc1cccc(-c2cocc2-c2cccs2)c1)Nc1ccccc1,0.4165,128.7826,3.0000,0.1412,1.0000
17,0.7721,77,CC(C)CC(COc1cccc(-c2cocc2-c2cccs2)c1)C(=O)Nc1ccccc1,0.2928,101.4624,3.0000,0.1818,1.0000
17,0.7721,77,O=C(CCOc1cccc(-c2cocc2-c2cccs2)c1)Nc1ccccc1,0.4165,128.7826,3.0000,0.1412,1.0000
17,0.7721,77,CC(O)C(C(COc1cccc(-c2cocc2-c2cccs2)c1)C(N)=O)C(C)(C)C,0.5174,45.6869,3.0000,0.1975,1.0000
17,0.7721,77,O=C(CC(CCO)Oc1cccc(-c2cocc2-c2cccs2)c1)Nc1ccccc1,0.3481,89.7212,3.0000,0.1875,1.0000
17,0.7721,77,CC(C)C(NC(=O)CCOc1cccc(-c2cocc2-c2cccs2)c1)C(C)(C)C,0.4405,86.3581,3.0000,0.1707,1.0000
17,0.7721,77,CC(C)CN(C(=O)CCOc1cccc(-c2cocc2-c2cccs2)c1)c1ccccc1,0.2751,112.1703,3.0000,0.1667,1.0000
17,0.7721,77,CC(C)(CC(COc1cccc(-c2cocc2-c2cccs2)c1)C(=O)Nc1ccccc1)c1cccs1,0.1975,116.4357,3.0000,0.1705,1.0000
17,0.7721,77,O=C(CCOc1cccc(-c2cocc2-c2cccs2)c1)N(CCO)c1ccccc1,0.3802,113.9708,3.0000,0.1429,1.0000
17,0.7721,77,O=C(CCOc1cccc(-c2cocc2-c2cccs2)c1)Nc1ccccc1,0.4165,128.7826,3.0000,0.1412,1.0000
17,0.7721,77,O=C(CCOc1cccc(-c2cocc2-c2cccs2)c1)Nc1ccccc1,0.4165,128.7826,3.0000,0.1412,1.0000
17,0.7721,77,CCOC(CC(=O)Nc1ccccc1)Oc1cccc(-c2cocc2-c2cccs2)c1,0.3084,95.1298,3.0000,0.1705,1.0000
17,0.7721,77,O=C(CCOc1cccc(-c2cocc2-c2cccs2)c1)Nc1ccccc1,0.4165,128.7826,3.0000,0.1412,1.0000
17,0.7721,77,CC(C)CC(COc1cccc(-c2cocc2-c2cccs2)c1)C(=O)Nc1ccccc1,0.2928,101.4624,3.0000,0.1818,1.0000
17,0.7721,77,O=C(CCOc1cccc(-c2cocc2-c2cccs2)c1)Nc1ccccc1,0.4165,128.7826,3.0000,0.1412,1.0000
17,0.7721,77,O=C(CC(CCO)Oc1cccc(-c2cocc2-c2cccs2)c1)Nc1ccccc1,0.3481,89.7212,3.0000,0.1875,1.0000
17,0.7721,77,O=C(CCOc1cccc(-c2cocc2-c2cccs2)c1)Nc1ccccc1,0.4165,128.7826,3.0000,0.1412,1.0000
17,0.7721,77,CCCCCC(C)CC(COc1cccc(-c2cocc2-c2cccs2)c1)C(=O)Nc1ccccc1,0.1861,103.0847,3.0000,0.1786,1.0000
17,0.7721,77,O=C(CCOc1cccc(-c2cocc2-c2cccs2)c1)N(CCO)c1ccccc1,0.3802,113.9708,3.0000,0.1429,1.0000
17,0.7721,77,O=C(CCOc1cccc(-c2cocc2-c2cccs2)c1)Nc1ccccc1,0.4165,128.7826,3.0000,0.1412,1.0000
17,0.7721,77,CC(C)CC(COc1cccc(-c2cocc2-c2cccs2)c1)C(=O)Nc1ccccc1,0.2928,101.4624,3.0000,0.1818,1.0000
17,0.7721,77,OCc1ccccc1-c1cocc1-c1cccs1,0.7627,30.2153,3.0000,0.1964,1.0000
17,0.7721,77,CC(C)CC(COc1cccc(-c2cocc2-c2cccs2)c1)C(=O)Nc1ccccc1,0.2928,101.4624,3.0000,0.1818,1.0000
17,0.7721,77,O=C(CC(CCO)Oc1cccc(-c2cocc2-c2cccs2)c1)Nc1ccccc1,0.3481,89.7212,3.0000,0.1875,1.0000
17,0.7721,77,CC(Cc1cccs1)CC(COc1cccc(-c2cocc2-c2cccs2)c1)C(=O)Nc1ccccc1,0.1870,117.2061,3.0000,0.1707,1.0000
17,0.7721,77,CC(O)C(CC(=O)Nc1ccccc1)Oc1cccc(-c2cocc2-c2cccs2)c1,0.3666,82.4124,3.0000,0.1711,1.0000
17,0.7721,77,CCCCC1CCN(C(C)C(NC(=O)CCOc2cccc(-c3cocc3-c3cccs3)c2)C(C)Nc2ccc3ccccc3n2)C1,0.1179,139.3063,3.0000,0.1429,1.0000
17,0.7721,77,O=C(CCOc1cccc(-c2cocc2-c2cccs2)c1)Nc1ccccc1,0.4165,128.7826,3.0000,0.1412,1.0000
17,0.7721,77,CC(C)CC(COc1cccc(-c2cocc2-c2cccs2)c1)C(=O)Nc1ccccc1,0.2928,101.4624,3.0000,0.1818,1.0000
17,0.7721,77,O=C(CCOc1cccc(-c2cocc2-c2cccs2)c1)Nc1ccccc1,0.4165,128.7826,3.0000,0.1412,1.0000
17,0.7721,77,O=C(CCOc1cccc(-c2cocc2-c2cccs2)c1)N(CCO)c1ccccc1,0.3802,113.9708,3.0000,0.1429,1.0000
