seed,hypervolume,front_size,smiles,mpo,syba,sa,rrs,pns
4,0.8048,42,COCC(CCCc1ccccc1)(NC(=O)NC1CCSC1)C(CN)c1ccccc1,0.4936,70.8728,3.0000,0.1882,1.0000
4,0.8048,42,COCC(CC(CCO)C(c1ccccc1)c1ccccn1)C(CN)c1ccccc1,0.4508,41.9666,3.0000,0.1972,1.0000
4,0.8048,42,COCC(CCCc1ccccc1)C(CN)(c1ccccc1)c1ccccn1,0.5636,65.9844,3.0000,0.1600,1.0000
4,0.8048,42,COCC(CCCc1ccccc1)C(CNCC(C)(C)C)(c1ccccc1)c1ccccn1,0.3564,83.0726,3.0000,0.1646,1.0000
4,0.8048,42,COCC(CCCc1ccccc1)C(CNCC(=O)O)(c1ccccc1)c1ccccn1,0.4207,75.3242,3.0000,0.1899,1.0000
4,0.8048,42,COCC(CCCc1ccccc1)C(CN)(c1ccccc1)c1ccccn1,0.5636,65.9844,3.0000,0.1600,1.0000
4,0.8048,42,COCC(CCCc1ccccc1)C(CNCC(C)(C)C)(c1ccccc1)c1ccccn1,0.3564,83.0726,3.0000,0.1646,1.0000
4,0.8048,42,COCC(CCCc1ccccc1)C(CN)(c1ccccc1)c1ccccn1,0.5636,65.9844,3.0000,0.1600,1.0000
4,0.8048,42,COCC(CCCc1ccccc1)(NC(=O)NC1CCSC1)C(CN)c1ccccc1,0.4936,70.8728,3.0000,0.1882,1.0000
4,0.8048,42,CCOCC(CO)NCC(c1ccccc1)C(CCC(c1ccccc1)c1ccccn1)COC,0.3037,68.7943,3.0000,0.1972,1.0000
4,0.8048,42,COCC(CCC(c1ccccc1)(c1ccccn1)c1ccncn1)C(CNCCO)c1ccccc1,0.2482,63.9844,3.0000,0.1974,1.0000
4,0.8048,42,COCC(CC(CN)C(c1ccccc1)c1ccccn1)C(CNCCO)c1ccccc1,0.3276,35.9965,3.0000,0.1974,1.0000
4,0.8048,42,CCOCC(CO)NCC(c1ccccc1)C(CCC(c1ccccc1)c1ccccn1)COC,0.3037,68.7943,3.0000,0.1972,1.0000
