Compound Names,Smiles,Set,source,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile,Canonical_smiles,standard_inchi,standard_inchi_key,NP_likeness,SA_score,Pfizer,GSK,Golden_Triangle,Rotatable_bonds
MMV007906,CCCCOc1ccc(cc1)C(=O)Nc2cc(C)on2,Drug-like,GNF,274.32,3.41422,4,1,4,0.819701228150302,0,64.36,0.609201073646545,0.899198031425476,0.964944911003113,0.930567896366119,0.838828527927399,0.415411341190338,0.656203681230545,0.241345044970512,0.0489164132624865,0.717279350757599,0.15718744546175,0.331946036219597,0.024210655130446,0.883914828300476,0.999971985816956,0.0053098800126463,0.149214720726013,0.808373188972473,0.244496855139732,0.0391087312251329,0.633578687906265,0.0202699709683657,0.985077834129334,0.366381829977036,0.590534967184067,0.68629509806633,0.118229001015425,0.705257284641266,0.225364805757999,0.359693893790245,0.431925594806671,-4.40952616739238,151.429957641572,83.8582213112228,8.53067818329619,-9.31543574716673,2.27270391134504,3.76583329699056,99.8751659497932,-4.6353635452213,-2.70446062529813,33.3074835207445,68.2047305157038,46.4715005816208,36.6808840635905,63.8037999224506,91.3532376890268,22.4893369523071,42.4970918960838,88.3675843350136,67.3516867002714,94.0674680108569,96.2776269872043,95.3470337340054,88.4839084916634,93.8735944164405,70.0659170221016,50.2908103916247,75.6494765412951,62.5048468398604,76.037223730128,21.9464908879411,79.6044978673905,92.6715781310586,33.0360604885615,89.9185730903451,98.1388134936022,88.2512601783637,71.0740597130671,96.4715005816208,71.6944552151997,94.5715393563397,69.5230709577356,88.3675843350136,99.3796044978674,86.5839472663823,92.6715781310586,87.3206669251648,42.8072896471501,60.3334625823963,86.0798759208996,98.9530825901512,92.2450562233424,52.0356727413726,53.5478867778209,34.0442031795269,93.136874757658,90.849166343544,19.8138813493602,17.5649476541295,CCCCOc1ccc(C(=O)Nc2cc(C)on2)cc1,"InChI=1S/C15H18N2O3/c1-3-4-9-19-13-7-5-12(6-8-13)15(18)16-14-10-11(2)20-17-14/h5-8,10H,3-4,9H2,1-2H3,(H,16,17,18)",RHNHWLJFPWGPFI-UHFFFAOYSA-N,-1.89085541163869,1.79496761725379,2,2,2,8
MMV008270,Oc1c2CCCCc2nc3cc(nn13)c4ccccc4,Drug-like,GNF,265.316,2.9807,4,1,4,0.735564711308281,0,50.42,0.11571139395237,0.842630779743195,0.899263954162598,0.986072742938995,0.660723292827606,0.45161994099617,0.651771771907806,0.315809068083763,0.0758151065558195,0.473793387413025,0.072201968729496,0.0841968663036823,0.0351479608565569,0.893321120738983,0.99998824596405,0.0123158731497824,0.087781785428524,0.405652546882629,0.0904196679592133,0.0850005149841309,0.442727947235107,0.074764746055007,0.979140162467957,0.349035906791687,0.534857654571533,0.333904752135277,0.0446265172213316,0.585294055938721,0.104930734634399,0.42714427113533,0.198670622706413,-4.70467478152382,38.1699117491133,64.605253738076,-10.9139546808601,-9.10006242648892,2.74873266716934,2.34053763528198,91.5848073132984,-3.3221510559632,-1.20681863336824,30.9810003877472,61.6130283055448,46.4715005816208,36.6808840635905,63.8037999224506,79.9922450562233,22.4893369523071,31.0585498255138,36.8359829391237,60.6436603334626,73.1678945327646,98.9530825901512,89.6859247770454,90.7716169057774,93.8735944164405,75.8433501357115,57.3865839472664,49.0500193873594,51.2989530825902,32.6483132997286,29.5851105079488,80.3412175261729,96.3939511438542,53.9356339666537,84.9941837921675,90.5389685924777,71.6556804963164,86.0411012020163,93.9511438542071,88.4839084916634,91.7409848778596,68.7475765800698,85.73090345095,97.2082202404033,73.0903450949981,88.7165568049632,76.037223730128,50.601008142691,42.535866614967,67.3129119813881,52.0744474602559,84.8390849166344,18.1465684373788,55.8355951919349,64.4435827840248,67.0802636680884,76.580069794494,44.3195036835983,26.7933307483521,Oc1c2c(nc3cc(-c4ccccc4)nn13)CCCC2,"InChI=1S/C16H15N3O/c20-16-12-8-4-5-9-13(12)17-15-10-14(18-19(15)16)11-6-2-1-3-7-11/h1-3,6-7,10,20H,4-5,8-9H2",ZLNMPTHIHKWLCJ-UHFFFAOYSA-N,-1.48431348101716,2.36043078887253,1,2,2,2
MMV019127,CCN(Cc1ccccc1)C2CCN(Cc3cc(Br)ccc3O)CC2,Drug-like,GSK,403.364,4.64120000000001,3,1,4,0.761366120644972,0,26.71,0.127775801718235,0.983159840106964,0.616071194410324,0.1572510458529,0.209908558428288,0.17233599871397,0.038944941945374,0.686570286750794,0.989023172855377,0.48077437877655,0.0038923124258872,0.0599409626796842,0.311452257633209,0.0189860803075135,0.997387337684631,0.0009376848815009,0.0023480800853576,0.0075260655023157,0.0082629146520048,0.003613988799043,0.0828334003686905,0.0007558681885711,0.851659512519836,0.351938992738724,0.111527487635612,0.000511571476818,0.0112414543516934,0.041133501008153,0.0033039775211364,0.949965739250183,0.989404547214508,-5.47808706153769,58.4968407237892,43.5513251573303,14.5865958295657,-7.05913651508833,3.17402683115818,2.82268125563421,84.3434284889957,-3.48750236570257,1.68624929550389,65.8394726638232,85.5758045754168,31.1748739821636,36.6808840635905,63.8037999224506,83.5982939123691,22.4893369523071,13.2803412175262,39.4726638231873,87.747188832881,27.2198526560682,66.7312911981388,64.5211322217914,55.9131446297014,50.5622334238077,93.5246219464909,99.8836758433501,49.3602171384257,25.8239627762699,23.6138037999225,77.2392400155099,5.58355951919349,55.3702985653354,10.1589763474215,6.66925164792555,31.4075222954634,35.9829391236914,16.7506785575805,46.9561845676619,22.605661108957,59.751841799147,68.7863512989531,47.3827064753781,16.5955796820473,45.75416828228,51.686700271423,23.691353237689,97.0531213648701,99.3020550601008,24.0015509887553,69.445521519969,73.5556417215975,60.7599844901124,74.5250096936797,85.8860023264831,76.8902675455603,62.7374951531601,41.4889492051183,51.686700271423,CCN(Cc1ccccc1)C1CCN(Cc2cc(Br)ccc2O)CC1,"InChI=1S/C21H27BrN2O/c1-2-24(15-17-6-4-3-5-7-17)20-10-12-23(13-11-20)16-18-14-19(22)8-9-21(18)25/h3-9,14,20,25H,2,10-13,15-16H2,1H3",HSRJUIYSYAXNIE-UHFFFAOYSA-N,-1.37962023154909,2.10377046694587,2,0,2,8
MMV396794,c1(Cl)c(ccc(Cl)c1)OCC(O)CNC(C)(C)CC(C)(C)C,Drug-like,Commercial libraries,348.314,4.5375,3,2,4,0.760258321125216,1,41.49,0.0377715283539146,0.791852796077728,0.935887134075165,0.313697400689125,0.421742957830429,0.295504587888718,0.0817893236875534,0.850835347175598,0.842297089099884,0.728548145294189,0.272193255648017,0.501964151859283,0.146080859005451,0.0310003738850355,0.999804663658142,0.0001474690492614,0.0008883132599294,0.0656136237084866,0.0259376494213939,0.0122073861770332,0.0427317906171083,0.0024679440655745,0.970092880725861,0.402925276756287,0.0564802689477801,0.00014966577437,0.0308126628398895,0.492077034711838,0.0012755594900227,0.646553254127502,0.860152888298035,-4.64624651606169,34.2384681388721,23.4288320132503,67.2255113988744,-6.5002353170864,2.55061836989123,2.64738269710211,83.0596750322981,-3.97122015644771,10.5297317854182,53.0050407134548,84.4513377278015,31.1748739821636,60.8569212873207,63.8037999224506,83.5207444746026,54.8080651415277,24.1178751454052,15.2772392400155,54.9050019387359,84.8390849166344,76.8127181077937,80.1473439317565,77.7045366421094,62.1170996510275,98.7204342768515,94.4939899185731,77.3555641721598,70.7250872431175,88.7941062427297,59.2865451725475,8.29778984102365,81.0391624660721,2.17138425746413,2.83055447848003,65.2578518805739,50.4846839860411,40.4032570763862,21.0546723536254,38.5420705699884,87.5533152384645,71.2679333074835,32.6483132997286,8.29778984102365,66.0333462582396,85.2268321054672,14.26909654905,71.0352849941838,82.6677006591702,70.9965102753005,48.1194261341605,56.262117099651,91.4695618456766,79.4881737107406,51.686700271423,72.9740209383482,60.566110895696,32.5319891430787,92.0511826289259,CC(C)(C)CC(C)(C)NCC(O)COc1ccc(Cl)cc1Cl,"InChI=1S/C17H27Cl2NO2/c1-16(2,3)11-17(4,5)20-9-13(21)10-22-15-7-6-12(18)8-14(15)19/h6-8,13,20-21H,9-11H2,1-5H3",LGSFGFSFIHSWAC-UHFFFAOYSA-N,-1.21087258043394,2.7087744387162,2,1,2,10
MMV396736,n(CC(CNCC1CCCO1)O)(c2c3cc(Cl)cc2)c4c3cc(Cl)cc4,Drug-like,Commercial libraries,393.314,4.2308,4,2,4,0.659025776702604,2,46.42,0.397163617610931,0.880848896503448,0.839671862125397,0.937159907817841,0.79751136302948,0.116926761716604,0.423226702213287,0.493207192420959,0.816082084178925,0.55727014541626,0.672686296701431,0.222669923305511,0.591609025001526,0.68588250875473,0.999622213840485,0.0299239341169596,0.0141346234828234,0.556518083810806,0.316753450036049,0.020602110773325,0.0721750445663929,0.0532098039984703,0.888635015487671,0.761930787563324,0.404367780685425,0.0093730027787387,0.281317111849785,0.303502586483955,0.173655495047569,0.588148629665375,0.855166757106781,-5.09951197731723,5.74880939459416,4.83462361949542,168.384393120662,-11.1670289226996,2.98791072835684,2.93460677077124,98.4460339825648,-4.5130898168715,32.5741674259261,63.9782861574254,80.7289647150058,46.4715005816208,60.8569212873207,63.8037999224506,68.3986041101202,68.8639007367197,27.5300504071345,75.8821248545948,64.9476541295076,58.5886002326483,96.5490500193874,94.1837921675068,41.1399767351687,87.5920899573478,85.6145792943001,93.5246219464909,56.6886390073672,86.002326483133,62.1946490887941,93.5633966653742,63.9782861574254,75.4943776657619,76.3474214811943,33.9278790228771,93.9123691353238,91.5083365645599,54.2846064366033,40.7910042652191,84.6839860411012,64.9476541295076,86.4676231097325,78.2473827064754,54.4784800310198,94.2225668863901,78.1310585498255,83.3268708801861,65.412950756107,82.2024040325708,42.4970918960838,19.5424583171772,34.31562621171,98.5653354013183,34.6645986816596,78.1310585498255,79.1004265219077,88.6002326483133,22.1403644823575,99.1469561845677,OC(CNCC1CCCO1)Cn1c2ccc(Cl)cc2c2cc(Cl)ccc21,"InChI=1S/C20H22Cl2N2O2/c21-13-3-5-19-17(8-13)18-9-14(22)4-6-20(18)24(19)12-15(25)10-23-11-16-2-1-7-26-16/h3-6,8-9,15-16,23,25H,1-2,7,10-12H2",VWROENVTHCVTHF-UHFFFAOYSA-N,-0.73112663599445,3.05497338061396,2,1,2,7
MMV306025,C1(=NC(N(C)C2=O)=O)C2=NC(=NN1CC)c3ccc(C(=O)OC)cc3,Drug-like,Commercial libraries,341.327,0.3103,9,0,4,0.630675993030344,0,108.97,0.225297441333532,0.845649409294129,0.960185194015503,0.677401459217072,0.0410737424623221,0.215285210311413,0.0664451511576772,0.0984069913625717,0.0020600880379788,0.416389387845993,0.0202400435693562,0.0875067189335823,0.0770655635744333,0.987038242816925,0.999331259727478,0.0126418494619429,0.0324987459927797,0.0430909279733896,0.0082431285874918,0.0059360132319852,0.0304957462474704,0.0043240964179858,0.948399782180786,0.322567692399025,0.0264967916533351,0.0533092692494392,0.0048740098136477,0.0056515395641326,0.0291889207437634,0.458656585216522,0.250193122029305,-4.39645301950327,41.6049678506685,51.3283428546306,-24.689705004494,-9.30701834334694,2.36328981972484,0.370630299450642,70.9188528127668,-3.4954218345788,7.53499856228659,51.8805738658395,26.4443582784025,86.2543621558744,11.7681271810779,63.8037999224506,64.4823575029081,22.4893369523071,72.6638231872819,56.2233423807677,60.8763086467623,92.594028693292,88.2512601783637,34.8972469949593,65.141527723924,58.3171772004653,48.4683986041101,10.5854982551377,43.4276851492827,38.5420705699884,33.8115548662272,45.0174486234975,98.6428848390849,69.988367584335,54.8274525009694,61.4191547111283,58.6273749515316,35.9441644048081,24.5831717720047,12.8344319503684,48.4296238852268,79.2167506785576,67.5455602946879,20.0077549437767,80.9616130283056,30.0891818534316,27.7626987204343,55.4866227219853,53.702985653354,47.0725087243117,87.0492438929818,55.0601008142691,78.0535091120589,5.66110895696006,53.702985653354,39.6277626987204,32.570763861962,44.7848003101978,41.2175261729352,85.4982551376503,CCn1nc(-c2ccc(C(=O)OC)cc2)nc2c(=O)n(C)c(=O)nc1-2,"InChI=1S/C16H15N5O4/c1-4-21-13-11(14(22)20(2)16(24)18-13)17-12(19-21)9-5-7-10(8-6-9)15(23)25-3/h5-8H,4H2,1-3H3",MFSAGTMHCKNNCQ-UHFFFAOYSA-N,-1.08978007008681,2.50512414587564,0,2,2,6
MMV056726,COc1cc(SC)ccc1C(=O)N2CCCC(C)C2,Drug-like,StJude,279.405,3.2892,3,0,4,0.795196720404793,1,29.54,0.148445782065392,0.984767580032349,0.930063426494598,0.790539836883545,0.915816593170166,0.362718009948731,0.29003454297781,0.655167078971863,0.098819263279438,0.673768651485443,0.838200902938843,0.0342203617095947,0.0935640724375844,0.314048823714256,0.999998784065247,0.0010726311389589,0.0120533433742821,0.191745321825147,0.033833203651011,0.0058356921188533,0.243887436389923,0.0030215059174224,0.998275566101074,0.111070453003049,0.119927514344454,0.0206154014915228,0.0175550842657685,0.007186306361109,0.0024154212325811,0.378006502985954,0.491127759218216,-4.20332550296388,99.9813092776059,63.3319867621985,-7.07115341421911,-7.37949353830383,2.15578682359631,2.52832039532656,69.6400357208712,-3.65336904923639,1.31828148097587,34.7421481194261,66.3047692904226,31.1748739821636,11.7681271810779,63.8037999224506,88.290034897247,54.8080651415277,15.2190771616906,43.6991081814657,88.6002326483133,83.2880961613028,92.0511826289259,97.1306708026367,84.6064366033346,82.0473051570376,92.4001550988755,61.8844513377278,69.6393951143854,92.0899573478092,14.3854207056999,49.7479643272586,41.0624272974021,99.6510275300504,10.9732454439705,29.4300116324157,81.3105854982551,55.0213260953858,24.3505234587049,84.2186894145017,41.7991469561846,99.9612252811167,52.9662659945715,49.1663435440093,68.2822799534703,55.0213260953858,30.1279565723149,20.6281504459093,45.0174486234975,63.0476929042264,94.9592865451726,90.2675455602947,84.3737882900349,23.7689026754556,72.1985265606824,27.8790228770841,70.9189608375339,43.2725862737495,38.2706475378054,47.9643272586274,COc1cc(SC)ccc1C(=O)N1CCCC(C)C1,"InChI=1S/C15H21NO2S/c1-11-5-4-8-16(10-11)15(17)13-7-6-12(19-3)9-14(13)18-2/h6-7,9,11H,4-5,8,10H2,1-3H3",JVFMMAIMHHHKEZ-UHFFFAOYSA-N,-1.4780897495662,2.45869453984301,2,2,2,6
MMV274073,c1(cc(C)nc(ccc(OC)c2)c12)Nc3ccccc3O,Drug-like,Commercial libraries,280.327,4.00102,4,2,4,0.711925455741884,0,54.38,0.902451002597809,0.64118202328682,0.84109468460083,0.992762422561646,0.736825543642044,0.168111860752106,0.359745061397552,0.481033253669739,0.666748178005219,0.720376229286194,0.848740041255951,0.0517319085076451,0.0214073001407087,0.861837327480316,0.999990510940552,0.0315424076747149,0.0376142106950283,0.983870828151703,0.469141414761543,0.29700129032135,0.382194608449936,0.155729220807552,0.960047662258148,0.295337662100792,0.934022176265717,0.649178200960159,0.5300124168396,0.951813280582428,0.879131746292114,0.664175540208817,0.78034018278122,-4.87349612931768,136.889258553861,86.6503267154427,3.97888252113479,-10.0096159956843,2.00062943701735,3.4216452436846,95.3484796528389,-5.10054726613012,-3.75412088973975,34.9360217138426,77.394338891043,46.4715005816208,60.8569212873207,63.8037999224506,76.6576192322606,22.4893369523071,34.0442031795269,97.3245443970531,41.2175261729352,58.8600232648313,99.6898022489337,92.4777045366421,54.7111283443195,85.1492826677007,84.7615354788678,89.6859247770454,75.9984490112447,92.7103528499418,20.8995734780923,19.7751066304769,77.4718883288096,96.9755719271035,77.3555641721598,65.68437378829,99.728576967817,96.5102753005041,95.2307095773556,92.2062815044591,93.9899185730903,83.5595191934858,66.4210934470725,98.9143078712679,99.3408297789841,97.3633191159364,98.9143078712679,99.9224505622334,72.3148507173323,76.9678169833269,56.8049631640171,98.0612640558356,93.0981000387747,44.4358278402482,46.1419154711128,19.7363319115936,88.4839084916634,83.4044203179527,12.9507561070182,12.8344319503684,COc1ccc2nc(C)cc(Nc3ccccc3O)c2c1,"InChI=1S/C17H16N2O2/c1-11-9-16(19-15-5-3-4-6-17(15)20)13-10-12(21-2)7-8-14(13)18-11/h3-10,20H,1-2H3,(H,18,19)",XQBRDVAYQUCUCM-UHFFFAOYSA-N,-0.783092117327605,1.96510592812448,2,1,2,6
MMV018984,Cc1onc(NC(=O)c2ccc(cc2)c3ccccc3)c1,Drug-like,GSK,278.311,3.90232,3,1,4,0.790067090276797,0,55.13,0.761031496524811,0.873792624473572,0.984551775455475,0.931026005744934,0.663411366939545,0.561493986845017,0.304711538553238,0.204284703731537,0.0168470840901136,0.659525942802429,0.109621178358793,0.550490528345108,0.0405327331274748,0.975753200054169,0.999936282634735,0.0176801194436848,0.184805551171303,0.864114105701447,0.23099013119936,0.0949931338429451,0.822849082946777,0.0352610010653734,0.982107639312744,0.256753951311111,0.791923666000366,0.806342136859894,0.0565191112458706,0.796640336513519,0.182344406843185,0.528118604421616,0.335465228557587,-4.73461845239748,94.8201936658177,62.9511104174568,28.6451498440899,-9.43891273874579,2.23609206543975,4.05201285825662,102.378664121597,-5.40049735630596,-3.37758147257229,34.31562621171,75.8821248545948,31.1748739821636,36.6808840635905,63.8037999224506,87.3982163629314,22.4893369523071,34.3931756494765,93.9123691353238,64.0170608763087,98.9143078712679,96.3164017060876,89.8410236525785,95.6184567661884,82.6677006591702,66.4210934470725,32.1830166731291,68.3210546723536,56.6886390073672,90.8879410624273,31.9115936409461,96.3939511438542,87.7859635517642,63.9782861574254,91.5471112834432,98.7592089957348,87.3594416440481,87.5145405195812,97.983714618069,79.2555253974409,92.9042264443583,64.1721597518418,95.8511050794882,99.8836758433501,76.6576192322606,95.2307095773556,84.0635905389686,60.6824350523459,53.7417603722373,65.4905001938736,88.56145792943,84.2186894145017,74.835207444746,52.2295463357891,31.8340442031795,95.8123303606049,93.8348196975572,9.81000387747189,14.9282667700659,Cc1cc(NC(=O)c2ccc(-c3ccccc3)cc2)no1,"InChI=1S/C17H14N2O2/c1-12-11-16(19-21-12)18-17(20)15-9-7-14(8-10-15)13-5-3-2-4-6-13/h2-11H,1H3,(H,18,19,20)",AJYMHYCXEZLKAD-UHFFFAOYSA-N,-1.7061160695458,1.66400024086092,2,2,2,4
MMV000911,Cc1ccc(NC(=O)Nc2cccc(Cl)c2)cc1F,Drug-like,StJude,278.714,4.43152,1,2,4,0.838069555413918,0,41.13,0.145773722976446,0.959508240222931,0.984198307991028,0.980245327949524,0.951919054985046,0.550278729200363,0.669341105222702,0.258799228072166,0.197002509236336,0.667709708213806,0.595506680011749,0.541411006450653,0.0248784177005291,0.947208666801453,0.999991488456726,0.0041505575063638,0.0469960268586874,0.868885052204132,0.100158446282148,0.013358928821981,0.287333536148071,0.0253807306289673,0.965369355678558,0.0325899903662503,0.406641215085983,0.0976635985076428,0.0595247685909271,0.909895706176758,0.147279298305511,0.449471637606621,0.289732655882835,-4.21765377147232,79.9930914414093,58.563211252121,93.4923379532667,-9.22158965016666,2.11196487382252,4.02270173001076,93.1617369663159,-5.69231735385309,4.83502839285516,34.5482745250097,83.3268708801861,6.64986428848391,60.8569212873207,63.8037999224506,93.6021713842575,22.4893369523071,24.020938348197,43.2338115548662,78.5575804575417,98.9143078712679,98.6428848390849,98.255137650252,95.2307095773556,94.0674680108569,71.3454827452501,73.3617681271811,68.902675455603,83.6370686312524,90.6940674680109,22.4117875145405,88.5226832105467,97.16944552152,28.3443195036836,71.1516091508337,98.7979837146181,73.0903450949981,42.8848390849166,87.7859635517642,74.9903063202792,85.5758045754168,37.417603722373,78.4412563008918,88.0573865839473,77.4718883288096,97.983714618069,80.6901899961225,52.6560682435052,50.1357115160915,94.4552151996898,82.4738270647538,82.0473051570376,95.3858084528887,54.5560294687864,25.5913144629701,95.5409073284219,79.2555253974409,7.44474602559131,73.4005428460644,Cc1ccc(NC(=O)Nc2cccc(Cl)c2)cc1F,"InChI=1S/C14H12ClFN2O/c1-9-5-6-12(8-13(9)16)18-14(19)17-11-4-2-3-10(15)7-11/h2-8H,1H3,(H2,17,18,19)",DWIRVJIYXZLKBW-UHFFFAOYSA-N,-2.25489113135631,1.60779379112974,2,1,2,3
MMV007430,Brc1ccc(cc1)S(=O)(=O)N2CCC(CC2)C(=O)NCc3occc3,Drug-like,GNF,427.32,2.7592,4,1,4,0.796169035288736,0,79.62,0.0560177808627486,0.781009352207184,0.801450288295746,0.0788084432482719,0.846625792980194,0.405760237574577,0.522356498241425,0.154745206236839,0.34163304567337,0.758080649375916,0.504512351751328,0.250105074048042,0.084103174507618,0.5990234375,0.999742126464844,0.0093802141025662,0.0311472931876779,0.0401555802673101,0.0751688651740551,0.0111801154911518,0.147968107461929,0.0133583747781813,0.955366349220276,0.178785575926304,0.577324783802032,0.0067880216520279,0.0243634546175599,0.129198301956058,0.0094427820760756,0.249418884515762,0.5395747423172,-5.25497534318689,53.0837909601391,42.9173427444176,29.7850764843219,-8.1865523755919,2.94684548005069,2.7727661159785,98.9658377198213,-4.08394072112429,-1.74610705167461,71.1903838697169,58.3559519193486,46.4715005816208,36.6808840635905,63.8037999224506,88.3288096161303,22.4893369523071,53.1213648701047,21.5975184179915,54.0519581233036,51.1050794881737,57.3478092283831,95.5796820473052,87.8247382706475,90.7328421868942,59.6355176424971,80.884063590539,82.0085304381543,80.0697944939899,66.1496704148895,47.2663823187282,59.7130670802637,78.1698332687088,45.9868165955797,60.294687863513,57.5029081039163,68.0108569212873,38.4257464133385,70.2210158976347,65.412950756107,81.7758821248546,59.7130670802637,87.2043427685149,49.8642884839085,61.2252811167119,66.9639395114385,36.7972082202404,28.6157425358666,65.9945715393563,33.8115548662272,64.9864288483908,73.2842186894145,75.6107018224118,64.598681659558,76.3474214811943,75.5331523846452,89.3757270259791,30.011632415665,23.3423807677394,O=C(NCc1ccco1)C1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,"InChI=1S/C17H19BrN2O4S/c18-14-3-5-16(6-4-14)25(22,23)20-9-7-13(8-10-20)17(21)19-12-15-2-1-11-24-15/h1-6,11,13H,7-10,12H2,(H,19,21)",KKCUGKFGLMOMPX-UHFFFAOYSA-N,-2.24587325849178,2.02551884181045,0,1,2,5
MMV007977,Clc1ccc(C=CC2=NC(=O)c3ccccc3O2)cc1,Drug-like,GNF;GNF,283.714,4.0118,3,0,4,0.713470887614086,0,43.1,0.165445837378502,0.922013199329376,0.933394527435303,0.939374816417694,0.568032276630402,0.440586769580841,0.270319530367851,0.138816750049591,0.024521422944963,0.723576402664185,0.032276907004416,0.311116299033165,0.0442024689167738,0.978389739990234,0.999969029426575,0.0274483622983098,0.0860153429210186,0.593226736783981,0.144338147342205,0.106262246519327,0.462369096279144,0.0865515984594822,0.981978964805603,0.172763512283564,0.710143208503723,0.266917550563812,0.0635603025555611,0.511180192232132,0.188331738114357,0.468668526411057,0.191352170705795,-4.3747603483743,111.206596763276,80.3858066683361,27.549859608889,-9.12738980487125,2.55503575865812,3.65293588057088,95.7739359934679,-5.16354167266728,1.34538876216558,35.5951919348585,77.5882124854595,31.1748739821636,11.7681271810779,63.8037999224506,76.7739433889104,22.4893369523071,25.2423419930206,46.6072120977123,70.8026366808841,84.1411399767352,96.7041488949205,86.545172547499,90.306320279178,80.8452888716557,57.1539356339667,38.8134936021714,76.3474214811943,42.1093447072509,73.5944164404808,33.3850329585111,96.7816983326871,92.1675067855758,74.6801085692129,84.6839860411012,94.7266382318728,79.7983714618069,88.6002326483133,94.1450174486235,89.8410236525785,92.865451725475,59.2477704536642,93.0593253198914,95.967429236138,78.5575804575417,85.9247770453664,84.5288871655681,54.7886777820861,41.5277239240016,88.1349360217138,93.1756494765413,91.0042652190772,74.0597130670803,55.5253974408686,52.0356727413726,91.6246607212098,83.986041101202,12.1364870104692,48.313299728577,O=c1nc(C=Cc2ccc(Cl)cc2)oc2ccccc12,InChI=1S/C16H10ClNO2/c17-12-8-5-11(6-9-12)7-10-15-18-16(19)13-3-1-2-4-14(13)20-15/h1-10H,KOEIWNUJWJSLHO-UHFFFAOYSA-N,-0.57655676016469,2.15286460175748,2,1,2,2
