Smiles,standard_smiles,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile,npl_score,sa_score,rotatable_bonds,pfizer_rule,gsk_rule,golden_rule,lipinski_rule,qed,syba_score
Cc1cc(C)c2CN(Cc3ccccc3Cl)COc2c1,Cc1cc(C)c2c(c1)OCN(Cc1ccccc1Cl)C2,287.79,4.308940000000003,2.0,0.0,4.0,0.8159994067654485,0.0,12.47,0.4218993753194809,0.9882554292678832,0.9305100440979004,0.9385175943374634,0.9349058389663696,0.2518558919429779,0.1115169182419777,0.6383774101734161,0.963446307182312,0.8404671549797058,0.2510307863354682,0.1205165676772594,0.1133657425642013,0.2171249851584434,0.9999919176101684,0.0012239232237334,0.0122830753214657,0.1003039680421352,0.0606292506679892,0.026322535611689,0.2482777714729309,0.0034618857782334,0.9896101355552672,0.3503367483615875,0.1008996956050396,0.0030698646791279,0.0295681601390242,0.1078619733452797,0.0102062990656122,0.7770644187927246,0.9024994850158692,-4.77161229976786,121.32670757855098,74.28256417671055,37.92568463217782,-5.391667654881232,2.513533569945082,4.033319334148265,99.45939843798033,-5.275624198187321,5.942740487353909,37.06863125242342,82.00853043815432,16.38231872818922,11.768127181077936,63.803799922450565,91.00426521907715,22.48933695230709,7.212097712291586,77.66576192322606,90.46141915471112,83.36564559906941,96.62659945715392,97.59596742923614,71.53935633966654,67.15781310585498,92.01240791004264,99.18573090345096,93.91236913532376,69.3679720822024,43.11748739821636,53.97440868553703,34.43195036835983,97.24699495928654,12.21403644823575,30.205506010081425,71.73322993408298,64.67623109732455,61.186506397828616,84.45133772780147,43.9705312136487,97.16944552151998,68.78635129895308,44.24195424583172,37.92167506785576,65.21907716169058,64.75378053509112,37.99922450562234,81.426909654905,87.32066692516479,63.31911593640946,95.38580845288872,88.83288096161303,80.88406359053897,86.93291973633191,48.97246994959286,95.61845676618844,90.18999612252811,10.895696006203956,79.75959674292362,-1.425530844318265,2.298025107132327,4,2.0,1.0,2.0,4.0,0.8159994067654485,70.93600322493538
Cc1ccc(cc1)N2C3N(c4ccccc4C2N(c5ccccc35)S(=O)(=O)c6ccc(C)cc6)S(=O)(=O)c7ccc(C)cc7,Cc1ccc(N2C3c4ccccc4N(S(=O)(=O)c4ccc(C)cc4)C2c2ccccc2N3S(=O)(=O)c2ccc(C)cc2)cc1,621.7840000000002,7.233660000000007,5.0,0.0,2.0,0.2069233807240014,2.0,78.0,0.0240462904796004,0.3544390678405761,0.7772061705589295,0.0094337398884817,0.8730618119239807,0.6749163627624511,0.8535236477851867,0.0436087721958756,0.0523153375834226,0.7275837779045105,0.7765800476074218,0.8099674582481384,0.0101093953941017,0.955881929397583,0.997240424156189,0.0028107437072321,0.0209604239091277,0.0062523454194888,0.0224481249228119,0.0040811345912516,0.032547204196453,0.0261056988500058,0.8976082801818848,0.8580621480941772,0.2778759464621544,0.0008779501076787,0.0161023586988449,0.6001766920089722,0.007001970661804,0.0931596592068672,0.9270919799804688,-5.020915262096544,82.57534578059904,59.70795773565311,93.33631880081109,-5.326674350097457,3.813089702645544,3.7799937089791498,102.11858592443647,-5.71524101667095,6.164791504318005,90.38386971694456,97.4020938348197,59.11205893757271,11.768127181077936,9.848778596355176,12.989530825901513,68.86390073671966,52.19077161690578,9.461031407522295,21.51996898022489,47.15005816207832,33.03606048856146,96.20007754943776,98.56533540131834,97.55719271035284,30.70957735556417,51.26017836370686,77.2004652966266,90.11244668476154,98.44901124466848,11.671190383869718,90.46141915471112,54.7499030632028,21.79139201240791,45.98681659557968,28.49941837921675,48.46839860411012,18.689414501744864,13.997673516867003,75.33927879022878,66.53741760372237,90.81039162466072,69.56184567661884,22.02404032570764,53.470337340054286,89.10430399379605,32.64831329972858,4.575416828227995,90.11244668476154,47.80922838309422,83.79216750678557,82.55137650252036,95.34703373400542,87.12679333074836,96.3939511438542,93.33074835207444,93.60217138425746,7.212097712291586,80.7677394338891,-0.5154192919616771,4.045444403895538,8,1.0,0.0,0.0,2.0,0.20692338072400146,42.086022659943076
CC(C)CN1C(C(C(=O)Nc2cc(C)on2)c3ccccc3C1=O)c4cccs4,Cc1cc(NC(=O)C2c3ccccc3C(=O)N(CC(C)C)C2c2cccs2)no1,409.51100000000014,4.619920000000004,5.0,1.0,4.0,0.6671336706494293,2.0,75.44,0.2225093990564346,0.9006289005279541,0.8172908067703247,0.1029131919145584,0.8805947303771973,0.5242229342460633,0.8982758045196533,0.1301844969391822,0.2387989372014999,0.8692364454269409,0.92608060836792,0.3227841034531593,0.1692696616053581,0.7979843139648437,0.999621319770813,0.0142490832600742,0.0363926067948341,0.2940013349056244,0.1242241889238357,0.0204692156985402,0.2205062389373779,0.0419748194515705,0.9489627718925476,0.9393521904945372,0.6313329458236694,0.1373099684715271,0.1039740450680255,0.7153771042823791,0.1953015372157097,0.1932012856006622,0.7898638367652893,-5.00248232331916,106.16668871493656,84.83432618982962,82.20864976049893,-8.874319893088012,3.1591599287362016,3.498626847577408,97.4123812200338,-4.960247539939685,-3.3229782216465606,67.35168670027143,85.30438154323382,59.11205893757271,36.68088406359054,63.803799922450565,69.60062039550213,68.86390073671966,50.36835982939124,55.79682047305157,67.58433501357115,53.7417603722373,60.48856145792943,96.31640170608765,94.33889104303994,98.21636293136876,55.719271035285,75.95967429236138,96.4715005816208,95.96742923613805,74.64133385032959,62.65994571539356,71.38425746413338,75.45560294687864,57.54168282279954,64.28848390849166,86.77782086079876,77.12291585886003,54.01318340442032,82.3962776269872,81.69833268708801,79.44939899185731,96.54905001938737,89.76347421481194,91.08181465684372,85.3431562621171,92.82667700659172,85.11050794881737,19.426134160527337,77.66576192322606,48.778596355176425,92.01240791004264,92.59402869329196,93.8348196975572,57.89065529274913,85.3431562621171,89.37572702597906,86.9716944552152,14.811942613416052,15.160915083365646,-1.9545960278381482,3.2873889102325036,8,1.0,0.0,2.0,4.0,0.6671336706494293,111.17315260969843
c12c(ncnc1NCCN(CC)CC)c3c(ccc(Cl)c3)[nH]2,CCN(CC)CCNc1ncnc2c1[nH]c1ccc(Cl)cc12,317.824,3.518200000000001,4.0,2.0,4.0,0.7301113021549678,0.0,56.84,0.9193515539169312,0.984011435508728,0.940429663658142,0.9879674553871156,0.0875124715268611,0.1698752358555793,0.0056058289017528,0.5992243111133575,0.8531761407852173,0.4495853513479232,0.3338648527860641,0.3428040683269501,0.7104496955871582,0.9184118866920472,0.9996951818466188,0.0799250334501266,0.012072823755443,0.7660987138748169,0.0758343622088432,0.0203002432361245,0.106926791369915,0.0056169445626437,0.9383431911468506,0.2713488876819611,0.2601172477006912,0.1436021246016025,0.0358622916042804,0.0659932296723127,0.1950888842344284,0.6664087772369385,0.9003838062286377,-4.994848886867828,35.7152424146497,29.372232681265466,251.83069200294307,-11.886614971714646,2.960853991411928,2.3959006253546207,91.4470326953253,-3.443663806702702,101.33292590295954,46.33578906552928,69.87204342768516,46.47150058162078,60.85692128732067,63.803799922450565,78.86777820860799,22.48933695230709,35.129895308259016,97.94493989918573,88.25126017836371,86.70027142303218,99.18573090345096,47.18883288096161,55.21519968980225,23.691353237689025,90.11244668476154,94.88173710740595,46.9174098487786,73.59441644048081,77.31678945327647,97.4020938348197,84.02481582008531,76.92904226444358,88.9492051182629,29.468786351298952,97.44086855370298,68.24350523458705,53.78053509112059,58.6273749515316,52.03567274137262,76.07599844901125,64.87010469174099,67.19658782473827,91.5471112834432,68.63125242341994,57.50290810391625,85.07173322993408,72.58627374951531,86.93291973633191,49.16634354400931,49.98061264055836,61.41915471112834,99.61225281116712,28.6545172547499,76.92904226444358,67.7782086079876,76.30864676231097,42.38076773943389,99.92245056223342,-1.5646522274443961,2.4379980824614815,8,2.0,2.0,2.0,4.0,0.7301113021549678,83.41624040688852
Cc1ccc(cc1)c2cc3nc4CCCCc4c(O)n3n2,Cc1ccc(-c2cc3[nH]c4c(c(=O)n3n2)CCCC4)cc1,279.343,2.8768200000000013,3.0,1.0,4.0,0.744342244127628,0.0,50.16,0.3031211197376251,0.9019971370697022,0.9296792387962342,0.97326762676239,0.7822061538696289,0.6236635446548462,0.7351302146911621,0.5921626448631286,0.0493418782949447,0.6555333733558655,0.4502119660377502,0.222571587562561,0.1442712992429733,0.8836081862449646,0.9999645233154296,0.0199099900200963,0.1240479633212089,0.4443547308444976,0.1032385468482971,0.0812853019684553,0.2754291087388992,0.0542220935225486,0.9531588435173036,0.4536784917116165,0.2105219691991806,0.359321528673172,0.0560276556760072,0.584320604801178,0.1028886377811431,0.4537148296833038,0.5187598168849945,-4.732847812315712,26.073995106828228,24.59199228031546,17.45026934569289,-10.254964353202718,2.348730194616467,3.2146938002399543,90.18157457724298,-4.278926326380767,-3.4233328830216783,34.664598681659555,60.062039550213264,31.17487398216363,36.68088406359054,63.803799922450565,81.27181077937185,22.48933695230709,30.922838309422257,66.65374176037224,67.70065917022102,83.21054672353625,98.21636293136876,93.95114385420706,97.32454439705312,95.57968204730516,89.72469949592866,50.32958511050795,67.7394338891043,78.48003101977511,62.15587436991082,59.09267157813106,79.60449786739046,91.43078712679332,66.53741760372237,88.6002326483133,91.62466072120976,73.63319115936409,85.45948041876696,87.08801861186507,84.87785963551764,80.96161302830555,73.36176812718108,62.85381930981001,97.51841799146956,76.50252035672742,88.71655680496316,75.76580069794494,53.16013958898798,64.87010469174099,65.52927491275688,39.47266382318728,57.07638619620008,64.40480806514152,44.04808065141528,38.61962000775495,85.11050794881737,73.71074059713067,26.444358278402483,14.540519581233037,-1.2742580224101858,2.638281451453608,2,1.0,2.0,2.0,4.0,0.744342244127628,67.24419848303157
COc1ccccc1N=C2C(=O)c3ccccc3C(=C2N4CCCCC4)O,COc1ccccc1N=C1C(=O)c2ccccc2C(=O)C1N1CCCCC1,362.4290000000002,3.701400000000002,5.0,0.0,4.0,0.8352903026680347,1.0,58.97,0.344056898355484,0.9876399755477904,0.9181347846984864,0.7143420934677124,0.8778884649276734,0.4175454199314117,0.869554078578949,0.4662916481494903,0.3746495604515075,0.8036796808242798,0.4966972947120666,0.0553598087280988,0.3972597450017929,0.8175907373428345,0.9999878406524658,0.0090716223232448,0.0289560576900839,0.786582887172699,0.1473579123616218,0.0106395355425775,0.1165162980556488,0.0250833107158541,0.984791898727417,0.9148244976997376,0.7132994890213012,0.3513741910457611,0.0434435788542032,0.6473025560379029,0.2931215479969978,0.2978995531797409,0.8703562378883362,-4.351548249029944,72.92673412470117,60.68007391178367,-8.048468997232847,-6.950602108853275,3.0783387456661284,3.181933805148752,101.2904221291136,-5.574625045337895,11.52934637771556,56.72741372625048,72.70259790616518,59.11205893757271,11.768127181077936,63.803799922450565,93.33074835207444,54.80806514152773,37.37882900348973,70.88018611865064,90.07367196587823,79.33307483520744,89.53082590151222,96.23885226832104,88.67778208607987,97.712291585886,84.0635905389686,82.24117875145406,88.25126017836371,79.91469561845676,22.21791392012408,83.01667312911981,73.05157037611477,96.35517642497092,45.250096936797206,57.50290810391625,97.7510663047693,80.18611865063978,37.417603722373016,62.07832493214424,74.68010856921288,94.37766576192324,94.8041876696394,93.21442419542458,97.3633191159364,72.6250484683986,90.96549050019388,90.15122140364484,34.93602171384258,83.63706863125242,89.29817758821248,78.94532764637457,82.97789841023652,22.1403644823575,75.68825126017836,82.24117875145406,84.52888716556805,92.67157813105857,7.987592089957348,93.1756494765413,-0.30139647954854076,2.9326686777277935,4,2.0,2.0,2.0,4.0,0.8352903026680347,40.353892199238224
COc1ccc2C(=O)C=C(Oc2c1)C(Cl)(Cl)Cl,COc1ccc2c(=O)cc(C(Cl)(Cl)Cl)oc2c1,293.533,3.628300000000001,3.0,0.0,4.0,0.7537840911752974,0.0,39.44,0.8883367061614991,0.989848268032074,0.9529586672782898,0.9937762260437012,0.749591052532196,0.2983480006456375,0.2614917963743209,0.5806798338890076,0.130797167122364,0.7097405076026917,0.242489056289196,0.2299845725297928,0.0359813705086708,0.8861605048179626,0.999985671043396,0.0572334595024585,0.0415506727993488,0.8466748237609864,0.2180010870099067,0.0821890339255333,0.3471578031778335,0.0243071844801306,0.9884934186935423,0.4150183707475662,0.5904218196868897,0.4553390234708786,0.1264710336923599,0.4111008197069168,0.2634696751832962,0.5793702483177186,0.4805265337228775,-4.267355022009232,82.819439836844,56.86230533583411,18.81295678103691,-7.971056022110178,2.3713046309250005,2.981723051952335,95.19944708945864,-4.837460332529483,-0.6099474308478697,38.58084528887166,71.77200465296626,31.17487398216363,11.768127181077936,63.803799922450565,82.62892594028693,22.48933695230709,22.21791392012408,96.93679720822024,91.43078712679332,90.5001938735944,99.84490112446684,92.94300116324156,78.05350911205893,80.22489336952307,89.6083753392788,67.04148894920512,74.71888328809617,68.82512601783637,63.20279177975959,30.011632415664987,79.68204730515704,95.81233036060488,86.04110120201628,68.47615354788678,98.60411012020164,86.9716944552152,85.57580457541683,90.81039162466072,74.2535866614967,96.4327258627375,71.84955409073284,88.36758433501358,98.33268708801862,87.32066692516479,82.27995347033735,88.83288096161303,64.67623109732455,62.46607212097712,92.67157813105857,83.90849166343544,81.58200853043816,65.68437378829003,66.61496704148895,40.09305932531989,80.41876696393952,83.0554478480031,16.51803024428073,31.32997285769678,0.2616181528560236,2.5495237724760074,2,2.0,2.0,2.0,4.0,0.7537840911752974,52.963808160199406
CCCc1cc(O)c2C3=C(CN(C)CC3)C(=O)Oc2c1,CCCc1cc(O)c2c3c(c(=O)oc2c1)CN(C)CC3,273.332,2.439,4.0,1.0,4.0,0.8538766476097474,0.0,53.68,0.2305126667022705,0.8985396146774292,0.5852945029735566,0.7309844851493835,0.146227616071701,0.5612072825431824,0.0610801830887794,0.6696380972862244,0.4316136837005615,0.7347796082496643,0.024815553985536,0.0893590576946735,0.1166903898119926,0.3936580181121826,0.9978216528892516,0.0078910136129707,0.0721324507147073,0.1253035193309188,0.0210401324555277,0.0679942425340414,0.2492295369505882,0.0218285765498876,0.9162603735923768,0.3305847346782684,0.0892231084406375,0.0272661067545413,0.0206754488870501,0.2304011523723602,0.1023638010025024,0.4756068468093872,0.6335861921310425,-4.700536353806632,79.43062302176585,61.58148359893365,24.26756335126054,-9.809059282619485,3.210550148223868,2.7740433977788093,85.88892621746763,-3.2497998568586524,4.130395499571516,33.03606048856146,51.99689802248934,46.47150058162078,36.68088406359054,63.803799922450565,95.424583171772,22.48933695230709,33.26870880186119,57.03761147731679,67.31291198138814,24.4280728964715,90.15122140364484,56.37844125630089,95.61845676618844,56.960062039550216,93.02055060100814,83.86971694455215,78.24738270647538,40.13183404420318,34.31562621170997,54.78867778208608,47.34393175649477,57.19271035284994,41.644048080651416,81.85343156262117,74.68010856921288,47.537805350911206,82.90034897246996,84.56766188445134,72.54749903063203,70.49243892981777,67.85575804575417,41.17875145405196,72.70259790616518,57.81310585498255,74.48623497479643,75.68825126017836,55.331523846452114,69.60062039550213,67.62310973245444,82.0860798759209,83.55951919348584,70.84141139976735,48.42962388522683,86.73904614191547,75.5719271035285,65.56804963164016,45.63784412563009,68.90267545560295,0.59687273543569,2.612731180006824,5,1.0,2.0,2.0,4.0,0.8538766476097474,31.6764725073687
c1(cnc(c2c1O)ccc(CC)c2)C(OCC)=O,CCOC(=O)c1c[nH]c2ccc(CC)cc2c1=O,245.278,2.2672,3.0,1.0,4.0,0.8437173818694386,0.0,59.16,0.0743434995412826,0.8368646621704101,0.7177599251270295,0.984724497795105,0.5409209311008454,0.2386905923485756,0.2106689363718032,0.2825878858566284,0.160188040882349,0.3708305299282074,0.1493167370557785,0.0392634550109505,0.0257647830992937,0.895804500579834,0.9999636650085448,0.0231471432372927,0.0328515149652957,0.5501895129680634,0.0247346589341759,0.0696932606399059,0.1664885431528091,0.0064268033253028,0.970982336997986,0.0960189100354909,0.0811694368720054,0.1059579297900199,0.0442605476826429,0.1536343947052955,0.0932323038578033,0.3835323095321655,0.112742406129837,-4.350500973568169,126.01097033906215,95.7780876729348,14.29442127855068,-11.708838184640705,2.0558286521324725,2.624089247873457,93.30201088549612,-3.764843424960072,7.742498176529797,25.940286932919737,49.28266770065917,31.17487398216363,36.68088406359054,63.803799922450565,94.41644048080651,22.48933695230709,37.72780147343932,27.025979061651803,59.63551764249709,38.85226832105467,98.83675843350136,85.30438154323382,69.32919736331911,76.77394338891042,73.32299340829779,70.06591702210159,38.96859247770454,61.5742535866615,16.32415664986429,23.109732454439705,80.72896471500582,91.27568825126018,70.18224117875145,61.69057774331136,93.67972082202404,49.59286545172547,83.24932144241954,73.98216362931369,54.59480418766964,87.9410624272974,50.7948817371074,39.24001550988756,88.9104303993796,72.9740209383482,69.3679720822024,74.87398216362931,45.67661884451338,31.6013958898798,89.33695230709577,96.23885226832104,94.92051182628926,60.52733617681272,29.701434664598683,22.21791392012408,72.6250484683986,79.64327258627375,36.40946103140752,86.15742535866615,-0.5744836217309944,1.9937529644534528,5,1.0,2.0,2.0,4.0,0.8437173818694386,79.65676124629584
COc1ccc(cc1)c2nc3cc(Cc4ccc5[nH]c(nc5c4)c6ccc(OC)cc6)ccc3[nH]2,COc1ccc(-c2nc3cc(Cc4ccc5[nH]c(-c6ccc(OC)cc6)nc5c4)ccc3[nH]2)cc1,460.53700000000015,6.381200000000006,4.0,2.0,3.0,0.3023246149890152,0.0,75.82,0.5113866627216339,0.0919372655451297,0.7475919842720031,0.5305848330259323,0.5896218329668045,0.2210044831037521,0.3123057290911674,0.1524758070707321,0.2170665517449378,0.6997670769691468,0.5227161914110183,0.2546923384070396,0.1434273704886436,0.9472164988517762,0.9934831380844116,0.0193555287085473,0.0164874648675322,0.8933236837387085,0.5294115662574768,0.1166814602911472,0.2296373188495636,0.0896187663078308,0.5924218475818634,0.9651888847351074,0.7386706352233887,0.2506174176931381,0.5610950887203217,0.6580329060554504,0.4968814134597778,0.315802389383316,0.9506187200546264,-5.290595643332759,11.489662834099102,23.49140524205739,-39.36967711451142,-10.200936136602724,2.145911878552905,4.221432274249904,100.50488626238908,-6.87981215169706,4.6180536465754844,77.12291585886003,95.54090732842188,46.47150058162078,60.85692128732067,20.918960837533927,21.32609538580845,22.48933695230709,50.601008142690965,83.48196975571928,5.661108956960062,42.57464133385033,83.83094222566886,87.51454051958123,66.03334625823963,83.0554478480031,59.402869329197365,74.75765800697945,72.85769678169834,80.8065141527724,66.80884063590538,59.05389685924777,88.52268321054672,45.75416828227996,65.83947266382319,39.00736719658782,98.95308259015124,97.4020938348197,89.33695230709577,83.32687088018612,90.15122140364484,39.0849166343544,98.13881349360216,94.22256688639008,95.46335789065527,97.55719271035284,91.39201240791004,95.85110507948818,37.22373012795657,93.44707250872432,32.14424195424583,24.04032570763862,56.30089181853432,1.589763474214812,44.31950368359829,27.3749515316014,96.85924777045366,91.74098487785965,1.589763474214812,72.23730127956573,-0.45067769839551136,2.356334824551837,8,1.0,0.0,0.0,3.0,0.30232461498901525,88.26936920660269
CCN1CCN(Cc2ccc(NC(=O)c3cc4ccc5cccnc5c4[nH]3)cc2)CC1,CCN1CCN(Cc2ccc(NC(=O)c3cc4ccc5ccc[nH]c5c4n3)cc2)CC1,413.5250000000002,4.105900000000003,4.0,2.0,4.0,0.516936868623339,0.0,64.25999999999999,0.5773359656333923,0.887787687778473,0.6745494723320007,0.6577182829380035,0.2748285502195358,0.2961147278547287,0.1673053525388241,0.5557575464248657,0.48432896733284,0.4709774851799011,0.3192554518580436,0.3458001062273979,0.8349182486534119,0.8362046241760254,0.9756241917610168,0.0360980670899152,0.0301583334803581,0.5127741813659668,0.0704083375632762,0.0162035442888736,0.0536483380943536,0.0114815495442599,0.7105782866477967,0.6359137773513794,0.2312183290719986,0.0338008444756269,0.0318924149498343,0.2094522729516029,0.1512267485260963,0.548955899477005,0.9730436086654664,-5.265570109216183,38.949745855268745,27.498989995324827,106.74468974257904,-13.143873556775002,2.864690719015642,3.463648253691987,94.79169890911956,-3.826493797940689,19.84895203939561,68.32105467235363,78.59635517642496,46.47150058162078,60.85692128732067,63.803799922450565,49.16634354400931,22.48933695230709,42.22566886390074,87.01046917409849,65.72314850717332,32.68708801861187,87.59208995734781,70.56998836758433,77.78208607987592,73.51686700271424,88.56145792943,85.11050794881737,48.73982163629314,73.12911981388135,77.62698720434277,99.49592865451726,74.99030632027917,34.81969755719271,79.25552539744086,59.24777045366421,93.09810003877472,66.77006591702211,47.73167894532765,28.77084141139977,63.047692904226444,47.15005816207832,81.50445909267158,64.63745637844126,75.45560294687864,67.04148894920512,73.43931756494766,80.96161302830555,62.15587436991082,97.01434664598682,33.501357115160914,52.69484296238852,59.79061651803024,96.20007754943776,19.271035284994184,71.84955409073284,88.87165568049632,82.31872818922062,35.09112058937573,97.82861574253586,-1.2818477697584159,2.4122122412186275,6,2.0,0.0,2.0,4.0,0.516936868623339,136.21925630291588
COc1ccc(c(OC)c1)n2ccnc2SCC(=O)Nc3cc(C)ccc3C,COc1ccc(-n2ccnc2SCC(=O)Nc2cc(C)ccc2C)c(OC)c1,397.50000000000017,4.237140000000003,6.0,1.0,4.0,0.6043552185416872,0.0,65.38000000000001,0.246365800499916,0.6799123167991639,0.874184501171112,0.7784830212593079,0.9898008584976196,0.4178020536899566,0.9243839859962464,0.1773962363600731,0.7508509874343872,0.823557186126709,0.9964351058006288,0.1042744394391775,0.0586467057466506,0.8846891283988952,0.9999513745307922,0.0046710199210792,0.0105338409543037,0.7743232846260071,0.5449417769908905,0.0198006855789572,0.1180837735533714,0.0905021056532859,0.9518853783607484,0.9510757446289062,0.7700958847999573,0.0380724303424358,0.2166401460766792,0.4300861656665802,0.0786268338561058,0.1745107173919677,0.8868337988853454,-5.078670056388631,112.831525359478,130.06520049492983,3.1836511059170363,-9.971651800085349,2.1270073549294937,3.978729717205392,96.3987875140108,-4.796372937980693,-3.361145104349987,64.71500581620784,80.84528887165568,69.50368359829392,36.68088406359054,63.803799922450565,61.07018224117875,22.48933695230709,43.19503683598294,59.519193485847225,44.9398991857309,66.26599457153935,91.74098487785965,99.57347809228384,88.67778208607987,98.56533540131834,63.16401706087631,91.93485847227608,91.31446297014348,100.0,38.85226832105467,40.09305932531989,79.64327258627375,89.45327646374564,30.6320279177976,26.328034121752616,97.63474214811944,97.55719271035284,53.19891430787127,62.58239627762698,90.26754556029468,80.53509112058937,97.20822024040324,94.99806126405583,77.04536642109345,92.63280341217526,82.97789841023652,72.46994959286545,16.983326870880187,85.49825513765025,43.89298177588213,93.71849554090733,98.95308259015124,42.80728964715006,46.64598681659558,26.28925940286933,95.0756107018224,85.0329585110508,17.177200465296625,14.928266770065918,-2.2258700779386253,2.121898878645137,11,2.0,1.0,2.0,4.0,0.6043552185416872,178.98180818542767
CCCCCCOC(=O)C1=C(C)NC(=O)NC1c2ccccc2F,CCCCCCOC(=O)C1C(C)=NC(=O)NC1c1ccccc1F,334.391,3.790600000000002,3.0,1.0,4.0,0.6091581357129497,2.0,67.75999999999999,0.0450459450483322,0.9711286544799804,0.891338562965393,0.5657709121704102,0.9256323575973512,0.5604810416698456,0.8137640953063965,0.1968221679329872,0.0585324227809906,0.6125087201595306,0.405552040040493,0.3507134437561035,0.0715127278119325,0.722577941417694,0.9999494791030884,0.0025429229775909,0.0285599384456872,0.0530819054692983,0.0139447359833866,0.0056846412597224,0.0698920883238315,0.0214407306164503,0.9714194297790528,0.4779181182384491,0.0532286375761032,0.0195349592715501,0.0112629573792219,0.0591154918074607,0.0162465238943696,0.3434717744588852,0.46232231259346,-4.435984696866109,106.71471127898386,91.5380412110974,19.01651243739965,-6.497005733888102,2.7691680056913226,3.345171921663633,95.38630463374822,-4.400794075843761,4.932696650365886,50.17448623497479,74.17603722373013,31.17487398216363,36.68088406359054,63.803799922450565,61.61302830554479,68.86390073671966,44.86234974796433,17.991469561845676,82.47382706475378,70.64753780535091,84.9941837921675,97.32454439705312,95.61845676618844,96.89802248933697,65.64559906940674,53.043815432338114,61.92322605661109,76.73516867002714,78.05350911205893,43.66033346258239,65.91702210158977,89.33695230709577,19.930205506010083,56.76618844513377,62.00077549437766,41.95424583171772,23.92400155098876,39.278790228770845,72.3148507173323,88.09616130283055,74.64133385032959,31.67894532764637,67.46801085692128,45.75416828227996,56.10701822411787,45.5990694067468,40.4032570763862,61.5742535866615,84.41256300891818,92.12873206669252,94.06746801085691,66.11089569600621,79.52694842962389,65.76192322605661,87.39821636293136,83.44319503683599,24.04032570763862,74.02093834819698,-0.6430763197875082,3.2517784218911805,9,2.0,2.0,2.0,4.0,0.6091581357129497,40.37850699437706
