Compound Names,Smiles,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile,Canonical_smiles,standard_inchi,standard_inchi_key,NP_likeness,SA_score,chemical_class,chemical_superclass,chemical_subclass,direct_parent,Pfizer,GSK,Golden_Triangle,Rotatable_bonds
UCB7362,C[C@H]1C[C@H](CCO1)N1C(=O)C[C@](C)(NC1=N)C1=C(Cl)C(NC(=O)C2=CC=CC(=C2)C#N)=CC=C1 ,479.968,4.00335,5,3,4,0.611998713728935,3,118.31,0.49218128323555,0.231141647696495,0.756959497928619,0.0068614301737397,0.074410816654563,0.0613788463175297,0.0579418094828725,0.0445052796974778,0.0568093705922365,0.726976621150971,0.530856436491013,0.369215846061707,0.324163568019867,0.849137139320374,0.921515417098999,0.0279580317437649,0.051873866841197,0.0258609592914581,0.107663543522358,0.0304399512708187,0.100677606463432,0.0291412837803364,0.687447535991669,0.519666945934296,0.241438853740692,0.0292516812682152,0.0403199823573232,0.371898084878922,0.420964905619621,0.250343964993954,0.518535315990448,-5.43155279913706,24.1751894520089,9.53816602141812,52.8101375513792,-11.0581576822053,2.78802126827129,1.20171271212607,82.5512907658817,-5.48980543094035,-2.56226776404049,79.7208220240403,77.4331136099263,59.1120589375727,77.2586273749515,63.8037999224506,61.8456766188445,75.436215587437,77.0453664210935,82.0473051570376,14.3078712679333,44.0868553702986,29.1198138813494,44.3582784024816,22.1403644823575,56.1845676618845,31.2136487010469,52.6172935246219,77.0065917022102,81.155486622722,79.9146956184568,77.9371849554091,76.0759984490112,27.6851492826677,75.1454051958123,74.2535866614967,51.1050794881737,74.29236138038,65.0639782861574,55.8355951919349,76.8902675455603,45.2500969367972,76.2698720434277,65.8394726638232,73.3229934082978,71.1903838697169,80.7677394338891,94.0286932919736,28.8096161302831,64.8313299728577,26.0178363706863,36.9523070957736,39.9379604497867,87.9410624272974,35.7502908103916,66.7700659170221,45.7153935633967,59.9844901124467,8.8018611865064,18.3792167506786,C[C@H]1C[C@@H](N2C(=N)N[C@](C)(c3cccc(NC(=O)c4cccc(C#N)c4)c3Cl)CC2=O)CCO1,"InChI=1S/C25H26ClN5O3/c1-15-11-18(9-10-34-15)31-21(32)13-25(2,30-24(31)28)19-7-4-8-20(22(19)26)29-23(33)17-6-3-5-16(12-17)14-27/h3-8,12,15,18H,9-11,13H2,1-2H3,(H2,28,30)(H,29,33)/t15-,18-,25-/m0/s1",AWSRDDSRQUJMAJ-LCAJTWGOSA-N,-0.86110820889516,4.12092699134676,Benzene and substituted derivatives,Benzenoids,Anilides,Benzanilides,1,0,1,6
Cipargamin,C[C@H]1CC2=C(NC3=CC(Cl)=C(F)C=C23)[C@@]2(N1)C(=O)NC1=CC=C(Cl)C=C21 ,390.245,4.3437,2,3,4,0.534913683319015,2,56.92,0.549537986516953,0.947570538520813,0.917579257488251,0.936801815032959,0.804811322689056,0.330917108058929,0.71732052564621,0.357492843270302,0.27816052287817,0.781077647209168,0.856878650188446,0.222851073741913,0.182662183791399,0.95232789516449,0.999915409088135,0.0620645146816969,0.0392135061323643,0.928069925308228,0.498513454198837,0.0585850469768047,0.208738252520561,0.122974011301994,0.923971450328827,0.746055912971497,0.712603330612183,0.335473418235779,0.318763855099678,0.90330216884613,0.628277552127838,0.462216526269913,0.820526802539826,-4.91444748163782,12.1596023324296,20.120145213346,115.05427584717,-13.7300441071667,3.87871562195942,3.36713909106894,97.538612369548,-5.91616946372095,14.934010809584,63.0864676231097,82.3575029081039,16.3823187281892,77.2586273749515,63.8037999224506,51.7254749903063,68.8639007367197,35.2074447460256,85.6921287320667,75.8045754168282,79.2167506785576,96.5102753005041,94.4164404808065,81.4656843737883,95.2307095773556,78.0535091120589,77.7045366421094,85.1492826677007,92.9817758821249,62.1946490887941,64.327258627375,89.6083753392788,86.1574253586662,86.816595579682,66.8088406359054,99.3020550601008,96.898022489337,79.6432725862738,81.0003877471888,92.6715781310586,72.3536254362156,85.8860023264831,93.1756494765413,97.2469949592865,95.0756107018224,97.8673904614192,97.8673904614192,54.4009305932532,79.7208220240403,53.974408685537,24.9709189608375,52.9662659945715,96.7429236138038,15.2772392400155,96.8204730515704,87.8247382706475,87.0880186118651,5.97130670802637,96.0449786739046,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,"InChI=1S/C19H14Cl2FN3O/c1-8-4-11-10-6-14(22)13(21)7-16(10)23-17(11)19(25-8)12-5-9(20)2-3-15(12)24-18(19)26/h2-3,5-8,23,25H,4H2,1H3,(H,24,26)/t8-,19+/m0/s1",CKLPLPZSUQEDRT-WPCRTTGESA-N,-0.207170495939373,4.09107642624354,Harmala alkaloids,Alkaloids and derivatives,,Harmala alkaloids,2,1,2,1
Artefenomel,C(CN1CCOCC1)OC1=CC=C(C=C1)[C@H]1CC[C@]2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3 ,469.622,4.8823,6,0,4,0.573007518585649,0,49.39,0.256477815657854,0.67184089422226,0.909327805042267,0.0027792222157586,0.126370106637478,0.13275186419487,0.049630032479763,0.212243926525116,0.0178668722277507,0.841205275058746,0.244654193520546,0.133201590180397,0.123974269628525,0.449728929996491,0.993757116794586,0.0064631555811502,0.0241691064089537,0.0734437346458435,0.0837416954338551,0.0651410207152367,0.149047309160233,0.0313192039728165,0.894833636283875,0.632397925853729,0.617796874046326,0.0242378423921764,0.193332415819168,0.601613461971283,0.103763901442289,0.440189772844315,0.569545483589172,-4.95485968954552,48.5365844135557,80.8118325841211,-20.9889651193116,-3.78993689882546,3.13267628497385,3.80751582270726,99.190220187675,-5.44974052914585,9.69150291066562,78.0922838309422,87.6696393951144,69.5036835982939,11.7681271810779,63.8037999224506,57.2702597906165,22.4893369523071,30.1667312911981,61.3028305544785,44.009305932532,76.3474214811943,19.7363319115936,53.8193098100039,45.6766188445134,53.8580845288872,67.2741372625049,33.0360604885615,93.9511438542071,68.902675455603,45.8317177200465,55.990694067468,51.0275300504071,46.297014346646,37.3788290034897,50.329585110508,67.1190383869717,70.1434664598682,82.0860798759209,70.6863125242342,77.8208607987592,66.1884451337728,81.2330360604886,89.3369523070958,70.8414113997674,91.7797595967429,89.104303993796,75.8433501357115,51.7642497091896,67.3904614191547,51.7642497091896,61.0314075222955,91.120589375727,7.63861962000776,93.2144241954246,84.2962388522683,93.6021713842575,89.7634742148119,9.38348196975572,90.849166343544,c1cc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccc1OCCN1CCOCC1,"InChI=1S/C28H39NO5/c1-3-26(31-14-11-29-9-12-30-13-10-29)4-2-22(1)23-5-7-27(8-6-23)32-28(34-33-27)24-16-20-15-21(18-24)19-25(28)17-20/h1-4,20-21,23-25H,5-19H2/t20?,21?,23-,24?,25?,27+,28?",XLCNVWUKICLURR-BGJLAERMSA-N,0.179908905946585,4.75381333346844,Phenol ethers,Benzenoids,,Phenol ethers,2,0,1,5
SJ-733,FC1=CC=C(NC(=O)[C@@H]2[C@H](N(CC(F)(F)F)C(=O)C3=CC=CC=C23)C2=CC=CN=C2)C=C1C#N ,468.41,4.57408,4,1,4,0.568565235732678,2,86.09,0.379899325966835,0.775334775447846,0.847329294681549,0.139818511903286,0.591859126091003,0.285701271891594,0.789303243160248,0.126480962336063,0.180909933149815,0.760515880584717,0.939806818962097,0.303313447535038,0.590234309434891,0.896796178817749,0.99936695098877,0.0114556124433875,0.0211419276893139,0.159497959911823,0.348904174566269,0.0203639263287187,0.0415319420397282,0.043148485943675,0.868654537200928,0.75479302406311,0.400690510869026,0.0255202556028962,0.0317604472860694,0.809211409091949,0.358553117513657,0.166094298660755,0.951786410808563,-4.94488275136656,55.81638747436,41.4325688340992,74.3036779134425,-9.71189435622634,3.68761587883253,3.50261340185341,88.8484343934979,-6.53870975266765,2.74084807586819,78.0535091120589,84.8390849166344,46.4715005816208,36.6808840635905,63.8037999224506,56.7274137262505,68.8639007367197,58.0457541682823,74.29236138038,53.5866614967041,60.02326483133,64.9864288483908,87.6308646762311,76.1147731678945,96.3939511438542,54.8274525009694,72.004652966266,82.3575029081039,96.7429236138038,72.7413726250485,93.4470725087243,80.8452888716557,70.5699883675843,51.8030244280729,46.4521132221791,78.4024815820085,92.4001550988755,53.8193098100039,20.4342768514928,81.969755719271,61.8069018999612,86.1186506397829,77.9759596742924,71.6944552151997,66.8088406359054,95.6184567661884,92.4389298177588,15.7813105854983,93.5246219464909,52.1132221791392,67.1190383869717,72.004652966266,92.6715781310586,49.4765412950756,95.3082590151221,89.4532764637456,71.2291585886002,2.44280728964715,58.9375727025979,N#Cc1cc(NC(=O)[C@H]2c3ccccc3C(=O)N(CC(F)(F)F)[C@@H]2c2cccnc2)ccc1F,"InChI=1S/C24H16F4N4O2/c25-19-8-7-16(10-15(19)11-29)31-22(33)20-17-5-1-2-6-18(17)23(34)32(13-24(26,27)28)21(20)14-4-3-9-30-12-14/h1-10,12,20-21H,13H2,(H,31,33)/t20-,21+/m0/s1",VKCPFWKTFZAOTO-LEWJYISDSA-N,-1.7559970048185,3.39636096737899,Isoquinolines and derivatives,Organoheterocyclic compounds,Isoquinolones and derivatives,Isoquinolones and derivatives,1,0,1,4
Pyronaridine,COC1=NC2=C(NC3=CC(CN4CCCC4)=C(O)C(CN4CCCC4)=C3)C3=CC=C(Cl)C=C3N=C2C=C1 ,518.061,6.08580000000001,7,2,2,0.226943224798219,0,73.75,0.560877126455307,0.704433453083038,0.683900082111359,0.492186570167542,0.102677981182933,0.0963414750993252,0.0931878507137299,0.426495552062988,0.398400980234146,0.763500308990479,0.0440968581475317,0.257150186598301,0.59756550192833,0.764256513118744,0.960855352878571,0.0333268735557795,0.0122174622491002,0.534238320589066,0.163247673213482,0.083069633692503,0.131129191815853,0.0214309100992978,0.73128080368042,0.762372136116028,0.359384733438492,0.0802546806633473,0.233969664573669,0.314682392776012,0.632484465837479,0.510655474662781,0.933152520656586,-5.42558801563857,5.24079387396982,49.3193353287019,20.2290166077747,-10.7077545196799,3.12776425608144,2.84040061067008,96.6756721564975,-4.77940212193538,14.1677445587144,83.2880961613028,94.5327646374564,77.3555641721598,60.8569212873207,9.84877859635518,14.3078712679333,22.4893369523071,48.6234974796433,86.1962000775494,46.7235362543622,34.0054284606437,82.7452500969368,50.2908103916247,34.4319503683598,64.1721597518418,82.1636293136875,82.7840248158201,82.9003489724699,45.5602946878635,66.9639395114385,93.7572702597906,68.902675455603,31.8728189220628,78.1310585498255,29.8953082590151,93.4858472276076,81.5044590926716,85.6921287320667,66.2272198526561,72.3148507173323,48.3520744474603,86.4676231097325,75.2229546335789,85.9247770453664,93.1756494765413,78.7126793330748,97.983714618069,59.0151221403645,91.0042652190772,26.2892594028693,19.0383869716945,77.12291585886,67.3129119813881,39.3175649476541,83.986041101202,77.1616905777433,85.6145792943001,17.3710740597131,95.4633578906553,COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1,"InChI=1S/C29H32ClN5O2/c1-37-26-9-8-24-28(33-26)27(23-7-6-21(30)16-25(23)32-24)31-22-14-19(17-34-10-2-3-11-34)29(36)20(15-22)18-35-12-4-5-13-35/h6-9,14-16,36H,2-5,10-13,17-18H2,1H3,(H,31,32)",DJUFPMUQJKWIJB-UHFFFAOYSA-N,-0.832353815948979,2.76529309846585,Quinolines and derivatives,Organoheterocyclic compounds,Aminoquinolines and derivatives,4-aminoquinolines,2,0,0,9
Quercetin,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1  ,302.238,1.988,7,5,4,0.434190440299098,0,131.36,0.564442706108093,0.0546039029955864,0.368795466423035,0.884452736377716,0.239499771595001,0.0544555727392435,0.312413373589516,0.0491511385887861,0.216775633394718,0.49469627737999,0.656391596794128,0.0298880392685533,0.0320956192910671,0.931984770298004,0.996376073360443,0.0376518044620752,0.053051120787859,0.889629483222961,0.184092889726162,0.591630434989929,0.625702828168869,0.0251333463937044,0.545061218738556,0.215745097398758,0.830576848983765,0.172446373105049,0.138988694548607,0.894038140773773,0.329140216112137,0.887159097194672,0.445528273284435,-5.42817481663665,75.3144067688205,0.0763177377150491,10.0266850486088,-12.306115799226,2.51305030238383,2.15674326921497,88.1331246960588,-3.08507892697756,1.79417234002731,41.1399767351687,45.4439705312137,77.3555641721598,90.7522295463358,63.8037999224506,38.2706475378054,22.4893369523071,80.8065141527724,86.1962000775494,2.83055447848003,12.1752617293525,94.5715393563397,67.7394338891043,19.8914307871268,83.0554478480031,32.9585110507949,74.7576580069795,50.7561070182241,85.3819309810004,12.6017836370686,27.6851492826677,85.6533540131834,51.9193485847228,80.3412175261729,74.835207444746,98.9143078712679,83.9084916634354,97.7510663047693,96.3939511438542,74.7576580069795,36.1380379992245,62.3497479643273,96.7041488949205,92.865451725475,88.6777820860799,97.5184179914696,91.5858860023265,92.2450562233424,61.1865063978286,26.2117099651028,80.1861186506398,28.8483908491663,54.0907328421869,25.6300891818534,48.9336952307096,63.4742148119426,70.0659170221016,49.127568825126,52.2683210546724,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,"InChI=1S/C15H10O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,16-19,21H",REFJWTPEDVJJIY-UHFFFAOYSA-N,1.70084500852105,2.54470874180214,Flavonoids,Phenylpropanoids and polyketides,Flavones,Flavonols,0,2,2,6
ACT-451840,CC(=O)N1CCN(CC1)C1=CC=C(CN([C@@H](CC2=CC=CC=C2)C(=O)N2CCN(CC3=CC=C(C=C3)C#N)CC2)C(=O)\C=C\C2=CC=C(C=C2)C(C)(C)C)C=C1 ,750.988,6.52198000000001,6,0,2,0.162334158704554,1,91.2,0.172540089488029,0.566289329528809,0.441305655241013,0.010296514024958,0.702602922916412,0.233935785293579,0.50494025349617,0.169967229664326,0.0344549957662821,0.92946183681488,0.696657836437225,0.440227335691452,0.21823291182518,0.899326300621033,0.977744686603546,0.0072296068072319,0.0077918697614222,0.0714324854314327,0.0509138345718384,0.0180575114209205,0.0238491589203477,0.0242201719433069,0.841033387184143,0.966309154033661,0.81368465423584,0.0274228893220425,0.0567496418952942,0.508468091487885,0.252819593250752,0.348877060413361,0.964576458930969,-4.86871359432657,76.449907653555,113.278935380488,32.0809753101895,-8.99029023173635,3.7777166619448,3.73833168207916,100.257913343315,-6.23837004017816,3.18494968161291,93.0981000387747,96.0449786739046,69.5036835982939,11.7681271810779,9.84877859635518,9.53858084528887,54.8080651415277,61.7293524621947,47.6929042264444,35.0523458704924,15.9364094610314,34.1993020550601,91.1593640946103,68.6312524234199,90.3450949980613,62.1170996510275,44.7460255913145,99.5347033734006,87.1655680496316,85.2268321054672,68.4373788290035,81.1167119038387,35.4400930593253,40.1706087630865,20.2016285381931,66.614967041489,61.1477316789453,50.3683598293912,8.37533927879023,74.2148119426134,58.6273749515316,98.2163629313688,96.3164017060876,72.7413726250485,76.8127181077937,85.8084528887166,88.6390073671966,41.4113997673517,95.6184567661884,56.8825126017836,80.8065141527724,97.2469949592865,77.12291585886,56.7661884451338,96.2776269872043,92.6328034121753,91.3144629701435,3.72237301279566,62.2334238076774,CC(=O)N1CCN(c2ccc(CN(C(=O)/C=C/c3ccc(C(C)(C)C)cc3)[C@@H](Cc3ccccc3)C(=O)N3CCN(Cc4ccc(C#N)cc4)CC3)cc2)CC1,"InChI=1S/C47H54N6O3/c1-36(54)50-28-30-51(31-29-50)43-21-16-41(17-22-43)35-53(45(55)23-18-37-14-19-42(20-15-37)47(2,3)4)44(32-38-8-6-5-7-9-38)46(56)52-26-24-49(25-27-52)34-40-12-10-39(33-48)11-13-40/h5-23,44H,24-32,34-35H2,1-4H3/b23-18+/t44-/m0/s1",BQZUYCCCNXOADJ-TVNMEPFQSA-N,-1.14277103869272,3.46063058680314,Diazinanes,Organoheterocyclic compounds,Piperazines,Phenylpiperazines,1,0,0,12
p-Quaterphenyl,C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=CC=C1 ,306.408,6.68760000000001,0,0,3,0.395432758993739,0,0.0,0.379409116506577,0.573896622657776,0.833284211158752,0.853648269176483,0.446921324729919,0.275218823552132,0.122257584892213,0.0815256763249636,0.0232240657554939,0.386143562197685,0.0123730895342305,0.58535487651825,0.0158202116843313,0.941979598999023,0.999824488162994,0.0467569733969867,0.0343669413588941,0.652954286336899,0.1347835958004,0.279697453975677,0.737088453769684,0.0951720640063286,0.72703253030777,0.433851838111877,0.667827558517456,0.241333274543285,0.135423281788826,0.614174962043762,0.0760737173259258,0.785035741329193,0.549169439077377,-4.75501793814356,82.8892162296034,14.79056045475,-21.129284040188,-3.38502828117246,2.39804139144751,4.95264759280518,111.760696798966,-7.5948002720542,10.6163825933462,42.535866614967,96.6265994571539,1.9387359441644,11.7681271810779,20.9189608375339,33.2687088018612,22.4893369523071,1.8030244280729,74.2535866614967,35.4400930593253,57.1539356339667,93.5246219464909,81.6207832493214,74.6025591314463,68.6700271423032,43.8154323381156,38.1155486622722,40.6359053896859,34.2380767739434,92.2450562233424,16.1302830554478,87.4369910818147,82.0860798759209,83.6370686312524,62.85381930981,95.7347809228383,78.7126793330748,95.1143854207057,97.440868553703,90.6940674680109,48.0031019775107,72.5087243117487,91.1981388134936,95.2307095773556,88.3675843350136,89.6859247770454,71.8107793718496,82.5513765025204,66.5374176037224,64.4823575029081,83.986041101202,46.3745637844126,7.56107018224118,94.9205118262893,41.4889492051183,99.6122528111671,99.728576967817,0.426521907716169,92.1675067855758,c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1,InChI=1S/C24H18/c1-3-7-19(8-4-1)21-11-15-23(16-12-21)24-17-13-22(14-18-24)20-9-5-2-6-10-20/h1-18H,GPRIERYVMZVKTC-UHFFFAOYSA-N,-0.157697487106171,1.0,Benzene and substituted derivatives,Benzenoids,Terphenyls,P-terphenyls,2,1,1,3
Artemisinin,[H][C@@]1(C)CC[C@@]2([H])[C@@]([H])(C)C(=O)O[C@]3([H])O[C@@]4(C)CC[C@]1([H])[C@@]23OO4 ,282.336,2.3949,5,0,4,0.504203147729872,7,53.99,0.832082462310791,0.97984471321106,0.965665483474732,0.185514013469219,0.124617574177682,0.0564269544556737,0.0129621820989996,0.266879167035222,0.0058342595264548,0.633814284205437,0.0575561244040728,0.0123174962121993,0.0825279586017132,0.603573787212372,0.999893832206726,0.0622390912845731,0.191181338578463,0.0249141039792448,0.120592854917049,0.0703856592532247,0.244436277449131,0.013745759613812,0.98676518201828,0.0461272948887199,0.243271663784981,0.0371376074850559,0.012529486650601,0.0980301633477211,0.0636004962027073,0.686357021331787,0.16698036044836,-4.45007859181858,70.5011488151701,24.2631841296208,7.31517659554229,-5.06816443314572,2.28230631666097,2.02811803629799,70.712596080433,-3.37039708640862,4.74807435020732,35.4400930593253,51.3765025203567,59.1120589375727,11.7681271810779,63.8037999224506,47.5765800697945,89.7828615742536,33.3462582396278,95.3858084528887,85.73090345095,94.3388910430399,68.9802248933695,53.5091120589376,20.4730515703761,34.1217526172935,71.9658782473827,18.9608375339279,64.8313299728577,48.8173710740597,5.19581233036061,46.8010856921287,59.9844901124467,84.8778596355176,86.816595579682,91.7409848778596,50.601008142691,76.6576192322606,83.3268708801861,84.2186894145017,65.9945715393563,95.6184567661884,41.3726250484684,65.9945715393563,76.7739433889104,48.1969755719271,63.125242341993,68.6312524234199,74.4474602559131,38.891043039938,83.6370686312524,77.1616905777433,56.7661884451338,50.329585110508,88.832880961613,34.6258239627763,60.566110895696,44.6297014346646,43.3113609926328,73.1291198138814,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,"InChI=1S/C15H22O5/c1-8-4-5-11-9(2)12(16)17-13-15(11)10(8)6-7-14(3,18-13)19-20-15/h8-11,13H,4-7H2,1-3H3/t8-,9-,10+,11+,13-,14-,15-/m1/s1",BLUAFEHZUWYNDE-NNWCWBAJSA-N,3.83944723625467,5.66763305813126,Prenol lipids,Lipids and lipid-like molecules,Terpene lactones,Terpene lactones,1,2,2,3
Temefos,COP(=S)(OC)OC1=CC=C(SC2=CC=C(OP(=S)(OC)OC)C=C2)C=C1 ,466.479,5.63,9,0,3,0.414744654367474,0,55.38,0.11867154892534,0.61054682135582,0.670345211029053,0.246600248292089,0.87155693769455,0.374406981468201,0.64864177107811,0.352883693575859,0.105501157324761,0.811768388748169,0.62779346704483,0.317408177256584,0.0224491028580815,0.802386331558228,0.999502193927765,0.0015806102775968,0.0063328878721222,0.872128033638001,0.253080067038536,0.101563015580177,0.347220876812935,0.0184239657595754,0.979608941078186,0.326934880018234,0.321783742308617,0.0047027332824654,0.0922387760132551,0.607687282562256,0.0139003629563376,0.357867455482483,0.629601299762726,-4.61715669387864,51.6295529253079,22.9347140646315,10.9753932786102,-5.45132836621823,3.19292843008909,4.10334000811792,101.773040263211,-6.36408348432858,-0.0399541550696778,77.7820860798759,92.0899573478092,86.2543621558744,11.7681271810779,20.9189608375339,35.8666149670415,22.4893369523071,34.4513377278015,37.4563784412563,38.8134936021714,32.1442419542458,73.0127956572315,96.1613028305545,85.5758045754168,93.8735944164405,77.7820860798759,62.8925940286933,89.5308259015122,84.3350135711516,74.2148119426134,20.7832493214424,71.8495540907328,72.8189220628151,14.3078712679333,16.828227995347,98.7979837146181,88.832880961613,88.1349360217138,90.8103916246607,70.1046917409849,91.9736331911594,67.700659170221,72.8576967816983,44.7848003101978,83.8697169445522,89.2594028693292,43.4276851492827,42.6521907716169,69.445521519969,72.6638231872819,63.6293136874758,55.8743699108181,55.6417215975184,86.4676231097325,86.273749515316,96.1225281116712,93.2144241954246,3.17952694842962,36.1380379992245,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,"InChI=1S/C16H20O6P2S3/c1-17-23(25,18-2)21-13-5-9-15(10-6-13)27-16-11-7-14(8-12-16)22-24(26,19-3)20-4/h5-12H,1-4H3",WWJZWCUNLNYYAU-UHFFFAOYSA-N,-0.225796425443737,2.94248109099899,Organic thiophosphoric acids and derivatives,Organic acids and derivatives,Thiophosphoric acid esters,Phenyl thiophosphates,2,0,0,14
DSM-265,CC1=NC2=NC(=NN2C(NC2=CC=C(C=C2)S(F)(F)(F)(F)F)=C1)C(C)(F)F ,415.338,5.94542,5,1,3,0.535657607739605,0,55.11,0.257438165694475,0.960357964038849,0.922107422351837,0.767928719520569,0.619959193468094,0.220615050196648,0.536055311560631,0.207106721401215,0.0961291164159775,0.707296812534332,0.222894272208214,0.604296392202377,0.113535934686661,0.921446442604065,0.999638557434082,0.0209150960668921,0.0480229394510388,0.348250567913055,0.221689142286778,0.0535793552175164,0.224705570936203,0.0286876372992992,0.966389656066895,0.705780756473541,0.485218739509583,0.0519563687965274,0.117445546388626,0.513363340497017,0.182010568678379,0.346555587649345,0.77866644859314,-4.91449197839914,-10.3356980619391,4.65673505535467,77.6747357703584,-4.88784196597821,3.08505758159735,4.0143262855745,103.247905545441,-6.23261694884159,3.13913466697344,68.6700271423032,93.9511438542071,59.1120589375727,36.6808840635905,20.9189608375339,51.7254749903063,22.4893369523071,34.2380767739434,61.4191547111283,78.7902287708414,80.8452888716557,91.3532376890268,88.56145792943,65.9945715393563,91.120589375727,66.7700659170221,61.4967041488949,74.1372625048468,67.7782086079876,93.0981000387747,54.0519581233036,84.2962388522683,75.6494765412951,67.8945327646375,71.8883288096161,88.8716556804963,87.0880186118651,78.5188057386584,82.7840248158201,76.6576192322606,86.1186506397829,83.986041101202,82.9391236913532,80.8065141527724,86.4676231097325,85.9247770453664,84.0248158200853,40.9848778596355,76.8902675455603,53.974408685537,9.65490500193874,34.1217526172935,93.1756494765413,89.5308259015122,82.5513765025204,95.4633578906553,94.881737107406,3.79992245056223,62.0007754943777,Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C(C)(F)F)nc2n1,"InChI=1S/C14H12F7N5S/c1-8-7-11(26-13(22-8)24-12(25-26)14(2,15)16)23-9-3-5-10(6-4-9)27(17,18,19,20)21/h3-7,23H,1-2H3",OIZSVTOIBNSVOS-UHFFFAOYSA-N,-1.52557556839333,3.37383557722264,Triazolopyrimidines,Organoheterocyclic compounds,,Triazolopyrimidines,2,0,1,6
