Name,Smiles,standard_smiles,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile,npl_score,sa_score,rotatable_bonds
aloin A,OCc1cc(O)c2c(c1)[C@@H]([C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)c1c(C2=O)c(O)ccc1,OCc1cc(O)c2c(O)c3c(O)cccc3c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2c1,418.398,0.117,9,8,3,0.275065709024503,5,171.07,0.6851318359375,0.0779051359742879,0.184714792668819,0.110219018161297,0.0859359443187713,0.0605735436081886,0.0313086559064686,0.0474348116666078,0.0301681860350072,0.342792063951492,0.0070511121186427,0.0744184155017137,0.188872501254082,0.591224610805512,0.325402715057135,0.0584300488233566,0.0551990814507007,0.30644126534462,0.112553935497999,0.150045984983444,0.247218236327171,0.0162180515704676,0.121070231497288,0.0686183378100395,0.116093058139086,0.0275816865265369,0.0358731916639953,0.150878299772739,0.183949553966522,0.43969584107399,0.608193641901016,-6.33310062734954,36.838895054925,9.41977376341606,27.3876000398848,-15.0384069687754,2.577444668635,0.471659766751933,75.3599872937983,-3.15879076956662,-3.32467414929662,69.5618456766188,24.8545948041877,86.2543621558744,95.2888716556805,20.9189608375339,18.4955409073284,83.9666537417604,87.6696393951144,91.7409848778597,4.80806514152772,3.48972469949593,61.5742535866615,46.9949592865452,21.9077161690578,47.4602559131446,32.4156649864289,42.4195424583172,36.1768127181078,29.8565335401318,29.3136874757658,64.9476541295076,59.1702210158976,13.2997285769678,86.3125242341993,75.7270259790617,87.1655680496316,75.0678557580458,91.8185343156262,84.4513377278015,68.2822799534703,15.3547886777821,46.9949592865452,48.4296238852268,72.8189220628151,68.6312524234199,69.174098487786,84.1799146956185,51.686700271423,68.6312524234199,6.97944939899186,50.6785575804575,39.7440868553703,73.9433889104304,9.38348196975572,53.6642109344707,34.0829778984102,50.0193873594416,47.4990306320279,15.1609150833656,1.82969459598914,4.10411516366339,11
aloin B,OCc1cc(O)c2c(c1)[C@H]([C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)c1c(C2=O)c(O)ccc1,OCc1cc(O)c2c(O)c3c(O)cccc3c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2c1,418.398,0.117,9,8,3,0.275065709024503,5,171.07,0.6851318359375,0.0779051359742879,0.184714792668819,0.110219018161297,0.0859359443187713,0.0605735436081886,0.0313086559064686,0.0474348116666078,0.0301681860350072,0.342792063951492,0.0070511121186427,0.0744184155017137,0.188872501254082,0.591224610805512,0.325402715057135,0.0584300488233566,0.0551990814507007,0.30644126534462,0.112553935497999,0.150045984983444,0.247218236327171,0.0162180515704676,0.121070231497288,0.0686183378100395,0.116093058139086,0.0275816865265369,0.0358731916639953,0.150878299772739,0.183949553966522,0.43969584107399,0.608193641901016,-6.33310062734954,36.838895054925,9.41977376341606,27.3876000398848,-15.0384069687754,2.577444668635,0.471659766751933,75.3599872937983,-3.15879076956662,-3.32467414929662,69.5618456766188,24.8545948041877,86.2543621558744,95.2888716556805,20.9189608375339,18.4955409073284,83.9666537417604,87.6696393951144,91.7409848778597,4.80806514152772,3.48972469949593,61.5742535866615,46.9949592865452,21.9077161690578,47.4602559131446,32.4156649864289,42.4195424583172,36.1768127181078,29.8565335401318,29.3136874757658,64.9476541295076,59.1702210158976,13.2997285769678,86.3125242341993,75.7270259790617,87.1655680496316,75.0678557580458,91.8185343156262,84.4513377278015,68.2822799534703,15.3547886777821,46.9949592865452,48.4296238852268,72.8189220628151,68.6312524234199,69.174098487786,84.1799146956185,51.686700271423,68.6312524234199,6.97944939899186,50.6785575804575,39.7440868553703,73.9433889104304,9.38348196975572,53.6642109344707,34.0829778984102,50.0193873594416,47.4990306320279,15.1609150833656,1.82969459598914,4.10411516366339,11
alpha-cyperone,CC(=C)[C@@H]1CC[C@@]2(C(=C(C)C(=O)CC2)C1)C,C=C(C)[C@@H]1CC[C@@]2(C)CCC(=O)C(C)=C2C1,218.34,4.0483,1,0,4,0.606792698190873,2,17.07,0.0103243294404819,0.994860577583313,0.896928381919861,0.0902102835476398,0.142718771100044,0.299608082324266,0.0148627118673175,0.45126505792141,0.0360967567656189,0.701530933380127,0.0757562667131424,0.026089671428781,0.0210856657475233,0.0686763916164636,0.999990153312683,0.004345084077795,0.0543072193861007,0.0110337898484431,0.0220816910266876,0.014508418389596,0.0625088199973106,0.0007263001200044,0.995147287845612,0.103459213115275,0.0779532377142459,0.0001984817827178,0.0090876261005178,0.0211724250693805,0.000632454722654,0.483000898361206,0.113012614008039,-4.20134144133225,80.258333297811,34.7537407023735,-16.3419575079084,-3.10675658070014,2.19584272644462,3.32739832068359,76.8391585307611,-3.54768253441226,1.43284459098181,20.7056998836758,78.0535091120589,6.64986428848391,11.7681271810779,63.8037999224506,61.4191547111283,68.8639007367197,8.47227607599845,3.52849941837922,95.5409073284219,72.3148507173323,58.821248545948,55.8743699108182,78.0922838309422,36.0992632803412,83.2105467235363,45.4439705312137,73.0515703761148,51.8417991469562,11.4773167894533,19.4649088794106,15.2384645211322,96.8010856921287,29.2361380379992,75.2617293524622,37.0298565335401,48.1969755719271,44.9398991857309,34.6258239627763,22.2954633578907,99.6122528111671,51.8805738658395,38.4645211322218,9.92632803412175,41.8766963939511,42.6521907716169,9.38348196975572,56.1070182241179,31.6401706087631,95.0368359829391,82.5126017836371,65.9170221015898,11.1283443195037,95.6184567661884,29.740209383482,87.1267933307484,51.9968980224893,40.1706087630865,49.1663435440093,2.88912729337928,3.91933246667752,4
alpha-selinene,CC1=CCC[C@]2([C@@H]1C[C@@H](CC2)C(=C)C)C,C=C(C)[C@@H]1CC[C@@]2(C)CCC=C(C)[C@H]2C1,204.357,4.7252,0,0,4,0.541846160317587,3,0,0.0124727479065768,0.997310972213745,0.91821516752243,0.05012873634696,0.232309567183256,0.347797203063965,0.0091848825337365,0.588044375181198,0.0481399114243686,0.551490074396133,0.0117416201625019,0.0678080899640917,0.0136397557333111,0.0690495382994413,0.999971079826355,0.0001662143662542,0.0142063101753592,0.0052241571946069,0.0263548536226153,0.0065534442197531,0.0473865449428558,0.0006345842244627,0.991670536994934,0.102778942883015,0.0534096281044185,4.24866302637383E-05,0.0243728059809654,0.117087562009692,0.0003729944306542,0.6452432513237,0.360690997540951,-4.35679077326824,85.462266451624,42.7259576872444,5.9377978145604,-0.0748588710360022,1.55105086408465,4.30702864371149,93.5312672565747,-5.44495938855165,7.01662998818054,18.2241178751454,86.3900736719659,1.9387359441644,11.7681271810779,63.8037999224506,53.0438154323381,75.436215587437,1.8030244280729,4.45909267157813,97.4020938348197,79.3718495540907,51.9968980224893,67.0027142303218,83.3268708801861,29.1973633191159,89.6471500581621,50.0193873594416,55.990694067468,33.8891043039938,26.9484296238852,14.5017448623497,15.3160139588988,92.4777045366421,2.55913144629701,34.1217526172935,25.8239627762699,50.7561070182241,26.6770065917022,24.7770453664211,21.1709965102753,98.255137650252,51.7642497091896,31.7952694842962,4.80806514152772,61.2252811167119,65.8394726638232,6.94067468010857,70.9577355564172,55.9519193485847,89.1043039937961,85.188057386584,73.0903450949981,47.8480031019775,99.4959286545173,7.25087243117487,97.3245443970531,80.2248933695231,9.38348196975572,83.9472663823187,3.24678735581334,4.05604057396346,4
"4,7-dimethoxy-5-(prop-2-enyl)benzo-1,3 dioxolan",C=CCc1cc(OC)c2c(c1OC)OCO2,C=CCc1cc(OC)c2c(c1OC)OCO2,222.24,2.161,4,0,4,0.731418336973734,0,36.92,0.303064584732056,0.992061913013458,0.839716124534607,0.982371842861176,0.864757227897644,0.0442259082570672,0.14032835662365,0.348621365427971,0.577791774272919,0.450662526488304,0.73203644156456,0.0341926853172481,0.0055051983188604,0.69605348110199,0.999996757507324,0.0008257692257757,0.0064255624078214,0.374612081050873,0.0114448249340057,0.0009206418239045,0.0135857131332159,0.0008825190860079,0.989482760429382,0.0333990062586963,0.0579189248383045,0.0071648225013632,0.0136386204510927,0.0047248148359358,0.0038401365134632,0.650084125995636,0.132688151299953,-4.04851873377718,70.805079310346,20.7386180783858,-21.825759818766,-4.64270766000741,2.42326643916101,1.55244550856658,73.0382355789079,-2.83380572701066,2.93169532184585,21.0158976347422,47.8480031019775,46.4715005816208,11.7681271810779,63.8037999224506,79.0228770841411,22.4893369523071,18.9414501744862,66.6537417603722,92.9430011632416,58.5886002326483,98.6816595579682,96.0837533927879,16.4017060876309,70.7638619620008,77.6269872043428,87.6696393951144,47.0337340054285,88.7553315238465,14.3854207056999,8.53043815432338,64.5211322217914,98.5653354013183,9.22838309422257,16.9445521519969,89.6471500581621,39.4726638231873,6.16518030244281,3.9162466072121,24.1178751454052,97.1306708026367,37.6502520356727,33.2299340829779,50.7561070182241,49.7479643272586,25.70763861962,25.3198914307871,71.3842574641334,34.5094998061264,98.0612640558356,77.4331136099263,53.6642109344707,7.1733229934083,90.3838697169446,43.1562621170997,51.41527723924,47.1500581620783,53.9356339666537,60.6048856145793,0.950993529970413,2.55603155227141,6
artemisinin,O=C1O[C@@H]2O[C@@]3(C)CC[C@@H]4[C@]2([C@H]([C@H]1C)CC[C@H]4C)OO3,CC1C(=O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,282.336,2.3949,5,0,4,0.504203147729872,7,53.99,0.860941696166992,0.981234061717987,0.964667057991028,0.156506780721247,0.158184847980738,0.0640776164829731,0.0174707387457601,0.25741132311523,0.0060563606333744,0.653737396001816,0.0613313212059438,0.0151581840123981,0.0838532198220491,0.615965116024017,0.999905788898468,0.0487867578864097,0.165608888864517,0.0303396549075841,0.123000380396843,0.071250529680401,0.237816381454468,0.0194179536774754,0.986358547210693,0.0506328877992928,0.257829248905182,0.0513390880078077,0.0169559746049344,0.123522916063666,0.0754594795405864,0.707134914398193,0.155148758739233,-4.4518168248127,67.6232071712131,25.9718147895394,7.28503527182925,-4.99112886262465,2.31400499978405,2.06169076202611,71.4837019981697,-3.41491058706208,5.31163028888427,35.4400930593253,51.3765025203567,59.1120589375727,11.7681271810779,63.8037999224506,47.5765800697945,89.7828615742536,33.3462582396278,95.8511050794882,86.6614967041489,94.0674680108569,66.6537417603722,57.8518805738658,23.2648313299729,38.7747188832881,71.2679333074835,19.2710352849942,67.429236138038,49.5153160139589,6.32027917797596,47.1888328809616,60.6436603334626,85.73090345095,84.3350135711516,90.7716169057774,53.5866614967042,76.9678169833269,83.6758433501357,83.9472663823187,70.9965102753005,95.3470337340054,42.7297402093835,67.1190383869717,80.5350911205894,54.6335789065529,66.3435440093059,71.6944552151997,76.7739433889104,37.5727025979062,83.4819697557193,75.5719271035285,58.1233036060489,50.2908103916247,89.0655292749128,36.6808840635905,61.2640558355952,45.4439705312137,42.6521907716169,76.3861962000776,3.83944723625467,5.66763305813126,3
selinene,C=C1CCC[C@]2([C@H]1C[C@@H](CC2)C(=C)C)C,C=C(C)[C@@H]1CC[C@@]2(C)CCCC(=C)[C@@H]2C1,204.357,4.7252,0,0,4,0.541846160317586,3,0,0.0080370234965812,0.990307557582855,0.841403567790985,0.0394766576588153,0.0917530044913292,0.28770047724247,0.0101765554863959,0.453149780631065,0.0470095596509054,0.487333410978317,0.0294413931202143,0.0487760855117812,0.0212401266442611,0.0460767792537808,0.999953866004944,0.0008675845718244,0.0236771468073129,0.0024524533655494,0.042702044872567,0.0165223561227321,0.0493122994899749,0.000841784273507,0.985810983181,0.122744769882411,0.0724145981483161,6.15604540143977E-05,0.0272553172893822,0.0768133168108761,0.0006977612356422,0.630026578903198,0.301082421466708,-4.40639943228069,79.197835770757,37.7962421144264,12.4902499397822,-0.0156799190567841,1.61483472996285,4.25269420239398,94.4688832294605,-5.5004813247215,8.27308102889514,18.2241178751454,86.3900736719659,1.9387359441644,11.7681271810779,63.8037999224506,53.0438154323381,75.436215587437,1.8030244280729,2.83055447848003,91.663435440093,58.8987979837146,49.4377665761923,48.041876696394,76.5412950756107,30.2055060100814,83.3268708801861,49.398991857309,50.0969367972082,41.3338503295851,19.9689802248934,19.5424583171772,11.3609926328034,89.6471500581621,9.4610314075223,49.7867390461419,16.9057774331136,58.2396277626987,48.2357502908104,26.2117099651028,23.691353237689,95.1143854207057,53.974408685537,37.1849554090733,5.66110895696006,63.396665374176,60.1395889879798,10.0426521907716,69.0577743311361,50.872431174874,86.3512989530826,82.0085304381543,69.0577743311361,58.278402481582,99.4959286545173,8.41411399767352,97.1306708026367,81.698332687088,8.76308646762311,87.9410624272974,2.93136467997241,3.93403231880398,3
beta-senepoxide,CC(=O)O[C@H]1[C@@H](C=C[C@@H]2[C@@]1(COC(=O)c1ccccc1)O2)OC(=O)C,CC(=O)O[C@@H]1C=C[C@H]2O[C@@]2(COC(=O)c2ccccc2)[C@H]1OC(C)=O,346.335,1.4142,7,0,4,0.344460393122268,4,91.43,0.713549816608429,0.980191195011139,0.784354293346405,0.148587091267109,0.494345283508301,0.115833400189877,0.0516983557492494,0.130551268905401,0.233733211457729,0.515579783916473,0.0299962781369686,0.120978508889675,0.355584236979485,0.728143000602722,0.993920183181763,0.0230351460864767,0.0393748512491583,0.0203543031588196,0.0391709551215171,0.0319924008101224,0.232237074524164,0.0049655640032142,0.899826443195343,0.181689465045929,0.130820302665234,0.0257893368601799,0.0122361781075596,0.0332704277709126,0.0440407034009695,0.549932050704956,0.298293462395668,-4.74325454505636,90.4359674675495,56.2258610398921,-12.6649016361275,-8.89461125880492,2.60058852990423,1.25648382107593,78.5670586745783,-3.60120918487112,4.22278005550996,52.8499418379217,37.7278014734393,77.3555641721598,11.7681271810779,63.8037999224506,26.5219077161691,80.1085692128732,61.8456766188445,92.4777045366421,85.9635517642497,48.1969755719271,65.9557968204731,83.714618069019,41.0236525785188,54.3233811554866,55.7580457541683,75.5719271035285,52.5785188057387,41.4889492051183,43.1950368359829,79.9922450562233,66.4210934470725,46.568437378829,70.0271423032183,67.1190383869717,47.2663823187282,56.8049631640171,66.3435440093059,83.6758433501357,50.329585110508,66.8476153547887,59.9069406746801,50.8336564559907,71.7720046529663,47.6929042264444,48.856145792943,63.0864676231097,62.1946490887941,50.7561070182241,65.0639782861574,87.0492438929818,81.3493602171384,15.7037611477317,57.6580069794494,54.8662272198527,46.3745637844126,54.6723536254362,39.162466072121,69.7557192710353,1.52528226313492,3.94627146196058,7
betulinic acid,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]1CC[C@H]3[C@@]([C@]1(C)CC2)(C)CC[C@@H]1[C@]3(C)CC[C@@H](C1(C)C)O)C(=O)O,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,456.711,7.08950000000001,2,2,3,0.4360977414317,10,57.53,0.0177539170719683,0.196088453382254,0.499691987037659,0.006081595737487,0.0058589058928191,0.0913049083203077,0.0213443574961274,0.0499164883978664,0.0051622318453155,0.799018526077271,0.0155003403313457,0.0381307347677648,0.0345254505053162,0.129401262104511,0.968960070610046,0.13768755197525,0.171672947704792,0.0045304340776056,0.158426232635975,0.118811216950417,0.242994496226311,0.256506596505642,0.796859586238861,0.469363784790039,0.450520640611649,0.0068914135452359,0.120803818106651,0.155386124551296,0.145679162070155,0.460845279693604,0.417551456391811,-5.38586719578938,26.6583429312213,10.1782947761422,13.9969894624063,-4.21864743258812,2.79445221698081,3.10579171043757,103.514169490841,-7.05832053630514,-7.60598443759481,76.6188445133773,97.2857696781698,16.3823187281892,60.8569212873207,20.9189608375339,38.619620007755,95.5215199689802,35.8084528887166,6.94067468010857,12.3303606048856,19.387359441644,27.723924001551,10.9732454439705,33.2687088018612,42.1093447072509,33.4625823962776,17.8751454051958,87.4369910818147,36.2931368747577,15.8200853043815,29.1198138813494,24.5443970531214,33.2299340829779,92.2450562233424,91.0818146568437,24.0403257076386,81.0779371849554,89.6083753392788,84.1023652578519,96.5878247382706,53.8580845288872,74.2148119426134,80.8065141527724,50.1357115160915,86.8553702985653,69.4842962388523,80.5738658394727,54.1682822799535,59.4804187669639,27.5300504071346,40.2093834819698,40.7910042652191,60.1008142690966,91.7797595967429,67.429236138038,82.8615742535867,95.3082590151222,1.04691740984878,3.33462582396278,3.07173132428092,4.68899807359473,9
budmunchiamine K,CCCCCCCCCCCCCCCC1CC(=O)NCCCN(C)CCCCN(CCCN1C)C,CCCCCCCCCCCCCCCC1CC(=O)NCCCN(C)CCCCN(C)CCCN1C,508.880000000001,6.71200000000001,4,1,2,0.26461428820113,1,38.82,0.0378883002325892,0.848790502548218,0.345516239851713,0.0064255751785822,0.0125350261107087,0.0329450784251093,0.0021823464892804,0.456360080838203,0.34805646315217,0.62055881023407,0.0198111279867589,0.0951103717088699,0.0764333613216877,0.0718996152281761,0.583658981323242,0.0008684354659635,0.0044735618401318,0.0029697254183702,0.0271670009940862,0.0111198033206164,0.0512897916138172,0.0006997938500717,0.796474397182465,0.900682032108307,0.468598401546478,0.0003749256706214,0.0433084703981876,0.0775316134095192,0.0077434634789824,0.940446770191193,0.955624103546143,-5.25238563894952,25.8905334668641,49.509593235968,14.5172721389449,-5.04656584673049,2.56527584335705,1.37438437871541,74.7944559614385,-3.99276223882526,-0.548100499722319,82.7064753780535,96.6653741760372,46.4715005816208,36.6808840635905,9.84877859635518,17.6812718107794,54.8080651415277,21.8301667312912,15.3160139588988,61.3803799922451,11.167119038387,28.3443195036836,18.9220628150446,12.2140364482358,14.4241954245832,83.4819697557193,81.1167119038387,62.85381930981,38.3869716944552,36.0217138425746,44.9398991857309,15.8200853043815,18.7281892206282,9.4610314075223,12.3303606048856,19.0383869716945,51.3377278014734,38.4257464133385,27.5688251260178,22.0628150445909,53.8193098100039,93.5633966653742,82.0860798759209,14.3466459868166,72.5862737495153,60.3334625823963,33.9666537417604,96.3551764249709,94.1450174486235,33.8503295851105,39.2400155098876,77.12291585886,60.6824350523459,88.8716556804963,52.8111671190384,48.5459480418767,49.1663435440093,32.0666925164793,32.1442419542458,0.296656876303389,3.55639103322883,18
"methyl 1,8-dihydroxy-4,6,7-trimethoxy-2-naphthoate",COC(=O)c1cc(OC)c2c(c1O)c(O)c(c(c2)OC)OC,COC(=O)c1cc(OC)c2cc(OC)c(OC)c(O)c2c1O,308.286,2.0634,7,2,4,0.834753290854903,0,94.45,0.127105314284563,0.427110713720322,0.466863209009171,0.966297519207001,0.30090953707695,0.102099417150021,0.234854802489281,0.147179624438286,0.144265180081129,0.4621213555336,0.550452870130539,0.0123112947680056,0.0089052124880254,0.930190467834473,0.999074113368988,0.0176515874452888,0.0183992449194192,0.650698089599609,0.0563676975667476,0.188364885747433,0.186383411288261,0.0237133018672466,0.875922381877899,0.196851223707199,0.267098769545555,0.122570689022541,0.0416567053645849,0.39030958712101,0.183547930419445,0.585358619689941,0.435135152935982,-4.91479410110169,129.738894931164,71.6981790279653,2.36842317202468,-11.2107819663155,2.18929274894369,1.79890420580658,83.5003935162633,-3.66782082276041,5.79478676805739,43.0011632415665,46.6072120977123,77.3555641721598,60.8569212873207,63.8037999224506,93.2919736331912,22.4893369523071,63.7068631252423,39.3563396665374,25.979061651803,17.7200465296627,97.9449398991857,72.6638231872819,36.2155874369911,78.596355176425,58.4335013571152,68.3598293912369,47.9643272586274,82.0085304381543,5.19581233036061,10.9344707250872,85.5758045754168,66.7700659170221,63.9007367196588,42.3032183016673,95.7347809228383,63.3191159364095,93.2531989143079,77.9759596742924,73.9046141915471,63.0089181853432,61.2252811167119,68.1659557968205,90.4226444358278,71.8495540907328,81.3493602171384,84.1799146956185,65.2578518805739,60.4497867390461,53.974408685537,96.9367972082202,87.7859635517643,41.3726250484684,34.1217526172935,29.3524621946491,56.1845676618845,61.108956960062,37.9992245056223,79.1779759596743,0.903036280743805,2.3577515188556,10
"7-hydroxy-3,3-dimethyl-10-methoxy-3H-benzo[f]chromene-8-carboxylic acid",COc1cc(C(=O)O)c(c2c1c1C=CC(Oc1cc2)(C)C)O,COc1cc(C(=O)O)c(O)c2ccc3c(c12)C=CC(C)(C)O3,300.31,3.4364,4,2,4,0.88821893768201,0,75.99,0.423287013173103,0.407266271114349,0.831693339347839,0.371130043268204,0.18729662001133,0.206234341859818,0.28491672873497,0.0717897355556488,0.159050568938255,0.219592548906803,0.0332341197878122,0.0926886029541492,0.122877719253302,0.920054697990418,0.998484075069428,0.0082928352989256,0.0620388723909854,0.581674993038178,0.0353940069675445,0.107245868444443,0.256920123100281,0.100198083370924,0.505695420503616,0.0917148247361183,0.215532612800598,0.0962799943983554,0.0645853351801633,0.323792812228203,0.121770657598972,0.316252398490906,0.108496219664812,-4.87480654533634,29.2464658051405,13.0024365799165,-3.59205518014464,-9.79308120922631,2.79636419643291,0.505742556521298,96.3046807273896,-4.41644184984036,6.08316149811365,40.4808065141528,68.5149282667701,46.4715005816208,60.8569212873207,63.8037999224506,98.3326870880186,22.4893369523071,50.7561070182241,77.8208607987592,24.8545948041877,56.533540131834,79.0228770841411,61.5742535866615,63.7456378441256,81.8146568437379,41.0236525785188,70.0659170221016,25.70763861962,42.535866614967,35.3237689026755,55.8743699108182,84.1411399767352,61.4579294300116,42.8848390849166,78.5188057386584,94.3776657619232,55.4866227219853,88.6777820860799,85.3431562621171,91.1981388134936,34.4319503683598,50.329585110508,63.2415664986429,87.9022877084141,78.7514540519581,79.139201240791,78.0535091120589,37.2237301279566,31.0585498255138,56.7661884451338,43.2338115548662,43.8154323381156,30.2055060100814,48.58472276076,67.5843350135712,34.5094998061264,84.8778596355176,23.7689026754556,80.3412175261729,1.84151055047027,2.72033797257137,6
busseihydroquinone C,COc1cc(C(=O)O)c(c2c1c1C=CC(Oc1cc2)(C)CCC=C(C)C)O,COc1cc(C(=O)O)c(O)c2ccc3c(c12)C=CC(C)(CCC=C(C)C)O3,368.429,5.1629,4,2,3,0.712788558064833,1,75.99,0.472541201114655,0.495274376869202,0.774206840991974,0.45139365196228,0.496991455554962,0.208069068193436,0.518649190664291,0.0909308090806007,0.283815249800682,0.353364512324333,0.0909837447106838,0.207106390595436,0.267839032411575,0.811416101455688,0.995983386039734,0.0184645991772413,0.0518968615680933,0.51599612236023,0.162641350924969,0.163298943638802,0.232848393917084,0.35801377594471,0.675052130222321,0.472191280126572,0.352894306182861,0.108409655094147,0.354593327641487,0.514217627048492,0.273474460840225,0.397731065750122,0.331004849076271,-5.15831471151826,48.2679630902476,37.7350114520479,9.26020953666116,-7.8323729032413,2.8294679850094,1.76519103032441,103.071421884554,-5.7069491253782,6.3416892013695,57.8131058549826,89.6859247770454,46.4715005816208,60.8569212873207,20.9189608375339,76.6963939511439,54.8080651415277,50.7561070182241,80.612640558356,30.4381543233812,46.5296626599457,81.7758821248546,83.8309422256689,64.0946103140752,90.7328421868942,46.297014346646,77.8596355176425,37.2625048468399,54.0131834044203,59.5579682047305,73.6719658782474,72.5862737495153,50.7948817371074,64.6762310973246,74.2535866614967,93.1756494765413,81.4656843737883,92.3613803799922,83.7533927879023,98.0224893369523,44.3970531213649,74.4086855370299,74.8739821636293,89.1818534315626,95.4633578906553,86.002326483133,89.2206281504459,47.3439317564948,53.3540131834044,39.2012407910043,60.7212097712292,68.9414501744862,53.1213648701047,67.7782086079876,69.6393951143854,55.6804963164017,94.6878635129895,7.28964715005816,81.6207832493215,2.42951999942933,3.41673506186341,10
