input,weighted_mpo_score,syba_score,sa_score,qed
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,0.7013368008182298,70.81611527996931,2.2528399069043186,0.7870878791639985
COc1cc(NC(C)CCCN)c2ncccc2c1,0.744948808596141,75.88914824500648,2.6335930400849,0.8371289360458547
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.7407559929023584,25.02482086368617,2.465200657032499,0.8932298763507216
CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,0.7039806530652865,60.520996048140205,2.6049765874651367,0.8632907802604699
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,0.7194256153437799,50.15074971214013,2.123367400171162,0.8561371493463951
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.7221478421828798,80.0016901192145,2.7933005953724823,0.7317801043771166
CCN(CC)CCCNc1ccnc2cc(Cl)ccc12,0.7206580214009871,82.66076066041019,2.096425107132328,0.7807160660206542
CN(C)c1ccc(C(O)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1,0.7018076943492162,49.47229352906104,2.01452690941505,0.6411281277327769
CCOC(=O)c1cnc2c(C)cc(C)cc2c1Nc1ccc(OC)c(OC)c1,0.7127521747401725,153.83829886899255,2.183748964781005,0.6202544446845825
Cc1cc(C)cc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)c1,0.7245591243103136,87.72204547011381,2.566309003743065,0.7795968070453542
Cc1cccc(Nc2nc(N)c3ccccc3n2)c1,0.7435377819057605,89.86925658162868,1.842657335132909,0.7323481231252129
CCc1ccc(Nc2cc(C)c3ccc(O)cc3n2)cc1,0.7301474823406837,83.1311717022324,2.0202090050475547,0.7381565477969416
Fc1ccc2[nH]c3c(NCCCN4CCOCC4)ncnc3c2c1,0.7068023480862249,135.66430141248543,2.4159539307505824,0.7037249233306462
CCCc1c(CC)c(=N)c2ccccc2n1C,0.7575436563163225,31.599922295409645,2.609367400171161,0.8357543765147599
Cc1cc(NCCN2CCCCC2)c2ccc3ccccc3c2n1,0.7076130625803171,81.55432908435215,2.104889358702911,0.7126954523732735
CSc1ccccc1C(=O)Nc1nc(-c2ccccn2)cs1,0.7165357636520129,145.1905229787887,2.080324318725218,0.7304538673326154
CN(C)CCCNc1c2ccccc2nc2ccccc12,0.7035538307529892,56.45226346660501,1.9040993581370864,0.5692547491260449
CNCCCNc1ccnc2cc(Cl)ccc12,0.7282841535279361,51.37428133400658,2.07825088325343,0.8004649207015895
COc1ccccc1CNC(=O)CCn1c(=O)[nH]c2ccccc2c1=O,0.7139665155349747,165.2757499728673,1.9692872857214567,0.7005686308267525
Oc1ccccc1CNCC12CC3CC(CC(C3)C1)C2,0.7508993483561834,41.1696151060941,3.4944878222556515,0.8749143140410118
COc1ccc(C=C2SC(=N)N(c3ccccc3OC)C2=O)cc1,0.7813540530224066,95.1289689303016,2.1809601795556297,0.8609850319919977
CC(C)(C)c1ccc(O)c(CNC2CCCCC2)c1,0.7620504875136659,63.23000564595737,2.047790598096359,0.857826413047053
CN(C)c1ccc(C=Cc2nc(=O)c3ccccc3o2)cc1,0.7555952324598987,91.42262569012996,2.28056951103291,0.7417561071539377
CCN(CC)CCNc1ccnc2cc(Cl)ccc12,0.7651206381446696,68.45093028912324,2.090210481986057,0.8736856218359363
CC1CN(C(=O)c2sc3ccccc3c2Cl)CC(C)O1,0.725414036401782,83.35778423390332,2.902889455772508,0.8015549228664812
CCCN(CCC)CC(O)COc1ccccc1C(=O)Nc1ccccc1,0.7202626653729296,137.43340351272144,2.4275095522378987,0.6315250550125155
C=CC12CCN(CC1)C(C(O)c1ccnc3ccc(OC)cc13)C2,0.7376049015134842,31.989913097299816,4.507670927427746,0.8765261604420482
OC(CNC1CCCCC1)Cn1c2ccccc2c2ccccc21,0.7191343260798747,65.01633100388754,2.4834145314640903,0.7425810760297006
Cc1cc(C)c2c(c1)OCN(Cc1ccccc1Cl)C2,0.7257473418929048,70.93600322493538,2.298025107132327,0.8159994067654485
CCN(CC)CCNc1ncnc2c1[nH]c1ccc(Cl)cc12,0.725405329256688,83.41624040688852,2.437998082461481,0.7301113021549678
COc1ccccc1N=C1C(=O)c2ccccc2C(=O)C1N1CCCCC1,0.7518726831234814,40.353892199238224,2.932668677727793,0.8352903026680347
COc1ccc2c(=O)cc(C(Cl)(Cl)Cl)oc2c1,0.7564072541049935,52.963808160199406,2.549523772476008,0.7537840911752974
CCCc1cc(O)c2c3c(c(=O)oc2c1)CN(C)CC3,0.7561777014030705,31.6764725073687,2.612731180006824,0.8538766476097474
CCOC(=O)c1c[nH]c2ccc(CC)cc2c1=O,0.7620990076101866,79.65676124629584,1.9937529644534528,0.8437173818694386
Cc1cc(Nc2ccc(Cl)cc2)n2nc(C(F)(F)F)nc2n1,0.7232661059713441,91.38824697868668,2.413695866644513,0.7765014935774818
COc1cccc(C=Cc2nc(=O)c3ccccc3o2)c1OC,0.7628949373952911,95.0556411357406,2.304236276470336,0.7391255442111817
CCOc1cc2c(cc1OCC)C(c1cc(OC)c(O)cc1Cl)NCC2,0.7313651546270838,46.91652866339367,2.898147734250246,0.7936524701352015
CCOC(=O)c1cn(CC)c2cc(N3CCCCC3)c(F)cc2c1=O,0.7664435805051046,115.67344325024648,2.270364642770049,0.7970781539362037
Cc1ccc(Nc2nc(NCCO)c3ccccc3n2)cc1C,0.7388184826858595,133.7154290365115,2.032069143603204,0.6737525107925376
COc1ccc2c(c1)OC(O)(C(F)(F)C(F)(F)F)CC2=O,0.7319110713059974,27.072618517435345,3.2263430549878915,0.852817262448855
CCOC(=O)c1ccc2[nH]c(-c3ccccc3)cc(=O)c2c1,0.7693185308836532,83.41825287808766,1.9304222582856576,0.7531298428948676
COc1ccc(C(=O)Nc2nonc2-c2ccc(OC)c(OC)c2)cc1Cl,0.7226001890413596,150.10530261277236,2.1362051116355936,0.6866221568590466
Cc1ccc(Nc2nc(-c3ccccn3)cs2)cc1,0.7252189676379528,112.46166458201108,1.883939328139899,0.7702526560626144
CCOc1cc(Cl)c(C(C)NC(=O)c2ccccc2)cc1OCC,0.7386642516032318,105.18966731642746,2.2988713513732115,0.7940076460604967
CCCCc1ccc(NS(=O)(=O)c2cc3c4c(c2)CCN4C(=O)CC3)cc1,0.7873646104477514,159.74575946872946,2.293169318481379,0.8263827146999307
Oc1ccc(Cl)cc1CNc1nc2ccccc2[nH]1,0.7334763063854965,90.62162640519388,2.073062370097944,0.6840082262452597
CC(C)(C)CC(C)(C)NCC(O)COc1ccc2c(c1)CCC2,0.7550500488832339,93.25468827461472,2.803440646090994,0.8046413532946278
FC(F)(F)c1cccc(CNC2CCN(CCc3ccccc3)CC2)c1,0.7540540971880862,119.67676123086706,1.9388774894636605,0.8138164342429656
CCC(C)NCC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.7215715699835972,46.752959209948926,2.647587588257439,0.8056421891732316
CC(O)(c1ccc(Cl)cc1)C(CN1CCCCC1)c1ccccc1,0.7363810011577268,83.13782170220098,2.779372601494835,0.8410911509264545
O=C(Nc1nc(-c2ccccn2)cs1)c1ccccc1Br,0.7271311549774816,138.8958308929565,1.9599016279983736,0.7609637802429654
CCOc1ccc(C=Cc2nc(=O)c3ccccc3o2)cc1,0.7621608490434577,103.41170141350096,2.1582803283406022,0.7346898414919648
O=C(c1ccccc1F)N(Cc1ccc(Cl)cc1)c1ccccn1,0.7096179758512617,133.5721594811577,1.9273953457960376,0.6880969286453568
CCCCNCC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.7155870237364437,48.05462620634695,2.1078538782785685,0.7222681668879227
O=C(NCc1ccco1)C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,0.737769431098973,173.82765612285178,1.9732096327096864,0.8616335936357234
COc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccncc2)cc1,0.7085887830358318,162.87077696517923,1.803353534265593,0.6919912330618904
COc1cccc(NC(=O)Cn2c(C)c(C#N)c3ccccc32)c1,0.7687746287951684,139.2694801683879,1.994843437474179,0.8004434069288798
O=C(Nc1cccc(C(F)(F)F)c1)c1cc(Cl)ccc1O,0.7669620665017951,127.84302551417146,1.7890322843997808,0.8669387576596158
CC(C)=CCN1CCC(C(=O)Nc2ccc(-c3nc4ccccc4[nH]3)cc2)CC1,0.704115089145859,147.04288068945024,2.20755997646628,0.6145634371177279
FC(F)(F)c1ccc(Nc2nnnc3ccccc23)cc1,0.7496417355792782,88.52483300783292,2.120095158893708,0.7798697791078002
CN(C)c1ccc(-c2nc3cc(N)ccc3[nH]2)cc1,0.7016128075813742,72.02099877846933,2.0702386871142604,0.6894122777233723
COc1cccc(O)c1CN1CCC2(CCCN(Cc3ccc(F)cc3)C2)C1,0.7315828377387208,91.72020381906395,3.2230000112877075,0.8444407595220692
CCN1CCN(c2cc(C)c3cc(NC(=O)c4ccc(OC)c(OC)c4)ccc3n2)CC1,0.7129945964094029,180.13087803646448,2.1463898066393856,0.6336477930143205
O=C(Nc1ccsc1C(=O)NC1CCCCC1)c1ccc(F)cc1,0.7604964148142832,130.24131675415066,1.9707639076689496,0.8714667686828145
CCN(CC)c1ccc(NC(=O)c2cccs2)cc1,0.7857942644119766,131.57159810860313,1.84496945634503,0.8979368498573365
COc1ccc(C(=O)Nc2ccc3nc(N4CCCCC4)cc(C)c3c2)cc1OC,0.7004180580419938,178.31592263123656,2.057581367264129,0.6603841467153604
CCN(CC)c1cc(C)c2cc(NC(=O)c3cccc(OC)c3)ccc2n1,0.7214997490192399,155.30728050946337,2.108221305967577,0.6925062552251192
CC(NCc1ccccc1)c1cc(Cl)ccc1O,0.7868006717375129,82.22759735140083,2.169076867951997,0.875008044245937
CCCc1c(C)[nH]c2ccccc2c1=O,0.7482578358131056,59.45009868420361,1.972685866056663,0.7958288822003893
CN1c2ccccc2N(C)C1c1ccc2c(c1)OCO2,0.7566493857788803,25.82914271987606,2.3729134081235337,0.7934911339952263
Cn1c(=O)c2cc(C(=O)NCCCN3CCCCCC3)sc2c2ccccc21,0.7343691919428872,137.40215139123384,2.292139168594288,0.6673445499323525
CCOc1cc(Cl)c(C(C)NC(=O)c2cccc(OC)c2)cc1OCC,0.7247489694733776,130.4447230474992,2.4040344834599416,0.7278157831805829
CCOc1c(Cl)cc(CNC(C)C(O)c2ccccc2)cc1OC,0.7613100206184655,132.3126209752152,2.7713313495605263,0.7570507051056956
COc1ccc(N2CCN(C(CNC(=O)C3CCCCC3)c3ccc4c(c3)OCO4)CC2)cc1,0.7031198288611924,217.09179098623844,2.727382009496221,0.6674097711701137
Cc1ccc(CSCc2ccc(C(=O)NC3CC3)o2)cc1,0.7913743681089822,133.32730436626673,2.0761820819706305,0.879210254310272
CC(=O)NCCc1nc2ccccc2n1Cc1ccc(C(C)C)cc1,0.7729059230072717,170.2962603881495,1.9535753965233376,0.7427851723750848
O=C(NCC1Cc2cccc(-c3ccncc3)c2O1)c1csc2c1CCCC2,0.7113296970681413,144.54292461052702,3.0050283171575547,0.7173146508044267
Cc1[nH]c(-c2ccc(F)cc2)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,0.7102769369890394,130.0081925286576,2.142642943499247,0.6716262614531169
COc1ccc(C2N(C)c3ccccc3N2C)cc1,0.7670582090941023,28.98616615880175,2.09691304608862,0.8176534060151447
CC(C)(C)c1ccc(C(=O)Nc2nc3ccccc3s2)cc1,0.7286462396216716,144.63433980328486,1.76064817108254,0.7351655598540722
COc1ccc(-c2nonc2NC(=O)c2cccc(C)c2)cc1OC,0.7418738820597982,141.72997088145922,2.056918408440998,0.767244714495918
Oc1ccccc1CN1CCC2(CCCN(Cc3ccccc3F)C2)C1,0.7386206028910479,73.722784059601,3.1438194369703947,0.8983254609333797
C=CCc1c(C)[nH]c2ccccc2c1=O,0.704184038731881,46.974437810112605,2.1978309210017173,0.7406764274897609
CCN(CC)CCNc1ncnc2c1[nH]c1ccc(Br)cc12,0.7235512437274421,92.7947814243027,2.491653027516428,0.7032433918862381
O=C(Nc1ccc(N2CCCCC2)c(Cl)c1)c1ccc(Br)o1,0.7411084515454722,145.98071872505858,2.0281233571867574,0.8164266891687012
O=C(Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1)c1cccs1,0.7416873825076944,197.2804190809405,1.8026601926072523,0.7191209479148367
CC1CC(C)CN(C(=O)c2ccc(Cl)cc2Cl)C1,0.7021721831001919,79.7655524033692,2.631812202542529,0.7603948430223724
Oc1ccccc1CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0.7445533800420048,116.33530928121289,1.88815673106879,0.7366004437568164
COc1cc2cc(C(=O)Nc3ccccc3)c(N)nc2cc1OC,0.7449278344724451,105.78506142924866,1.9033407225420549,0.7702867301970063
COc1nc(Nc2ccc(C(C)C)cc2)nc(OC)n1,0.7653205026184856,87.05639737502051,2.149594641545283,0.9037360307526534
Clc1ccc2[nH]c3c(NCCCN4CCOCC4)ncnc3c2c1,0.7065674115040946,133.81648363907,2.404525978421221,0.6959621635572791
OC(CNC1CCCC1)Cn1c2ccccc2c2ccccc21,0.7457767018904145,60.006505407498125,2.468912527151112,0.7541247308462752
Clc1cc(Br)ccc1-c1ccc(CNCC2CCNCC2)o1,0.7207061160957658,52.55307811654161,2.3863026841098325,0.8006391428612741
CCOc1ccc(C2N(C)c3ccccc3N2C)cc1,0.7710655495043293,39.78939846571531,2.1318202488327334,0.8444166965206724
CCOc1cc(CNC(C)C(O)c2ccccc2)cc(Cl)c1OCC,0.7131497972403709,123.1561132110375,2.826137149304966,0.6950583563106383
CCc1ccc(Nc2cc(C)nc3nc(C)nn23)cc1,0.7361247927625545,91.02011932614614,2.2603854310189675,0.7921122464533609
Cc1cc(N2CCN(C3CCCC3)CC2)n2c(nc3ccccc32)c1C#N,0.7228648621668925,107.10503762644542,2.535406585012316,0.6994041864532209
CCCCOc1ccc(C(=O)Nc2cc(C)on2)cc1,0.7819630011498166,147.67858606803173,1.7949676172537856,0.8197012281503019
CCN(Cc1ccccc1)C1CCN(Cc2cc(Br)ccc2O)CC1,0.7058097515003127,110.1538362140332,2.103770466945873,0.7613661206449724
CC(C)(C)CC(C)(C)NCC(O)COc1ccc(Cl)cc1Cl,0.7114650080830076,91.62695878643434,2.708774438716196,0.7602583211252163
COc1cc(SC)ccc1C(=O)N1CCCC(C)C1,0.7457572851236478,88.24345057596449,2.4586945398430053,0.7951967204047925
COc1ccc2nc(C)cc(Nc3ccccc3O)c2c1,0.7289410428025753,96.25093432761594,1.9651059281244765,0.7119254557418838
Cc1cc(NC(=O)c2ccc(-c3ccccc3)cc2)no1,0.7716227383871892,119.39155923980348,1.664000240860922,0.7900670902767973
Cc1ccc(NC(=O)Nc2cccc(Cl)c2)cc1F,0.7501066070497462,121.10560319272476,1.6077937911297422,0.8380695554139179
O=c1nc(C=Cc2ccc(Cl)cc2)oc2ccccc12,0.7228982546214524,79.59211644949526,2.152864601757484,0.7134708876140855
CCC(O)c1ccc(Br)cc1NC(=O)c1cccc(Cl)c1,0.7389937287707945,106.8258652929786,2.4579763995743384,0.8142663221189342
Cc1cc(Nc2cccc(F)c2)nc(NCc2ccccc2)n1,0.7252613524822571,125.91073051441992,1.9437505651667168,0.7384073301614941
O=C1CC(O)(C(F)(F)C(F)(F)F)Oc2ccccc21,0.7167417300620501,18.58021203967965,3.200352014443877,0.8050897004004238
O=C(Nc1ccc(Br)cc1)Nc1cccc(Cl)c1,0.7580118385593083,126.98073699423828,1.5204380504263035,0.8219236441990909
CCOc1ccc(CCNC(=O)c2cccs2)cc1OCC,0.7962197562347277,176.53951793126996,1.8746925879559877,0.809659699748089
COc1ccc(-c2nonc2NC(=O)c2cccc(Cl)c2)cc1OC,0.7349016635472648,143.04398455794973,2.072874638126807,0.7477080142037986
COCCn1c(C)nc2ccccc2c1=O,0.7271673711107123,81.71250504186061,1.8117823215021789,0.7807465882266041
CCOc1c(Cl)cc(CNCC(O)c2ccccc2)cc1OC,0.7771487189158686,148.04771384778695,2.3892400036565054,0.7740101886522329
COc1ccc2nc(C)cc(Nc3ccc(Cl)cc3)c2c1,0.73508383958759,110.42602219643504,1.8193636204321704,0.7427080404438129
CCCCc1c(C)[nH]c2c(OC)cccc2c1=O,0.7999581486514795,58.81789265868581,2.1633268106072983,0.8984486564755777
CCOc1cc2c(cc1OCC)C(c1cc(C)c(O)c(C)c1)NCC2,0.7506172203683639,48.96591027755967,2.8740470543487486,0.8616100090376522
CC(C)c1ccc(CNCC(O)c2ccccc2)cc1,0.792293314972311,111.48857713918338,2.134650445258165,0.8389719296031378
Cc1c(C)n(CC(O)CNC2CCCCC2C)c2ccccc12,0.7615062338514467,73.30840575706327,3.2044067432149177,0.8808984168984544
Oc1ccc(Br)cc1CN1CCN(Cc2cccc(F)c2)CC1,0.8017450589297266,139.5544332292866,1.9240901226241824,0.8794582412498934
CN(C)CCNc1cc(-c2ccccc2)nc2ccccc12,0.7582442926139557,78.73002545180314,1.852369030263679,0.7730725624138468
COc1ccc2nc(C)cc(Nc3cccc(O)c3)c2c1,0.7438314507237344,102.6714923481195,1.9711728512014,0.7610428896084219
Clc1ccc2c(N3CCCC3)ccnc2c1,0.7366499555188946,50.621689827852485,1.869534727394159,0.7484206575465879
CCOc1ccccc1NC(=O)CN1CCN(C(=O)c2ccco2)CC1,0.7427851075487076,181.47347109869776,1.9271119510021213,0.8566489350837576
CCOc1ccccc1CN1CCc2[nH]c3cc(C(C)(C)C)nn3c(=O)c2C1,0.7466055321707785,146.51002638252456,2.83494074816802,0.7545249421266783
CN1CCN(c2ncnc3c2[nH]c2ccc(Cl)cc23)CC1,0.7064494044828563,73.50187805916225,2.3114123467877814,0.750146186696013
COc1cccc(C(=O)Nc2ccc(-c3nc4ccccc4[nH]3)cc2)c1,0.7101427110337111,175.11900293467642,1.7750841453341053,0.5735499588823888
