smiles,H0_entropy,H0_count,H0_max_pers,H0_mean_pers,H1_entropy,H1_count,H1_max_pers,H1_mean_pers,H2_entropy,H2_count,H2_max_pers,H2_mean_pers
CC(C)(C)c1ccc(O)c(CNC2CCCCC2)c1,3.7668590545654297,45.0,2.101961612701416,1.5030882358551025,1.9685372114181519,5.164735794067383,1.3602840900421143,0.6026958227157593,0.6880632638931274,0.7863221764564514,0.5566626191139221,0.4711094796657562
CN(C)c1ccc(C=Cc2nc(=O)c3ccccc3o2)cc1,3.5803234577178955,37.0,2.0760841369628906,1.5969597101211548,1.8779577016830444,5.0,1.3964003324508667,0.7135629057884216,0.6895829439163208,0.0,0.4885181486606598,0.45059463381767273
CCN(CC)CCNc1ccnc2cc(Cl)ccc12,3.590360164642334,38.0,3.329528331756592,1.5829516649246216,1.9807522296905518,4.558222770690918,1.3781354427337646,0.58426833152771,0.8697956204414368,0.0,0.43069711327552795,0.2756885588169098
CC1CN(C(=O)c2sc3ccccc3c2Cl)CC(C)O1,3.4996094703674316,35.0,3.4717776775360107,1.687865138053894,1.4239522218704224,2.8882412910461426,1.3572673797607422,0.6010408401489258,0.6379511952400208,0.0,0.45137321949005127,0.3690010905265808
CCCN(CCC)CC(O)COc1ccccc1C(=O)Nc1ccccc1,3.9878218173980713,56.0,2.1232728958129883,1.5423319339752197,2.273092031478882,5.563580513000488,1.3887715339660645,0.4801236093044281,1.0941362380981445,0.012837104499340057,0.4794730246067047,0.3204975724220276
C=CC12CCN(CC1)C(C(O)c1ccnc3ccc(OC)cc13)C2,3.81257700920105,47.0,2.1237621307373047,1.5689677000045776,2.1990017890930176,7.044299602508545,1.3830833435058594,0.6268265247344971,1.1132720708847046,0.0,0.39910009503364563,0.3260844349861145
OC(CNC1CCCCC1)Cn1c2ccccc2c2ccccc21,3.8544130325317383,49.0,2.1000020503997803,1.546392798423767,2.18202805519104,5.320438385009766,1.371691107749939,0.6081437468528748,1.1997443437576294,0.7253361940383911,0.5551288723945618,0.41036584973335266
Cc1cc(C)c2c(c1)OCN(Cc1ccccc1Cl)C2,3.5675883293151855,37.0,3.1988348960876465,1.6093778610229492,1.4453704357147217,3.0,1.3916882276535034,0.709769070148468,0.9616191983222961,0.0,0.4611568748950958,0.395281583070755
CCN(CC)CCNc1ncnc2c1[nH]c1ccc(Cl)cc12,3.668659210205078,41.0,3.3212175369262695,1.6065375804901123,2.023601770401001,4.541348934173584,1.389554500579834,0.6079277396202087,0.4110255241394043,0.0,0.4133085310459137,0.28021040558815
COc1ccccc1N=C1C(=O)c2ccccc2C(=O)C1N1CCCCC1,3.8374173641204834,48.0,2.1248364448547363,1.599318504333496,2.1142730712890625,4.550529956817627,1.3870290517807007,0.5346938371658325,1.3991817235946655,0.35359859466552734,0.5303314924240112,0.3785536587238312
