GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
361,663.12,19.57,39.75,0.0,0.0,0.0,-3.08,-21.24,4.36,-5.01,-9.29,4.52,697.47,-4.76,692.7
371,674.1,19.83,40.1,0.0,0.0,0.0,-3.11,-19.55,5.82,-3.62,-11.47,4.53,713.57,-6.94,706.62
381,718.36,15.53,39.3,0.0,0.0,0.0,-3.4,-20.25,6.21,-3.13,-11.14,4.6,752.62,-6.54,746.08
391,693.36,18.66,40.63,0.0,0.0,0.0,-3.17,-21.12,7.48,-4.2,-10.11,4.55,731.63,-5.56,726.07
401,675.59,26.22,40.18,0.0,0.0,0.0,-3.93,-20.3,4.54,-3.93,-11.1,4.59,718.36,-6.52,711.85
411,650.02,20.76,39.63,0.0,0.0,0.0,-4.46,-20.13,5.58,-3.11,-11.22,4.58,688.28,-6.64,681.64
421,644.29,20.23,42.45,0.0,0.0,0.0,-3.24,-20.18,3.61,-3.37,-11.35,4.59,683.79,-6.75,677.04
431,700.43,19.22,43.47,0.0,0.0,0.0,-2.96,-21.2,6.78,-3.63,-10.27,4.56,742.11,-5.71,736.4
441,691.6,20.64,39.33,0.0,0.0,0.0,-1.88,-22.01,6.14,-3.97,-9.4,4.58,729.85,-4.82,725.03
451,661.65,18.55,39.01,0.0,0.0,0.0,-2.6,-21.46,4.9,-4.79,-9.29,4.52,695.25,-4.76,690.48
461,678.14,13.67,39.5,0.0,0.0,0.0,-3.28,-19.43,6.32,-3.84,-11.7,4.56,711.08,-7.14,703.94
471,644.01,23.33,39.1,0.0,0.0,0.0,-3.15,-20.19,6.63,-3.3,-11.24,4.58,686.43,-6.66,679.77
481,677.35,20.7,39.91,0.0,0.0,0.0,-2.17,-20.21,5.34,-3.83,-11.28,4.6,717.08,-6.68,710.4
491,722.69,14.66,41.78,0.0,0.0,0.0,-2.05,-19.84,6.76,-3.43,-11.11,4.49,760.56,-6.63,753.93
501,694.21,19.8,39.41,0.0,0.0,0.0,-3.84,-19.54,5.46,-4.55,-11.24,4.56,730.96,-6.67,724.29
511,679.51,20.54,39.78,0.0,0.0,0.0,-4.15,-20.98,5.77,-4.06,-10.4,4.54,716.41,-5.86,710.54
521,665.75,15.24,40.74,0.0,0.0,0.0,-3.68,-20.02,5.45,-3.74,-11.28,4.55,699.73,-6.73,693.0
531,671.06,19.4,42.82,0.0,0.0,0.0,-3.36,-20.5,5.12,-3.37,-11.11,4.53,711.17,-6.58,704.6
541,630.01,24.38,39.71,0.0,0.0,0.0,-3.18,-20.52,5.59,-3.79,-10.78,4.56,672.2,-6.22,665.98
551,655.36,18.37,40.24,0.0,0.0,0.0,-2.77,-22.06,5.52,-4.28,-8.64,4.5,690.38,-4.14,686.24
561,700.05,20.12,40.6,0.0,0.0,0.0,-4.23,-20.59,3.99,-4.02,-10.49,4.61,735.93,-5.88,730.05
571,682.32,13.72,40.67,0.0,0.0,0.0,-2.54,-20.44,4.58,-3.68,-11.01,4.53,714.63,-6.48,708.14
581,687.39,21.16,42.0,0.0,0.0,0.0,-4.59,-19.79,5.09,-3.78,-11.54,4.56,727.49,-6.98,720.51
591,662.38,23.72,38.83,0.0,0.0,0.0,-2.94,-20.13,4.63,-3.35,-11.32,4.59,703.14,-6.73,696.41
601,701.76,19.71,38.28,0.0,0.0,0.0,-3.88,-20.02,5.91,-4.0,-10.81,4.55,737.77,-6.26,731.51
611,683.62,21.13,43.72,0.0,0.0,0.0,-3.41,-20.05,5.2,-3.54,-11.72,4.59,726.67,-7.13,719.54
621,681.88,19.04,40.11,0.0,0.0,0.0,-4.02,-19.87,4.09,-3.64,-11.63,4.52,717.59,-7.11,710.48
631,680.84,18.95,40.36,0.0,0.0,0.0,-2.92,-20.3,3.37,-3.94,-11.14,4.58,716.36,-6.56,709.8
641,694.52,22.32,35.96,0.0,0.0,0.0,-3.23,-20.24,5.49,-3.85,-10.66,4.53,730.96,-6.13,724.83
651,675.67,19.45,42.76,0.0,0.0,0.0,-3.26,-20.07,5.45,-4.18,-10.55,4.56,715.81,-5.99,709.82
661,680.27,25.12,39.23,0.0,0.0,0.0,-3.53,-20.47,6.04,-4.05,-10.49,4.54,722.61,-5.96,716.65
671,659.32,18.62,37.98,0.0,0.0,0.0,-4.25,-21.13,5.35,-3.68,-10.31,4.51,692.2,-5.8,686.4
681,699.11,20.91,39.59,0.0,0.0,0.0,-4.56,-20.08,5.87,-3.65,-11.39,4.53,737.2,-6.86,730.34
691,672.42,12.83,42.49,0.0,0.0,0.0,-3.23,-20.04,6.89,-4.04,-11.53,4.5,707.32,-7.03,700.29
701,674.21,23.0,38.11,0.0,0.0,0.0,-4.58,-19.77,4.34,-3.8,-11.28,4.56,711.51,-6.72,704.78
711,703.95,14.15,40.16,0.0,0.0,0.0,-2.41,-20.36,4.05,-3.49,-10.96,4.57,736.05,-6.39,729.65
721,692.76,14.14,39.65,0.0,0.0,0.0,-2.85,-20.37,6.99,-4.35,-10.71,4.52,725.96,-6.19,719.78
731,667.12,19.83,35.6,0.0,0.0,0.0,-3.48,-19.87,5.91,-3.94,-11.5,4.55,701.15,-6.95,694.21
741,712.07,18.6,39.1,0.0,0.0,0.0,-2.99,-20.39,5.6,-3.65,-11.3,4.54,748.34,-6.76,741.59
751,674.93,13.8,38.33,0.0,0.0,0.0,-3.06,-19.61,5.43,-3.55,-11.89,4.51,706.28,-7.38,698.9
761,700.33,17.16,40.82,0.0,0.0,0.0,-3.89,-20.82,7.56,-3.43,-10.09,4.51,737.71,-5.58,732.14
771,703.89,23.93,35.55,0.0,0.0,0.0,-3.74,-20.04,4.85,-3.59,-10.86,4.57,740.85,-6.29,734.56
781,672.78,18.85,40.59,0.0,0.0,0.0,-4.46,-20.14,5.07,-3.86,-11.01,4.54,708.84,-6.47,702.37
791,671.51,13.02,40.06,0.0,0.0,0.0,-1.3,-20.43,6.15,-3.82,-10.83,4.54,705.19,-6.29,698.91
801,723.92,19.33,37.05,0.0,0.0,0.0,-2.86,-19.98,6.46,-3.61,-10.67,4.54,760.31,-6.13,754.19
811,702.51,17.6,45.19,0.0,0.0,0.0,-4.69,-20.56,5.34,-4.18,-10.76,4.57,741.2,-6.19,735.01
821,671.14,18.8,39.39,0.0,0.0,0.0,-4.19,-20.2,6.59,-4.05,-10.89,4.5,707.48,-6.39,701.09
831,693.05,15.23,39.92,0.0,0.0,0.0,-3.05,-20.03,5.66,-3.62,-11.45,4.52,727.16,-6.93,720.23
841,663.24,20.12,42.07,0.0,0.0,0.0,-4.37,-21.2,5.54,-4.46,-9.77,4.51,700.93,-5.26,695.66
851,648.53,23.81,41.27,0.0,0.0,0.0,-2.68,-20.06,6.44,-3.62,-10.72,4.43,693.69,-6.3,687.39
861,667.05,17.42,41.66,0.0,0.0,0.0,-3.84,-21.02,5.09,-4.96,-9.91,4.52,701.39,-5.39,696.0
871,691.42,14.55,40.03,0.0,0.0,0.0,-3.81,-20.7,6.59,-4.1,-10.48,4.51,723.97,-5.97,718.0
881,675.18,18.06,40.79,0.0,0.0,0.0,-5.08,-20.5,5.45,-3.32,-10.54,4.45,710.58,-6.09,704.49
891,694.22,18.43,44.26,0.0,0.0,0.0,-4.05,-20.9,4.77,-3.62,-10.72,4.46,733.11,-6.26,726.85
901,658.87,15.22,43.63,0.0,0.0,0.0,-4.34,-21.63,6.49,-4.67,-9.29,4.48,693.57,-4.81,688.76
911,672.39,24.29,40.97,0.0,0.0,0.0,-3.89,-19.92,6.0,-4.37,-11.19,4.49,715.46,-6.7,708.75
921,691.26,15.06,42.46,0.0,0.0,0.0,-3.59,-19.88,7.8,-3.62,-11.47,4.44,729.5,-7.04,722.46
931,679.51,17.01,39.0,0.0,0.0,0.0,-4.41,-20.44,5.56,-3.56,-11.17,4.6,712.66,-6.57,706.09
941,685.61,22.15,38.61,0.0,0.0,0.0,-4.0,-19.67,6.54,-3.62,-11.46,4.44,725.61,-7.02,718.59
951,710.59,23.4,43.94,0.0,0.0,0.0,-3.96,-20.06,6.19,-4.05,-10.84,4.53,756.06,-6.31,749.75
961,661.07,22.46,41.82,0.0,0.0,0.0,-5.05,-19.63,4.32,-3.36,-11.9,4.46,701.64,-7.44,694.2
971,672.02,20.02,38.14,0.0,0.0,0.0,-3.3,-20.65,5.71,-3.66,-10.91,4.52,708.27,-6.38,701.89
981,694.35,18.83,40.94,0.0,0.0,0.0,-3.72,-19.37,6.63,-3.91,-11.71,4.39,733.75,-7.32,726.43
991,711.84,12.77,36.22,0.0,0.0,0.0,-2.87,-19.55,7.82,-3.1,-11.73,4.47,743.13,-7.26,735.87
1001,692.75,15.31,36.99,0.0,0.0,0.0,-2.83,-19.65,7.16,-3.39,-11.5,4.46,726.33,-7.04,719.29

Delta Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1,-0.0,0.0,-0.0,0.0,0.0,0.0,485.85,-3.46,0.0,-0.0,26.33,-5.5,482.39,20.83,503.22
11,0.0,-0.0,0.0,0.0,0.0,0.0,468.6,-10.17,0.0,-0.0,25.86,-5.23,458.43,20.64,479.07
21,0.0,0.0,-0.0,0.0,0.0,0.0,522.46,-12.13,-0.0,-0.0,30.74,-5.15,510.34,25.59,535.92
31,-0.0,-0.0,0.0,0.0,0.0,0.0,469.97,-12.53,-0.0,-0.0,28.42,-4.83,457.45,23.59,481.03
41,-0.0,-0.0,-0.0,0.0,0.0,0.0,484.74,-10.35,0.0,0.0,29.97,-5.07,474.4,24.9,499.3
51,0.0,-0.0,0.0,0.0,0.0,0.0,512.05,-11.25,-0.0,-0.0,27.25,-5.3,500.8,21.95,522.75
61,0.0,-0.0,0.0,0.0,0.0,0.0,520.36,-6.31,0.0,-0.0,22.26,-5.24,514.05,17.02,531.07
71,0.0,-0.0,-0.0,0.0,0.0,0.0,476.68,-13.17,-0.0,-0.0,26.84,-5.24,463.51,21.59,485.1
81,-0.0,0.0,0.0,0.0,0.0,0.0,511.1,-7.06,-0.0,0.0,24.05,-5.39,504.04,18.66,522.71
91,-0.0,-0.0,-0.0,0.0,0.0,0.0,490.45,-14.63,0.0,-0.0,28.89,-5.39,475.82,23.5,499.32
101,-0.0,-0.0,0.0,0.0,0.0,0.0,475.93,-9.03,0.0,-0.0,26.68,-5.45,466.9,21.23,488.13
111,-0.0,-0.0,-0.0,0.0,0.0,0.0,500.02,-13.54,0.0,0.0,28.33,-5.53,486.48,22.8,509.28
121,-0.0,0.0,0.0,0.0,0.0,0.0,506.01,-12.97,-0.0,-0.0,28.16,-5.28,493.05,22.88,515.93
131,0.0,-0.0,-0.0,0.0,0.0,0.0,515.02,-10.88,0.0,0.0,31.17,-5.29,504.14,25.88,530.02
141,-0.0,0.0,0.0,0.0,0.0,0.0,472.96,-8.89,0.0,0.0,23.43,-5.39,464.07,18.03,482.1
151,-0.0,0.0,0.0,0.0,0.0,0.0,503.35,-8.89,0.0,-0.0,25.03,-5.44,494.45,19.58,514.03
161,0.0,0.0,-0.0,0.0,0.0,0.0,503.1,-8.22,0.0,-0.0,23.95,-5.14,494.88,18.81,513.7
171,-0.0,0.0,-0.0,0.0,0.0,0.0,477.7,-1.04,-0.0,-0.0,16.61,-5.56,476.66,11.05,487.72
181,-0.0,0.0,0.0,0.0,0.0,0.0,526.38,-1.47,-0.0,-0.0,17.05,-5.26,524.91,11.79,536.7
191,-0.0,0.0,0.0,0.0,0.0,0.0,487.03,-5.21,0.0,-0.0,20.88,-5.21,481.82,15.67,497.49
201,-0.0,-0.0,-0.0,0.0,0.0,0.0,512.76,-6.97,-0.0,-0.0,22.62,-5.3,505.79,17.32,523.11
211,0.0,0.0,0.0,0.0,0.0,0.0,506.85,-5.73,0.0,0.0,22.36,-5.26,501.12,17.1,518.22
221,-0.0,-0.0,0.0,0.0,0.0,0.0,488.8,-12.19,-0.0,-0.0,27.27,-5.28,476.61,21.99,498.6
231,-0.0,-0.0,0.0,0.0,0.0,0.0,477.21,-8.57,-0.0,-0.0,27.8,-5.42,468.63,22.38,491.02
241,0.0,-0.0,0.0,0.0,0.0,0.0,480.27,-10.94,0.0,0.0,28.4,-5.22,469.33,23.18,492.51
251,0.0,-0.0,0.0,0.0,0.0,0.0,493.11,-9.5,0.0,-0.0,25.33,-5.26,483.61,20.07,503.67
261,0.0,-0.0,-0.0,0.0,0.0,0.0,472.81,-5.9,0.0,0.0,23.53,-4.97,466.92,18.56,485.48
271,0.0,-0.0,0.0,0.0,0.0,0.0,492.45,-8.03,-0.0,0.0,25.83,-5.27,484.42,20.55,504.98
281,-0.0,0.0,0.0,0.0,0.0,0.0,462.75,-4.9,0.0,0.0,19.91,-5.27,457.85,14.64,472.49
291,-0.0,0.0,-0.0,0.0,0.0,0.0,498.65,-8.99,0.0,-0.0,23.48,-4.95,489.67,18.53,508.2
301,-0.0,0.0,0.0,0.0,0.0,0.0,500.54,-4.53,-0.0,0.0,23.02,-5.33,496.01,17.69,513.69
311,0.0,-0.0,0.0,0.0,0.0,0.0,477.49,-12.43,-0.0,0.0,30.48,-5.42,465.06,25.06,490.12
321,-0.0,0.0,-0.0,0.0,0.0,0.0,517.52,-11.15,-0.0,0.0,24.85,-5.19,506.36,19.66,526.02
331,-0.0,-0.0,-0.0,0.0,0.0,0.0,474.41,-6.25,-0.0,0.0,25.81,-5.37,468.16,20.44,488.6
341,0.0,-0.0,-0.0,0.0,0.0,0.0,514.13,-9.96,0.0,0.0,22.7,-5.23,504.17,17.47,521.64
351,-0.0,-0.0,-0.0,0.0,0.0,0.0,487.73,-3.78,0.0,0.0,22.45,-5.59,483.94,16.87,500.81
361,0.0,0.0,-0.0,0.0,0.0,0.0,513.6,-5.91,-0.0,-0.0,21.7,-5.39,507.69,16.31,524.0
371,0.0,0.0,0.0,0.0,0.0,0.0,485.17,-10.05,-0.0,-0.0,23.93,-5.56,475.12,18.37,493.49
381,0.0,0.0,-0.0,0.0,0.0,0.0,475.29,-7.44,-0.0,-0.0,24.32,-5.64,467.85,18.68,486.54
391,0.0,-0.0,-0.0,0.0,0.0,0.0,477.99,-8.7,-0.0,0.0,26.17,-5.75,469.3,20.42,489.71
401,0.0,-0.0,0.0,0.0,0.0,0.0,487.77,-6.18,0.0,0.0,23.74,-5.91,481.59,17.83,499.42
411,-0.0,0.0,0.0,0.0,0.0,0.0,497.9,-11.68,-0.0,0.0,27.51,-5.57,486.23,21.94,508.17
421,-0.0,0.0,0.0,0.0,0.0,0.0,500.71,-8.1,0.0,0.0,24.46,-5.61,492.61,18.85,511.47
431,-0.0,-0.0,-0.0,0.0,0.0,0.0,495.36,-10.33,-0.0,-0.0,24.64,-5.44,485.03,19.19,504.22
441,0.0,-0.0,0.0,0.0,0.0,0.0,479.27,-7.53,0.0,-0.0,25.45,-5.58,471.75,19.87,491.62
451,-0.0,0.0,-0.0,0.0,0.0,0.0,488.84,-7.28,0.0,0.0,22.22,-5.79,481.56,16.43,498.0
461,0.0,0.0,-0.0,0.0,0.0,0.0,473.95,-8.9,-0.0,-0.0,26.82,-5.64,465.05,21.18,486.23
471,0.0,-0.0,0.0,0.0,0.0,0.0,519.15,-12.25,-0.0,0.0,26.1,-5.66,506.9,20.43,527.33
481,-0.0,0.0,0.0,0.0,0.0,0.0,493.12,-11.79,0.0,-0.0,26.88,-5.46,481.33,21.42,502.75
491,0.0,0.0,-0.0,0.0,0.0,0.0,440.98,-5.03,0.0,-0.0,22.63,-5.57,435.96,17.06,453.02
501,-0.0,-0.0,-0.0,0.0,0.0,0.0,461.44,-6.76,0.0,0.0,22.94,-5.2,454.68,17.74,472.41
511,0.0,-0.0,-0.0,0.0,0.0,0.0,466.94,-0.69,-0.0,-0.0,16.65,-5.48,466.25,11.18,477.43
521,-0.0,-0.0,-0.0,0.0,0.0,0.0,472.92,0.21,0.0,0.0,14.48,-5.46,473.13,9.02,482.15
531,0.0,-0.0,0.0,0.0,0.0,0.0,471.61,-13.57,0.0,0.0,28.02,-5.59,458.04,22.42,480.47
541,-0.0,0.0,0.0,0.0,0.0,0.0,502.52,-12.99,0.0,-0.0,24.78,-5.22,489.54,19.55,509.09
551,0.0,-0.0,0.0,0.0,0.0,0.0,500.25,-6.96,-0.0,0.0,20.85,-5.49,493.29,15.36,508.65
561,-0.0,0.0,0.0,0.0,0.0,0.0,509.88,-6.93,-0.0,-0.0,20.74,-5.59,502.94,15.15,518.1
571,0.0,0.0,-0.0,0.0,0.0,0.0,492.8,-15.96,-0.0,-0.0,26.97,-5.36,476.85,21.62,498.46
581,0.0,-0.0,0.0,0.0,0.0,0.0,517.7,-10.06,-0.0,-0.0,24.88,-5.52,507.64,19.36,527.0
591,0.0,0.0,0.0,0.0,0.0,0.0,485.58,-12.45,0.0,0.0,27.34,-5.58,473.13,21.76,494.89
601,0.0,-0.0,0.0,0.0,0.0,0.0,456.46,-10.09,0.0,-0.0,21.41,-5.51,446.38,15.9,462.28
611,-0.0,0.0,-0.0,0.0,0.0,0.0,498.97,-12.52,0.0,-0.0,23.71,-5.3,486.45,18.4,504.86
621,0.0,-0.0,-0.0,0.0,0.0,0.0,483.47,-8.02,-0.0,-0.0,20.63,-5.24,475.46,15.39,490.85
631,-0.0,-0.0,-0.0,0.0,0.0,0.0,480.19,-16.13,-0.0,0.0,26.72,-5.37,464.07,21.36,485.43
641,-0.0,-0.0,0.0,0.0,0.0,0.0,482.78,-10.61,0.0,0.0,24.17,-5.32,472.17,18.84,491.01
651,-0.0,0.0,-0.0,0.0,0.0,0.0,470.76,-5.48,-0.0,0.0,23.9,-5.56,465.29,18.34,483.63
661,0.0,-0.0,0.0,0.0,0.0,0.0,472.71,-10.06,0.0,0.0,26.21,-5.48,462.65,20.73,483.38
671,0.0,0.0,0.0,0.0,0.0,0.0,509.56,-6.23,-0.0,-0.0,21.68,-5.21,503.33,16.47,519.8
681,-0.0,0.0,0.0,0.0,0.0,0.0,506.51,-5.75,0.0,0.0,22.05,-5.43,500.76,16.62,517.37
691,0.0,0.0,0.0,0.0,0.0,0.0,503.87,-6.94,0.0,0.0,20.86,-5.56,496.94,15.3,512.23
701,-0.0,-0.0,0.0,0.0,0.0,0.0,500.18,-5.57,0.0,0.0,19.77,-5.56,494.61,14.21,508.82
711,-0.0,-0.0,0.0,0.0,0.0,0.0,491.62,-12.62,0.0,-0.0,26.49,-5.67,479.0,20.82,499.82
721,0.0,-0.0,-0.0,0.0,0.0,0.0,487.36,-0.68,0.0,0.0,17.43,-5.39,486.68,12.04,498.72
731,-0.0,0.0,-0.0,0.0,0.0,0.0,488.71,-2.68,0.0,0.0,18.85,-5.44,486.03,13.41,499.44
741,0.0,0.0,-0.0,0.0,0.0,0.0,517.66,-6.39,-0.0,0.0,17.53,-5.18,511.27,12.35,523.62
751,0.0,0.0,0.0,0.0,0.0,0.0,483.85,-5.17,0.0,0.0,19.57,-5.21,478.69,14.36,493.05
761,0.0,-0.0,-0.0,0.0,0.0,0.0,481.45,-1.57,0.0,0.0,15.7,-5.48,479.88,10.22,490.1
771,-0.0,-0.0,-0.0,0.0,0.0,0.0,509.6,-5.16,-0.0,-0.0,19.89,-5.24,504.45,14.65,519.1
781,0.0,-0.0,-0.0,0.0,0.0,0.0,520.16,-7.21,-0.0,-0.0,23.48,-5.48,512.94,18.0,530.94
791,-0.0,0.0,0.0,0.0,0.0,0.0,504.5,-7.06,-0.0,-0.0,22.58,-5.3,497.44,17.27,514.71
801,-0.0,-0.0,-0.0,0.0,0.0,0.0,490.06,-12.81,0.0,0.0,24.02,-5.26,477.25,18.75,496.0
811,0.0,0.0,0.0,0.0,0.0,0.0,468.37,-11.19,-0.0,0.0,23.1,-4.73,457.18,18.37,475.55
821,-0.0,0.0,0.0,0.0,0.0,0.0,503.01,-6.94,0.0,0.0,20.34,-4.97,496.07,15.38,511.45
831,-0.0,0.0,-0.0,0.0,0.0,0.0,486.57,-9.3,-0.0,-0.0,25.38,-4.78,477.27,20.6,497.87
841,-0.0,0.0,0.0,0.0,0.0,0.0,511.84,-7.98,0.0,0.0,24.29,-5.11,503.87,19.18,523.04
851,0.0,-0.0,-0.0,0.0,0.0,0.0,510.86,-15.54,0.0,-0.0,25.26,-4.6,495.32,20.66,515.98
861,0.0,0.0,0.0,0.0,0.0,0.0,494.82,-9.74,0.0,-0.0,21.99,-4.76,485.08,17.23,502.32
871,0.0,-0.0,-0.0,0.0,0.0,0.0,492.08,-12.84,-0.0,0.0,24.39,-5.11,479.24,19.28,498.52
881,0.0,-0.0,0.0,0.0,0.0,0.0,496.22,-10.49,-0.0,-0.0,21.2,-4.78,485.73,16.41,502.14
891,0.0,0.0,0.0,0.0,0.0,0.0,488.0,-7.96,0.0,0.0,21.7,-4.82,480.04,16.89,496.93
901,-0.0,0.0,0.0,0.0,0.0,0.0,493.71,-5.92,0.0,0.0,18.42,-5.06,487.79,13.37,501.15
911,-0.0,-0.0,0.0,0.0,0.0,0.0,495.11,-10.35,-0.0,0.0,23.58,-4.88,484.76,18.7,503.46
921,-0.0,0.0,0.0,0.0,0.0,0.0,486.57,-9.83,-0.0,-0.0,22.36,-4.49,476.74,17.87,494.61
931,-0.0,-0.0,-0.0,0.0,0.0,0.0,487.9,-10.11,-0.0,-0.0,22.84,-5.15,477.79,17.7,495.49
941,0.0,-0.0,-0.0,0.0,0.0,0.0,480.45,-9.72,0.0,-0.0,23.7,-5.1,470.73,18.6,489.33
951,0.0,0.0,-0.0,0.0,0.0,0.0,473.46,-6.57,0.0,0.0,22.92,-5.15,466.89,17.77,484.65
961,-0.0,0.0,0.0,0.0,0.0,0.0,540.73,-6.61,-0.0,-0.0,20.43,-4.72,534.13,15.71,549.84
971,0.0,0.0,-0.0,0.0,0.0,0.0,478.03,-6.71,-0.0,-0.0,20.0,-4.7,471.32,15.3,486.61
981,0.0,-0.0,0.0,0.0,0.0,0.0,479.66,-7.21,-0.0,0.0,22.89,-5.01,472.45,17.88,490.33
991,-0.0,0.0,0.0,0.0,0.0,0.0,485.38,-7.17,0.0,0.0,23.13,-4.84,478.21,18.3,496.51
1001,0.0,0.0,-0.0,0.0,0.0,0.0,487.31,-7.23,0.0,-0.0,20.25,-4.63,480.08,15.61,495.69


