GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
481,1968.05,4700.69,5646.81,545.69,322.82,-225.24,-4116.73,-34363.13,2063.64,26518.89,-5589.8,234.17,3061.48,-5355.63,-2294.15
491,2039.23,4591.55,5697.04,573.97,296.25,-220.13,-4113.75,-34194.63,2067.33,26455.94,-5653.11,237.18,3192.8,-5415.94,-2223.14
501,2003.44,4715.56,5684.3,547.92,307.37,-235.18,-4072.5,-34269.57,2117.52,26542.31,-5656.07,236.37,3341.17,-5419.7,-2078.53
511,1933.35,4700.95,5721.71,581.35,311.83,-251.23,-4061.68,-34164.74,2076.23,26473.74,-5675.0,239.44,3321.5,-5435.56,-2114.06
521,2021.81,4638.57,5645.15,560.19,301.91,-222.68,-4169.89,-34048.17,2088.5,26516.91,-5763.41,237.85,3332.3,-5525.56,-2193.26
531,2039.62,4652.49,5658.31,564.99,280.89,-223.72,-4123.8,-34252.62,2061.07,26482.73,-5627.75,236.78,3139.95,-5390.97,-2251.02
541,2091.96,4685.09,5685.44,577.86,298.63,-234.8,-4084.46,-34118.04,2038.22,26378.76,-5771.39,238.7,3318.66,-5532.69,-2214.03
551,2070.23,4573.92,5712.82,556.11,307.65,-242.15,-4077.78,-34222.65,2073.64,26415.56,-5629.13,239.69,3167.34,-5389.44,-2222.1
561,1995.49,4616.11,5707.7,568.94,313.07,-233.67,-4094.24,-34066.44,2118.57,26394.43,-5737.67,241.88,3319.97,-5495.8,-2175.83
571,2018.14,4618.97,5610.27,557.62,324.61,-234.39,-4088.59,-34337.8,2046.33,26405.75,-5521.41,239.42,2920.91,-5281.99,-2361.08
581,2083.89,4627.05,5703.33,564.61,289.29,-265.65,-4065.3,-34294.06,2073.15,26404.63,-5575.01,242.84,3120.95,-5332.17,-2211.23
591,2055.55,4610.63,5701.33,556.88,296.88,-254.94,-4121.84,-34207.03,2093.5,26517.73,-5682.14,239.53,3248.7,-5442.6,-2193.91
601,2000.71,4610.8,5661.7,553.59,300.86,-258.83,-4166.55,-34184.42,2096.38,26577.1,-5693.28,238.91,3191.34,-5454.37,-2263.03
611,2028.76,4588.83,5661.19,562.08,307.34,-245.51,-4126.91,-34168.2,2106.31,26485.37,-5651.58,240.16,3199.25,-5411.42,-2212.17
621,2006.05,4657.14,5696.64,547.89,318.06,-246.83,-4139.31,-34189.82,2067.17,26371.34,-5593.32,237.46,3088.32,-5355.87,-2267.55
631,1981.38,4659.34,5670.0,568.08,315.33,-220.59,-4133.18,-34212.44,2087.73,26424.71,-5616.17,242.5,3140.35,-5373.67,-2233.32
641,2021.32,4505.71,5730.63,541.26,298.58,-233.9,-4086.9,-34250.9,2085.45,26450.9,-5629.74,240.07,3062.15,-5389.67,-2327.52
651,2012.94,4557.95,5693.29,561.04,293.71,-213.41,-4119.14,-34045.53,2100.48,26322.29,-5691.16,242.81,3163.63,-5448.36,-2284.73
661,2014.57,4614.96,5731.02,554.42,325.62,-230.23,-4151.47,-34067.95,2076.08,26423.34,-5695.04,242.51,3290.34,-5452.53,-2162.19
671,2043.29,4613.09,5693.02,545.59,292.21,-229.66,-4161.04,-34117.68,2073.01,26533.55,-5710.13,239.8,3285.38,-5470.33,-2184.95
681,2023.55,4618.46,5720.67,558.06,290.27,-217.76,-4098.6,-34083.7,2068.8,26384.59,-5713.86,243.82,3264.34,-5470.04,-2205.7
691,1964.77,4612.71,5708.64,556.32,303.19,-235.81,-4142.07,-34211.59,2106.97,26602.33,-5687.43,242.55,3265.47,-5444.89,-2179.42
701,2030.07,4650.47,5717.15,563.37,314.15,-222.17,-4122.46,-34231.56,2112.58,26501.04,-5620.54,240.58,3312.63,-5379.96,-2067.33
711,2009.24,4654.69,5719.88,552.63,314.0,-233.83,-4200.58,-34165.54,2066.54,26399.27,-5557.77,238.67,3116.31,-5319.11,-2202.79
721,2040.42,4534.35,5736.15,547.85,313.45,-204.41,-4116.43,-34118.3,2046.43,26465.7,-5704.25,236.88,3245.21,-5467.37,-2222.16
731,2045.16,4590.16,5736.29,552.32,324.76,-207.55,-4115.09,-34347.92,2078.76,26562.8,-5566.42,237.84,3219.68,-5328.58,-2108.89
741,1999.51,4619.93,5718.71,564.25,279.66,-226.47,-4131.76,-34228.55,2089.2,26500.56,-5597.52,240.24,3185.04,-5357.28,-2172.24
751,2053.66,4555.9,5724.73,575.06,310.62,-249.93,-4064.76,-34378.35,2079.09,26479.77,-5507.82,236.44,3085.78,-5271.38,-2185.6
761,2042.93,4640.96,5684.81,546.0,290.69,-225.03,-4143.03,-34314.4,2095.92,26438.35,-5484.94,236.24,3057.2,-5248.69,-2191.49
771,5323372.48,4700.27,5677.2,846288.08,296.69,-232.65,-4133.51,-34188.15,2087.21,26489.34,-5682.58,238.5,6170356.98,-5444.08,6164912.9
781,32981411.06,5708.76,5709.02,4519006.76,292.72,-227.39,-4149.3,-34227.16,2077.28,26517.34,-5653.69,241.56,37502119.1,-5412.12,37496706.97
791,41482488.15,6278.15,5760.48,1781150.18,1677.52,-250.92,-4154.06,-34199.92,2065.01,26489.52,-5673.29,241.58,43267304.11,-5431.71,43261872.4
801,42164595.46,6238.02,5658.9,2953338.51,324.53,-252.35,-4085.11,-34102.66,2105.95,26331.52,-5672.88,240.99,45120152.77,-5431.89,45114720.88
811,36921095.43,5879.52,5714.44,1595499.15,330.01,-245.7,-4153.98,-34053.08,2113.11,26358.38,-5678.81,240.72,38518537.28,-5438.09,38513099.19
821,29055684.22,5667.8,5746.75,561476.52,485.2,-240.08,-4124.38,-34340.41,2127.6,26473.69,-5537.26,238.36,29618956.89,-5298.9,29613657.99
831,39285226.08,5410.51,5732.84,940948.85,1262.85,-239.45,-4069.96,-34351.3,2144.14,26506.27,-5607.95,242.01,40228570.84,-5365.95,40223204.9
841,31352661.26,5887.45,5725.58,1036328.63,300.79,-224.41,-4104.55,-34182.6,2101.22,26402.82,-5558.17,233.3,32390896.2,-5324.87,32385571.33
851,36943743.15,5656.04,5682.97,3019289.66,1312.79,-226.3,-4152.83,-34334.18,2101.65,26524.62,-5598.6,234.73,39965597.58,-5363.87,39960233.71
861,29566690.23,5658.3,5772.67,559664.8,437.47,-214.58,-4119.39,-34113.1,2106.86,26355.3,-5672.26,237.24,30128238.56,-5435.02,30122803.54
871,89500922.34,7048.45,5678.58,3791310.41,1480.07,-208.48,-4059.68,-34298.75,2057.96,26482.71,-5669.45,243.09,93296413.61,-5426.36,93290987.25

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1,12.76,21.17,16.27,0.0,0.0,0.0,-0.65,70.34,31.72,-211.73,-18.18,3.29,-60.12,-14.89,-75.01
11,17.05,14.72,19.54,0.0,0.0,0.0,0.83,69.11,29.1,-209.95,-18.29,3.31,-59.6,-14.98,-74.58
21,11.13,14.23,19.62,0.0,0.0,0.0,-2.12,69.74,30.89,-210.43,-17.53,3.24,-66.94,-14.29,-81.22
31,5.21,16.67,21.3,0.0,0.0,0.0,-0.77,69.53,35.15,-212.59,-17.7,3.26,-65.51,-14.44,-79.95
41,6.59,16.76,23.43,0.0,0.0,0.0,-0.45,68.92,35.25,-210.22,-18.48,3.28,-59.72,-15.19,-74.91
51,18.54,19.03,16.26,0.0,0.0,0.0,-0.41,68.82,28.86,-207.34,-18.31,3.29,-56.24,-15.02,-71.26
61,14.46,21.13,17.87,0.0,0.0,0.0,-0.99,70.06,31.38,-210.34,-19.03,3.31,-56.42,-15.72,-72.15
71,9.21,25.26,16.96,0.0,0.0,0.0,0.67,67.84,28.73,-211.77,-16.88,3.32,-63.1,-13.56,-76.66
81,15.53,14.48,21.05,0.0,0.0,0.0,-1.93,67.64,30.94,-206.91,-18.49,3.28,-59.2,-15.21,-74.42
91,11.36,14.63,13.14,0.0,0.0,0.0,4.18,70.39,33.98,-209.58,-18.7,3.26,-61.91,-15.44,-77.34
101,8.82,13.7,24.49,0.0,0.0,0.0,-2.31,66.85,29.71,-207.13,-17.6,3.28,-65.88,-14.32,-80.19
111,10.68,13.19,28.88,0.0,0.0,0.0,-1.08,68.35,36.28,-212.51,-17.34,3.21,-56.2,-14.13,-70.33
121,10.9,20.42,22.12,0.0,0.0,0.0,-1.94,67.78,30.76,-208.37,-17.88,3.26,-58.33,-14.63,-72.96
131,10.42,14.39,15.98,0.0,0.0,0.0,0.71,69.94,32.04,-210.32,-19.24,3.29,-66.84,-15.94,-82.78
141,14.74,26.43,15.4,0.0,0.0,0.0,-0.52,70.12,30.73,-208.1,-20.13,3.3,-51.19,-16.83,-68.02
151,18.65,17.71,26.33,0.0,0.0,0.0,-0.18,67.66,30.7,-210.2,-17.31,3.27,-49.33,-14.05,-63.37
161,12.84,18.93,13.79,0.0,0.0,0.0,1.9,67.93,30.06,-213.19,-15.95,3.28,-67.73,-12.67,-80.4
171,9.99,18.48,13.04,0.0,0.0,0.0,3.01,69.17,34.35,-210.21,-18.42,3.28,-62.18,-15.14,-77.33
181,16.14,19.51,14.8,0.0,0.0,0.0,2.47,65.54,32.82,-211.95,-15.2,3.25,-60.67,-11.95,-72.62
191,12.98,15.71,25.04,0.0,0.0,0.0,-1.58,67.94,32.37,-211.06,-16.38,3.26,-58.61,-13.12,-71.73
201,8.0,15.18,22.94,0.0,0.0,0.0,-1.04,67.55,33.84,-210.6,-16.57,3.24,-64.13,-13.33,-77.46
211,9.9,16.1,24.24,0.0,0.0,0.0,-1.32,69.35,34.9,-210.68,-17.95,3.24,-57.52,-14.71,-72.23
221,8.53,14.03,29.94,0.0,0.0,0.0,-2.76,67.2,32.69,-207.57,-17.68,3.26,-57.94,-14.42,-72.36
231,8.54,13.81,23.24,0.0,0.0,0.0,-0.19,66.44,31.98,-210.62,-16.55,3.25,-66.8,-13.3,-80.1
241,7.13,20.29,27.9,0.0,0.0,0.0,-0.68,67.37,32.07,-212.06,-15.55,3.26,-57.98,-12.29,-70.27
251,11.13,15.33,19.2,0.0,0.0,0.0,-1.13,68.45,31.08,-210.66,-17.06,3.25,-66.59,-13.81,-80.4
261,16.47,22.33,19.18,0.0,0.0,0.0,-2.72,69.71,27.72,-207.75,-19.06,3.31,-55.06,-15.75,-70.81
271,18.3,17.22,14.09,0.0,0.0,0.0,3.47,66.84,28.66,-213.32,-14.92,3.28,-64.74,-11.64,-76.38
281,11.45,11.34,20.67,0.0,0.0,0.0,0.53,66.51,30.56,-208.33,-17.2,3.26,-67.28,-13.94,-81.22
