cluster_id,member_idx,vina_score,status,tanimoto_to_centroid,target,exhaustiveness,grid_version
460,85,-8.344,OK,0.5319148936170213,6UKJ,16,V2
460,88,-8.884,OK,0.5294117647058824,6UKJ,16,V2
460,87,-8.821,OK,0.5294117647058824,6UKJ,16,V2
460,89,-7.975,OK,0.525,6UKJ,16,V2
460,91,-8.519,OK,0.5217391304347826,6UKJ,16,V2
460,90,-8.184,OK,0.5217391304347826,6UKJ,16,V2
460,92,-8.764,OK,0.5208333333333334,6UKJ,16,V2
460,93,-8.804,OK,0.5208333333333334,6UKJ,16,V2
460,95,-8.687,OK,0.5208333333333334,6UKJ,16,V2
460,94,-8.422,OK,0.5208333333333334,6UKJ,16,V2
460,96,-8.516,OK,0.5208333333333334,6UKJ,16,V2
460,99,-8.617,OK,0.5111111111111111,6UKJ,16,V2
460,97,-8.703,OK,0.52,6UKJ,16,V2
460,98,-8.279,OK,0.5116279069767442,6UKJ,16,V2
460,100,-8.484,OK,0.5111111111111111,6UKJ,16,V2
460,102,-8.582,OK,0.5106382978723404,6UKJ,16,V2
460,101,-8.624,OK,0.5106382978723404,6UKJ,16,V2
460,103,-8.401,OK,0.5106382978723404,6UKJ,16,V2
460,104,-8.459,OK,0.5106382978723404,6UKJ,16,V2
460,105,-8.114,OK,0.5106382978723404,6UKJ,16,V2
460,106,-8.52,OK,0.5106382978723404,6UKJ,16,V2
460,107,-8.581,OK,0.5106382978723404,6UKJ,16,V2
460,108,-8.912,OK,0.5106382978723404,6UKJ,16,V2
460,110,-8.95,OK,0.5102040816326531,6UKJ,16,V2
460,109,-8.454,OK,0.5102040816326531,6UKJ,16,V2
460,112,-8.358,OK,0.5,6UKJ,16,V2
460,111,-9.428,OK,0.5098039215686274,6UKJ,16,V2
460,113,-8.496,OK,0.5,6UKJ,16,V2
460,114,-8.467,OK,0.5,6UKJ,16,V2
460,116,-8.486,OK,0.5,6UKJ,16,V2
460,115,-8.266,OK,0.5,6UKJ,16,V2
460,117,-8.991,OK,0.5,6UKJ,16,V2
460,118,-8.559,OK,0.5,6UKJ,16,V2
460,119,-8.361,OK,0.5,6UKJ,16,V2
460,120,-8.805,OK,0.5,6UKJ,16,V2
460,121,-8.776,OK,0.5,6UKJ,16,V2
460,122,-8.41,OK,0.5,6UKJ,16,V2
460,123,-8.477,OK,0.5,6UKJ,16,V2
460,124,-8.704,OK,0.5,6UKJ,16,V2
460,125,-8.23,OK,0.5,6UKJ,16,V2
460,126,-8.399,OK,0.5,6UKJ,16,V2
460,127,-8.772,OK,0.5,6UKJ,16,V2
460,128,-8.426,OK,0.5,6UKJ,16,V2
460,129,-8.664,OK,0.5,6UKJ,16,V2
460,130,-9.455,OK,0.5,6UKJ,16,V2
460,131,-8.483,OK,0.5,6UKJ,16,V2
477,0,-8.283,OK,0.75,6UKJ,16,V2
477,1,-8.617,OK,0.7105263157894737,6UKJ,16,V2
477,3,-8.449,OK,0.6842105263157895,6UKJ,16,V2
477,2,-8.722,OK,0.7027027027027027,6UKJ,16,V2
477,4,-8.488,OK,0.65,6UKJ,16,V2
477,5,-8.634,OK,0.65,6UKJ,16,V2
477,8,-8.034,OK,0.6470588235294118,6UKJ,16,V2
477,7,-8.464,OK,0.65,6UKJ,16,V2
477,6,-8.333,OK,0.65,6UKJ,16,V2
477,9,-8.329,OK,0.6470588235294118,6UKJ,16,V2
477,11,-8.377,OK,0.6097560975609756,6UKJ,16,V2
477,10,-8.506,OK,0.6153846153846154,6UKJ,16,V2
477,12,-8.498,OK,0.6097560975609756,6UKJ,16,V2
477,13,-8.262,OK,0.6097560975609756,6UKJ,16,V2
477,17,-8.477,OK,0.5897435897435898,6UKJ,16,V2
477,14,-8.347,OK,0.6,6UKJ,16,V2
477,15,-8.415,OK,0.6,6UKJ,16,V2
477,16,-8.328,OK,0.6,6UKJ,16,V2
477,19,-8.227,OK,0.5897435897435898,6UKJ,16,V2
477,18,-8.288,OK,0.5897435897435898,6UKJ,16,V2
477,20,-8.859,OK,0.5853658536585366,6UKJ,16,V2
477,21,-8.724,OK,0.5853658536585366,6UKJ,16,V2
477,22,-8.723,OK,0.5853658536585366,6UKJ,16,V2
477,23,-8.539,OK,0.5813953488372093,6UKJ,16,V2
477,24,-8.703,OK,0.5813953488372093,6UKJ,16,V2
477,25,-8.76,OK,0.5813953488372093,6UKJ,16,V2
477,26,-8.599,OK,0.575,6UKJ,16,V2
477,29,-8.247,OK,0.5714285714285714,6UKJ,16,V2
477,27,-8.462,OK,0.575,6UKJ,16,V2
477,28,-8.449,OK,0.575,6UKJ,16,V2
477,30,-8.434,OK,0.5714285714285714,6UKJ,16,V2
477,31,-8.378,OK,0.5714285714285714,6UKJ,16,V2
477,32,-8.623,OK,0.5714285714285714,6UKJ,16,V2
477,33,-8.546,OK,0.5581395348837209,6UKJ,16,V2
477,34,-8.39,OK,0.5555555555555556,6UKJ,16,V2
477,35,-8.725,OK,0.5555555555555556,6UKJ,16,V2
477,36,-8.444,OK,0.55,6UKJ,16,V2
477,37,-9.036,OK,0.5454545454545454,6UKJ,16,V2
477,38,-8.236,OK,0.5454545454545454,6UKJ,16,V2
477,39,-8.72,OK,0.5365853658536586,6UKJ,16,V2
477,40,-8.468,OK,0.5365853658536586,6UKJ,16,V2
477,41,-8.466,OK,0.5348837209302325,6UKJ,16,V2
477,43,-8.534,OK,0.5348837209302325,6UKJ,16,V2
477,42,-8.736,OK,0.5348837209302325,6UKJ,16,V2
477,44,-9.021,OK,0.5348837209302325,6UKJ,16,V2
477,45,-8.678,OK,0.5333333333333333,6UKJ,16,V2
477,47,-8.58,OK,0.5333333333333333,6UKJ,16,V2
477,46,-8.802,OK,0.5333333333333333,6UKJ,16,V2
477,48,-8.326,OK,0.525,6UKJ,16,V2
477,49,-8.261,OK,0.5238095238095238,6UKJ,16,V2
477,50,-8.262,OK,0.5238095238095238,6UKJ,16,V2
477,52,-8.521,OK,0.5227272727272727,6UKJ,16,V2
477,51,-8.475,OK,0.5238095238095238,6UKJ,16,V2
477,53,-8.267,OK,0.5128205128205128,6UKJ,16,V2
477,54,-8.337,OK,0.5121951219512195,6UKJ,16,V2
477,55,-8.368,OK,0.5121951219512195,6UKJ,16,V2
477,56,-8.393,OK,0.5116279069767442,6UKJ,16,V2
477,57,-8.427,OK,0.5111111111111111,6UKJ,16,V2
477,58,-8.542,OK,0.5111111111111111,6UKJ,16,V2
477,59,-8.49,OK,0.5,6UKJ,16,V2
477,60,-8.574,OK,0.5,6UKJ,16,V2
477,61,-8.412,OK,0.5,6UKJ,16,V2
477,62,-8.376,OK,0.5,6UKJ,16,V2
477,63,-8.483,OK,0.5,6UKJ,16,V2
477,64,-8.289,OK,0.5,6UKJ,16,V2
477,65,-8.526,OK,0.5,6UKJ,16,V2
477,66,-8.462,OK,0.5,6UKJ,16,V2
477,67,-8.387,OK,0.5,6UKJ,16,V2
477,68,-8.352,OK,0.5,6UKJ,16,V2
477,69,-8.727,OK,0.5,6UKJ,16,V2
477,70,-8.703,OK,0.5,6UKJ,16,V2
477,71,-8.471,OK,0.5,6UKJ,16,V2
477,72,-8.277,OK,0.5,6UKJ,16,V2
477,73,-8.398,OK,0.5,6UKJ,16,V2
477,74,-7.772,OK,0.5,6UKJ,16,V2
247,0,-8.13,OK,0.6086956521739131,6UKJ,16,V2
477,76,-8.566,OK,0.5,6UKJ,16,V2
477,75,-8.71,OK,0.5,6UKJ,16,V2
477,77,-8.486,OK,0.5,6UKJ,16,V2
247,1,-8.182,OK,0.5833333333333334,6UKJ,16,V2
247,3,-8.123,OK,0.5510204081632653,6UKJ,16,V2
247,2,-7.902,OK,0.5714285714285714,6UKJ,16,V2
247,4,-8.227,OK,0.5510204081632653,6UKJ,16,V2
247,6,-8.348,OK,0.54,6UKJ,16,V2
247,5,-8.6,OK,0.54,6UKJ,16,V2
247,8,-7.911,OK,0.5283018867924528,6UKJ,16,V2
247,7,-8.148,OK,0.5370370370370371,6UKJ,16,V2
247,11,-8.202,OK,0.5217391304347826,6UKJ,16,V2
247,9,-8.29,OK,0.5283018867924528,6UKJ,16,V2
247,14,-8.488,OK,0.5106382978723404,6UKJ,16,V2
247,10,-8.561,OK,0.5272727272727272,6UKJ,16,V2
247,13,-8.104,OK,0.5185185185185185,6UKJ,16,V2
247,12,-8.096,OK,0.5185185185185185,6UKJ,16,V2
247,16,-8.225,OK,0.5,6UKJ,16,V2
247,18,-8.426,OK,0.5,6UKJ,16,V2
247,17,-8.338,OK,0.5,6UKJ,16,V2
247,15,-7.854,OK,0.5094339622641509,6UKJ,16,V2
247,19,-8.211,OK,0.5,6UKJ,16,V2
247,20,-7.995,OK,0.5,6UKJ,16,V2
247,21,-8.39,OK,0.5,6UKJ,16,V2
247,22,-8.488,OK,0.5,6UKJ,16,V2
247,23,-8.174,OK,0.5,6UKJ,16,V2
247,26,-9.511,OK,0.5,6UKJ,16,V2
247,25,-7.672,OK,0.5,6UKJ,16,V2
247,24,-8.499,OK,0.5,6UKJ,16,V2
357,0,-7.587,OK,0.8913043478260869,6UKJ,16,V2
357,2,-7.071,OK,0.8541666666666666,6UKJ,16,V2
357,1,-7.392,OK,0.8541666666666666,6UKJ,16,V2
357,4,-7.495,OK,0.7884615384615384,6UKJ,16,V2
357,3,-7.19,OK,0.84,6UKJ,16,V2
357,6,-7.428,OK,0.7346938775510204,6UKJ,16,V2
357,5,-7.119,OK,0.78,6UKJ,16,V2
357,8,-7.773,OK,0.68,6UKJ,16,V2
357,7,-8.174,OK,0.6923076923076923,6UKJ,16,V2
357,9,-7.919,OK,0.6792452830188679,6UKJ,16,V2
357,10,-7.589,OK,0.6481481481481481,6UKJ,16,V2
357,11,-7.731,OK,0.6415094339622641,6UKJ,16,V2
357,14,-8.248,OK,0.6078431372549019,6UKJ,16,V2
357,12,-7.707,OK,0.6153846153846154,6UKJ,16,V2
357,13,-7.694,OK,0.6153846153846154,6UKJ,16,V2
357,15,-7.59,OK,0.6071428571428571,6UKJ,16,V2
357,16,-7.76,OK,0.5925925925925926,6UKJ,16,V2
357,18,-7.591,OK,0.5849056603773585,6UKJ,16,V2
357,17,-7.628,OK,0.5925925925925926,6UKJ,16,V2
357,19,-7.822,OK,0.5818181818181818,6UKJ,16,V2
357,20,-7.619,OK,0.5740740740740741,6UKJ,16,V2
357,21,-7.711,OK,0.5614035087719298,6UKJ,16,V2
357,23,-8.086,OK,0.5555555555555556,6UKJ,16,V2
357,22,-7.815,OK,0.559322033898305,6UKJ,16,V2
357,25,-7.786,OK,0.5535714285714286,6UKJ,16,V2
357,26,-7.617,OK,0.5535714285714286,6UKJ,16,V2
357,28,-7.775,OK,0.5490196078431373,6UKJ,16,V2
357,27,-7.58,OK,0.55,6UKJ,16,V2
357,24,-7.745,OK,0.5535714285714286,6UKJ,16,V2
357,29,-7.871,OK,0.5471698113207547,6UKJ,16,V2
357,30,-7.544,OK,0.543859649122807,6UKJ,16,V2
357,32,-7.769,OK,0.5283018867924528,6UKJ,16,V2
357,33,-8.127,OK,0.5263157894736842,6UKJ,16,V2
357,31,-7.685,OK,0.5344827586206896,6UKJ,16,V2
357,36,-7.965,OK,0.5185185185185185,6UKJ,16,V2
357,35,-7.941,OK,0.5254237288135594,6UKJ,16,V2
357,34,-7.738,OK,0.5254237288135594,6UKJ,16,V2
357,37,-8.062,OK,0.5178571428571429,6UKJ,16,V2
357,38,-7.669,OK,0.5178571428571429,6UKJ,16,V2
357,41,-8.048,OK,0.5,6UKJ,16,V2
357,42,-7.96,OK,0.5,6UKJ,16,V2
357,39,-7.255,OK,0.5172413793103449,6UKJ,16,V2
357,40,-7.72,OK,0.5,6UKJ,16,V2
357,43,-7.908,OK,0.5,6UKJ,16,V2
357,44,-7.911,OK,0.5,6UKJ,16,V2
357,45,-7.925,OK,0.5,6UKJ,16,V2
357,46,-8.123,OK,0.5,6UKJ,16,V2
357,47,-7.921,OK,0.5,6UKJ,16,V2
357,48,-7.456,OK,0.5,6UKJ,16,V2
357,49,-8.129,OK,0.5,6UKJ,16,V2
161,0,-7.483,OK,1.0,6UKJ,16,V2
161,1,-7.641,OK,1.0,6UKJ,16,V2
161,2,-7.829,OK,0.8108108108108109,6UKJ,16,V2
161,3,-8.104,OK,0.8108108108108109,6UKJ,16,V2
161,5,-7.819,OK,0.7317073170731707,6UKJ,16,V2
161,4,-8.006,OK,0.8108108108108109,6UKJ,16,V2
161,6,-7.079,OK,0.6923076923076923,6UKJ,16,V2
161,9,-7.381,OK,0.5952380952380952,6UKJ,16,V2
161,7,-7.781,OK,0.6666666666666666,6UKJ,16,V2
161,8,-7.386,OK,0.5952380952380952,6UKJ,16,V2
161,10,-7.327,OK,0.5952380952380952,6UKJ,16,V2
161,13,-7.479,OK,0.5227272727272727,6UKJ,16,V2
161,12,-7.882,OK,0.5777777777777777,6UKJ,16,V2
161,11,-7.872,OK,0.5777777777777777,6UKJ,16,V2
161,14,-7.586,OK,0.5227272727272727,6UKJ,16,V2
161,15,-7.582,OK,0.5227272727272727,6UKJ,16,V2
161,16,-7.162,OK,0.5227272727272727,6UKJ,16,V2
16,0,-8.571,OK,0.8205128205128205,6UKJ,16,V2
16,1,-8.949,OK,0.75,6UKJ,16,V2
16,3,-8.832,OK,0.7272727272727273,6UKJ,16,V2
16,2,-8.815,OK,0.7380952380952381,6UKJ,16,V2
16,4,-8.905,OK,0.6956521739130435,6UKJ,16,V2
16,5,-9.105,OK,0.6818181818181818,6UKJ,16,V2
16,6,-8.641,OK,0.6744186046511628,6UKJ,16,V2
16,7,-9.174,OK,0.6521739130434783,6UKJ,16,V2
16,8,-9.109,OK,0.6521739130434783,6UKJ,16,V2
16,9,-9.026,OK,0.6521739130434783,6UKJ,16,V2
16,10,-8.663,OK,0.6444444444444445,6UKJ,16,V2
16,11,-8.802,OK,0.64,6UKJ,16,V2
16,12,-8.887,OK,0.625,6UKJ,16,V2
16,13,-8.79,OK,0.6086956521739131,6UKJ,16,V2
16,14,-8.654,OK,0.6041666666666666,6UKJ,16,V2
16,15,-8.932,OK,0.6041666666666666,6UKJ,16,V2
16,16,-8.543,OK,0.5869565217391305,6UKJ,16,V2
16,17,-8.977,OK,0.5833333333333334,6UKJ,16,V2
16,18,-8.746,OK,0.58,6UKJ,16,V2
16,19,-9.088,OK,0.5714285714285714,6UKJ,16,V2
16,20,-8.89,OK,0.5714285714285714,6UKJ,16,V2
16,22,-9.041,OK,0.56,6UKJ,16,V2
16,21,-9.404,OK,0.5714285714285714,6UKJ,16,V2
16,23,-9.258,OK,0.5490196078431373,6UKJ,16,V2
16,24,-8.988,OK,0.5490196078431373,6UKJ,16,V2
16,25,-9.041,OK,0.5490196078431373,6UKJ,16,V2
16,26,-8.946,OK,0.5490196078431373,6UKJ,16,V2
16,28,-8.825,OK,0.5434782608695652,6UKJ,16,V2
16,27,-8.79,OK,0.5471698113207547,6UKJ,16,V2
16,29,-8.934,OK,0.54,6UKJ,16,V2
16,30,-9.025,OK,0.5384615384615384,6UKJ,16,V2
16,31,-8.94,OK,0.5384615384615384,6UKJ,16,V2
16,32,-9.045,OK,0.5384615384615384,6UKJ,16,V2
16,33,-8.899,OK,0.5306122448979592,6UKJ,16,V2
16,34,-9.197,OK,0.5294117647058824,6UKJ,16,V2
16,35,-8.69,OK,0.5208333333333334,6UKJ,16,V2
16,36,-9.075,OK,0.5098039215686274,6UKJ,16,V2
16,37,-8.873,OK,0.5098039215686274,6UKJ,16,V2
16,38,-8.88,OK,0.5098039215686274,6UKJ,16,V2
154,0,-8.31,OK,0.782608695652174,6UKJ,16,V2
16,39,-8.888,OK,0.5094339622641509,6UKJ,16,V2
16,40,-8.866,OK,0.5,6UKJ,16,V2
154,1,-8.334,OK,0.782608695652174,6UKJ,16,V2
154,4,-8.205,OK,0.7441860465116279,6UKJ,16,V2
154,2,-8.225,OK,0.7659574468085106,6UKJ,16,V2
154,3,-8.202,OK,0.7659574468085106,6UKJ,16,V2
154,5,-8.467,OK,0.7346938775510204,6UKJ,16,V2
154,7,-8.155,OK,0.723404255319149,6UKJ,16,V2
154,6,-8.456,OK,0.7346938775510204,6UKJ,16,V2
154,10,-8.149,OK,0.627906976744186,6UKJ,16,V2
154,8,-7.884,OK,0.7,6UKJ,16,V2
154,9,-8.608,OK,0.6938775510204082,6UKJ,16,V2
154,11,-8.679,OK,0.6170212765957447,6UKJ,16,V2
154,12,-8.337,OK,0.6078431372549019,6UKJ,16,V2
154,13,-8.589,OK,0.6041666666666666,6UKJ,16,V2
154,14,-8.281,OK,0.58,6UKJ,16,V2
154,16,-8.219,OK,0.5652173913043478,6UKJ,16,V2
154,15,-8.456,OK,0.574468085106383,6UKJ,16,V2
154,18,-8.143,OK,0.56,6UKJ,16,V2
154,19,-8.292,OK,0.56,6UKJ,16,V2
154,20,-8.329,OK,0.5510204081632653,6UKJ,16,V2
154,17,-8.265,OK,0.5614035087719298,6UKJ,16,V2
154,21,-8.187,OK,0.5454545454545454,6UKJ,16,V2
154,22,-8.405,OK,0.543859649122807,6UKJ,16,V2
154,23,-8.452,OK,0.543859649122807,6UKJ,16,V2
154,26,-8.114,OK,0.54,6UKJ,16,V2
154,24,-8.484,OK,0.5423728813559322,6UKJ,16,V2
154,27,-8.529,OK,0.5357142857142857,6UKJ,16,V2
154,25,-8.362,OK,0.5423728813559322,6UKJ,16,V2
154,30,-8.356,OK,0.5306122448979592,6UKJ,16,V2
154,31,-8.148,OK,0.5294117647058824,6UKJ,16,V2
154,28,-8.759,OK,0.5344827586206896,6UKJ,16,V2
154,29,-8.425,OK,0.5344827586206896,6UKJ,16,V2
154,34,-8.684,OK,0.5102040816326531,6UKJ,16,V2
154,35,-8.598,OK,0.5098039215686274,6UKJ,16,V2
154,32,-8.299,OK,0.5254237288135594,6UKJ,16,V2
154,36,-8.462,OK,0.5094339622641509,6UKJ,16,V2
154,33,-8.355,OK,0.5254237288135594,6UKJ,16,V2
154,38,-8.717,OK,0.5087719298245614,6UKJ,16,V2
154,39,-8.486,OK,0.5087719298245614,6UKJ,16,V2
154,40,-8.409,OK,0.5084745762711864,6UKJ,16,V2
154,41,-8.618,OK,0.5081967213114754,6UKJ,16,V2
154,42,-8.465,OK,0.5,6UKJ,16,V2
154,44,-7.997,OK,0.5,6UKJ,16,V2
154,45,-8.422,OK,0.5,6UKJ,16,V2
154,43,-8.364,OK,0.5,6UKJ,16,V2
154,46,-8.306,OK,0.5,6UKJ,16,V2
154,47,-8.148,OK,0.5,6UKJ,16,V2
154,48,-8.695,OK,0.5,6UKJ,16,V2
154,49,-8.775,OK,0.5,6UKJ,16,V2
154,50,-8.554,OK,0.5,6UKJ,16,V2
154,51,-8.75,OK,0.5,6UKJ,16,V2
467,0,-8.344,OK,0.7631578947368421,6UKJ,16,V2
467,1,-8.062,OK,0.7352941176470589,6UKJ,16,V2
154,52,-8.511,OK,0.5,6UKJ,16,V2
467,2,-8.554,OK,0.65,6UKJ,16,V2
467,3,-8.412,OK,0.5952380952380952,6UKJ,16,V2
467,6,-8.274,OK,0.5853658536585366,6UKJ,16,V2
467,5,-8.302,OK,0.5853658536585366,6UKJ,16,V2
467,4,-8.744,OK,0.5909090909090909,6UKJ,16,V2
467,7,-8.273,OK,0.575,6UKJ,16,V2
467,8,-8.499,OK,0.5714285714285714,6UKJ,16,V2
467,9,-8.246,OK,0.5714285714285714,6UKJ,16,V2
467,10,-8.528,OK,0.5681818181818182,6UKJ,16,V2
467,11,-8.586,OK,0.5681818181818182,6UKJ,16,V2
467,12,-8.675,OK,0.5581395348837209,6UKJ,16,V2
467,13,-8.272,OK,0.5581395348837209,6UKJ,16,V2
467,14,-8.589,OK,0.5581395348837209,6UKJ,16,V2
467,15,-8.251,OK,0.5555555555555556,6UKJ,16,V2
467,16,-8.19,OK,0.5526315789473685,6UKJ,16,V2
467,17,-8.712,OK,0.5476190476190477,6UKJ,16,V2
467,18,-7.955,OK,0.5476190476190477,6UKJ,16,V2
467,20,-8.36,OK,0.5365853658536586,6UKJ,16,V2
467,19,-8.77,OK,0.5434782608695652,6UKJ,16,V2
467,21,-8.251,OK,0.5365853658536586,6UKJ,16,V2
467,22,-8.411,OK,0.5348837209302325,6UKJ,16,V2
467,23,-8.407,OK,0.5348837209302325,6UKJ,16,V2
467,24,-8.565,OK,0.5348837209302325,6UKJ,16,V2
467,25,-8.784,OK,0.5333333333333333,6UKJ,16,V2
467,26,-8.449,OK,0.5238095238095238,6UKJ,16,V2
467,28,-8.524,OK,0.5227272727272727,6UKJ,16,V2
467,27,-8.46,OK,0.5227272727272727,6UKJ,16,V2
467,29,-8.549,OK,0.5227272727272727,6UKJ,16,V2
467,30,-8.388,OK,0.5227272727272727,6UKJ,16,V2
467,31,-8.052,OK,0.5227272727272727,6UKJ,16,V2
467,32,-8.819,OK,0.5217391304347826,6UKJ,16,V2
467,34,-8.295,OK,0.5121951219512195,6UKJ,16,V2
467,33,-8.353,OK,0.5217391304347826,6UKJ,16,V2
467,35,-8.382,OK,0.5121951219512195,6UKJ,16,V2
467,36,-7.973,OK,0.5121951219512195,6UKJ,16,V2
467,37,-8.517,OK,0.5116279069767442,6UKJ,16,V2
467,38,-8.245,OK,0.5116279069767442,6UKJ,16,V2
467,39,-8.209,OK,0.5116279069767442,6UKJ,16,V2
467,40,-8.603,OK,0.5116279069767442,6UKJ,16,V2
467,41,-8.689,OK,0.5106382978723404,6UKJ,16,V2
467,43,-8.523,OK,0.5,6UKJ,16,V2
467,42,-8.775,OK,0.5,6UKJ,16,V2
467,44,-8.323,OK,0.5,6UKJ,16,V2
467,45,-8.412,OK,0.5,6UKJ,16,V2
467,46,-8.464,OK,0.5,6UKJ,16,V2
467,47,-8.223,OK,0.5,6UKJ,16,V2
467,48,-8.625,OK,0.5,6UKJ,16,V2
467,49,-8.428,OK,0.5,6UKJ,16,V2
467,50,-8.209,OK,0.5,6UKJ,16,V2
467,51,-8.27,OK,0.5,6UKJ,16,V2
467,52,-8.877,OK,0.5,6UKJ,16,V2
467,53,-8.657,OK,0.5,6UKJ,16,V2
467,54,-8.422,OK,0.5,6UKJ,16,V2
22,0,-7.499,OK,0.6382978723404256,6UKJ,16,V2
22,1,-6.75,OK,0.6304347826086957,6UKJ,16,V2
22,2,-6.668,OK,0.627906976744186,6UKJ,16,V2
22,4,-6.964,OK,0.6222222222222222,6UKJ,16,V2
22,3,-7.895,OK,0.625,6UKJ,16,V2
22,5,-6.881,OK,0.6170212765957447,6UKJ,16,V2
22,6,-6.918,OK,0.6170212765957447,6UKJ,16,V2
22,8,-7.256,OK,0.5869565217391305,6UKJ,16,V2
22,7,-7.141,OK,0.6041666666666666,6UKJ,16,V2
22,10,-7.407,OK,0.5490196078431373,6UKJ,16,V2
22,9,-7.788,OK,0.5686274509803921,6UKJ,16,V2
22,12,-6.445,OK,0.5319148936170213,6UKJ,16,V2
22,11,-7.098,OK,0.54,6UKJ,16,V2
22,13,-7.816,OK,0.5283018867924528,6UKJ,16,V2
22,14,-7.63,OK,0.5185185185185185,6UKJ,16,V2
22,16,-7.345,OK,0.5102040816326531,6UKJ,16,V2
22,15,-7.706,OK,0.5185185185185185,6UKJ,16,V2
22,19,-6.52,OK,0.5,6UKJ,16,V2
22,17,-7.802,OK,0.509090909090909,6UKJ,16,V2
22,18,-7.327,OK,0.5,6UKJ,16,V2
459,0,-8.61,OK,0.7708333333333334,6UKJ,16,V2
459,1,-8.87,OK,0.7254901960784313,6UKJ,16,V2
459,2,-8.96,OK,0.7115384615384616,6UKJ,16,V2
459,3,-8.948,OK,0.7115384615384616,6UKJ,16,V2
459,5,-8.441,OK,0.7,6UKJ,16,V2
459,7,-8.714,OK,0.673469387755102,6UKJ,16,V2
459,4,-8.854,OK,0.7115384615384616,6UKJ,16,V2
459,6,-9.183,OK,0.673469387755102,6UKJ,16,V2
459,9,-8.698,OK,0.660377358490566,6UKJ,16,V2
459,11,-8.627,OK,0.64,6UKJ,16,V2
459,8,-9.28,OK,0.6730769230769231,6UKJ,16,V2
459,10,-9.141,OK,0.6415094339622641,6UKJ,16,V2
459,14,-8.496,OK,0.6304347826086957,6UKJ,16,V2
459,13,-8.777,OK,0.6346153846153846,6UKJ,16,V2
459,12,-8.771,OK,0.6363636363636364,6UKJ,16,V2
459,15,-9.954,OK,0.6296296296296297,6UKJ,16,V2
459,17,-8.74,OK,0.6226415094339622,6UKJ,16,V2
459,16,-9.379,OK,0.6296296296296297,6UKJ,16,V2
459,18,-9.192,OK,0.6226415094339622,6UKJ,16,V2
459,19,-8.876,OK,0.6226415094339622,6UKJ,16,V2
459,20,-8.994,OK,0.62,6UKJ,16,V2
459,21,-8.655,OK,0.6111111111111112,6UKJ,16,V2
459,22,-8.299,OK,0.6111111111111112,6UKJ,16,V2
459,23,-8.88,OK,0.6111111111111112,6UKJ,16,V2
459,24,-8.951,OK,0.6078431372549019,6UKJ,16,V2
459,25,-8.36,OK,0.6078431372549019,6UKJ,16,V2
459,26,-9.316,OK,0.6078431372549019,6UKJ,16,V2
459,27,-9.77,OK,0.6037735849056604,6UKJ,16,V2
459,30,-8.599,OK,0.6,6UKJ,16,V2
459,28,-9.4,OK,0.6037735849056604,6UKJ,16,V2
459,29,-8.81,OK,0.6037735849056604,6UKJ,16,V2
459,31,-9.297,OK,0.6,6UKJ,16,V2
459,32,-8.904,OK,0.6,6UKJ,16,V2
459,34,-8.897,OK,0.6,6UKJ,16,V2
459,33,-8.909,OK,0.6,6UKJ,16,V2
459,35,-8.956,OK,0.6,6UKJ,16,V2
459,36,-8.847,OK,0.6,6UKJ,16,V2
459,37,-8.757,OK,0.6,6UKJ,16,V2
459,38,-9.241,OK,0.6,6UKJ,16,V2
459,39,-8.736,OK,0.5964912280701754,6UKJ,16,V2
459,41,-8.769,OK,0.5925925925925926,6UKJ,16,V2
459,42,-8.581,OK,0.5925925925925926,6UKJ,16,V2
459,40,-8.657,OK,0.5932203389830508,6UKJ,16,V2
459,44,-8.868,OK,0.5882352941176471,6UKJ,16,V2
459,43,-9.37,OK,0.5892857142857143,6UKJ,16,V2
459,46,-8.827,OK,0.5849056603773585,6UKJ,16,V2
459,45,-9.054,OK,0.5849056603773585,6UKJ,16,V2
459,47,-8.835,OK,0.5849056603773585,6UKJ,16,V2
459,48,-8.939,OK,0.5818181818181818,6UKJ,16,V2
459,50,-8.846,OK,0.58,6UKJ,16,V2
459,49,-8.914,OK,0.58,6UKJ,16,V2
459,51,-9.629,OK,0.5789473684210527,6UKJ,16,V2
459,52,-8.965,OK,0.5789473684210527,6UKJ,16,V2
459,53,-8.991,OK,0.5789473684210527,6UKJ,16,V2
459,54,-8.968,OK,0.5769230769230769,6UKJ,16,V2
459,55,-8.339,OK,0.5769230769230769,6UKJ,16,V2
459,56,-8.983,OK,0.5769230769230769,6UKJ,16,V2
459,57,-8.505,OK,0.5740740740740741,6UKJ,16,V2
459,58,-8.973,OK,0.5740740740740741,6UKJ,16,V2
459,60,-9.413,OK,0.5740740740740741,6UKJ,16,V2
459,61,-9.203,OK,0.5740740740740741,6UKJ,16,V2
459,59,-8.753,OK,0.5740740740740741,6UKJ,16,V2
459,62,-9.213,OK,0.5740740740740741,6UKJ,16,V2
459,64,-9.147,OK,0.5740740740740741,6UKJ,16,V2
459,63,-8.53,OK,0.5740740740740741,6UKJ,16,V2
459,65,-8.32,OK,0.5714285714285714,6UKJ,16,V2
459,66,-8.806,OK,0.5689655172413793,6UKJ,16,V2
459,68,-8.363,OK,0.5686274509803921,6UKJ,16,V2
459,69,-8.985,OK,0.5686274509803921,6UKJ,16,V2
459,67,-8.842,OK,0.5689655172413793,6UKJ,16,V2
459,72,-8.731,OK,0.5660377358490566,6UKJ,16,V2
459,71,-9.021,OK,0.5660377358490566,6UKJ,16,V2
