step,mpo_pred,log_posterior,latent_1,latent_2
1095,0.7573306768657164,-4.62117534610802,8.774594160125067,3.2590270927999305
1096,0.7581325238969184,-4.6328450369400915,8.790269976413137,3.2041049409439335
1097,0.7580392263431867,-4.637742336383014,8.749306393521568,3.2345675828918576
1098,0.7578177415268933,-4.637428715193656,8.750015841054129,3.20674992072525
1099,0.7581751536048652,-4.721834021927403,8.70633868037627,3.174742175681425
1100,0.7581751536048651,-4.721834021927403,8.70633868037627,3.174742175681425
1101,0.7580584668384031,-4.698174261653316,8.724425703017834,3.262487757896789
1102,0.7563974961833709,-4.813516155339217,8.778414201742757,3.2898235322965594
1103,0.756397496183371,-4.813516155339217,8.778414201742757,3.2898235322965594
1104,0.7570011462443823,-4.86190761408484,8.776662828027597,3.2051018365334234
1105,0.7574972418524433,-4.805259022509657,8.928489719304142,3.0521214874839235
1106,0.7574972418524437,-4.805259022509657,8.928489719304142,3.0521214874839235
1107,0.7567966612496558,-4.842967766153591,9.130300774979721,2.976203148737979
1108,0.7597594639791714,-4.707674544398892,9.012263955161886,2.8783066458616053
1109,0.7597594639791712,-4.707674544398892,9.012263955161886,2.8783066458616053
1110,0.7570950504488778,-4.79082813383822,8.923677833523815,2.9243367489832233
1111,0.7437023241761572,-5.352048499096448,8.888794564070949,3.0873643540560596
1112,0.7339790166341641,-5.84781102997386,8.748179666489383,3.012143380891754
1113,0.7339790166341643,-5.84781102997386,8.748179666489383,3.012143380891754
1114,0.7327704353585734,-5.89799469336947,8.801185586066497,2.916798631885713
1115,0.7345777570016233,-6.001510330565527,8.632670923607597,2.9861348328512793
1116,0.7350332686895953,-5.8816632643627305,8.815244732295307,2.9851033669232643
1117,0.733086346704311,-5.838806285466836,8.70951134794764,3.1473547807319058
1118,0.7330863467043112,-5.838806285466836,8.70951134794764,3.1473547807319058
1119,0.7325334356203657,-5.843229927080309,8.729352905438375,3.01141613888252
1120,0.7487061688439434,-4.9159225881256585,8.793711443381689,3.246647528613759
1121,0.7520876696448333,-4.8084378717183,8.892236834307639,3.34926315669098
1122,0.7512198599190281,-4.909762206006459,8.845669504679373,3.307690285256777
1123,0.7516600425916526,-4.900506231145126,8.972792609705063,3.3082393260104124
1124,0.7531490173285192,-4.9541326431364325,9.06504343365487,3.1115501009226074
1125,0.7521945867783396,-5.110848225038208,9.198551517184942,3.007129485834634
1126,0.7523702042612107,-5.111888972833999,9.204156411814495,3.0580559851271243
1127,0.7522637470752047,-5.1685490804323795,9.159854571140505,3.0108540237989225
1128,0.7529393935310063,-5.186843234946334,9.271149594109731,3.1092842893466788
1129,0.752547198196057,-5.35088656597205,9.465696839696188,3.1712696873793322
1130,0.7521418489867132,-5.404905831079176,9.455963768742336,3.2647717064525907
1131,0.7505674187498007,-5.497706525547967,9.456250026335043,3.317713270775366
1132,0.7511717805263451,-5.5886038303828,9.399581650651314,3.3682189053953286
1133,0.7505403515327279,-5.5407954484899955,9.561505130990627,3.442006164458538
1134,0.7504885347285902,-5.638036740358247,9.68548296185133,3.4380707584275187
1135,0.7504991978761271,-5.780994341535081,9.750805554311611,3.5480124025245026
1136,0.7505540680886487,-5.814037704465973,9.82356424505598,3.4111735784512165
1137,0.751722050915306,-5.822139110599942,9.855859774345985,3.2068077698339037
1138,0.7520745686228432,-5.810364850654809,9.895672942046817,3.1629957227126386
1139,0.7517594819490154,-5.7176757189253795,9.892426835138119,3.217239956498631
1140,0.7520122353437824,-5.810189455634549,9.976621668391381,3.093723559281083
1141,0.7520509930037831,-6.052476715627463,10.111029164158735,3.011542869289623
1142,0.7521546440211098,-6.456495776257759,10.344628759553462,2.927754709835957
1143,0.7522554527377587,-6.403691794406019,10.29518250382286,3.0246582977713223
1144,0.7521258442900955,-6.306133959609763,10.131663689969812,2.944338165410399
1145,0.7524808443650058,-5.927318004051054,10.008723599771345,3.114274955164939
1146,0.7517438578385645,-5.802441090787076,9.989223358222308,3.224491519156893
1147,0.7509304777418585,-5.994137508341494,10.102271142501065,3.342764005228634
1148,0.7508072913738562,-5.811505540930932,9.919278126268127,3.3305711735619346
1149,0.7518788212262806,-5.7923167618518505,9.939001514008831,3.4308621604567424
1150,0.7518788212262806,-5.7923167618518505,9.939001514008831,3.4308621604567424
1151,0.7507747505712827,-5.947644934530706,10.028196572046197,3.4656931703108302
1152,0.7514933377903366,-5.682312462832882,9.858720722085677,3.4774594879242278
1153,0.7518787325007694,-5.689407010264633,9.814712754910627,3.345324649391611
1154,0.7504739432209531,-5.702793745232353,9.77593416731363,3.3106153311800925
1155,0.7512706590885447,-5.740836318911688,9.783316755654269,3.3665100599025752
1156,0.7518648040758088,-5.735274997363652,9.764525252984969,3.264178931825986
1157,0.7516082001761992,-5.797824192166621,9.729896288952252,3.098772315299917
1158,0.7492138428711942,-6.011225647544378,9.7936115304833,3.1105088904095486
1159,0.7515731563420299,-5.954322849339212,9.74481524484853,3.193061431147456
1160,0.7521516159724608,-5.950007035564076,9.768274291671574,3.1292185104206007
1161,0.751699646839451,-5.834719373896226,9.69337180174542,3.1305378760187446
1162,0.7521478105814784,-5.7844463510565145,9.689242070211362,3.2832831106166958
1163,0.7516998458369663,-5.761301580321332,9.544402732897879,3.2774461860898585
1164,0.7506708750627826,-6.001006698395142,9.58873325702348,3.320728876569202
1165,0.7511864530545365,-5.84059877418413,9.494722166920008,3.3776657852434115
1166,0.7510022920221878,-5.7406752608154665,9.340938821742293,3.4421422822007104
1167,0.7522477401836914,-5.809590416578242,9.321049568053787,3.296622540255412
1168,0.7511744429473414,-5.641061809599278,9.28268397374852,3.4135456627528886
1169,0.7509626274968828,-5.8851526290896,9.456036277592732,3.4771857062956815
1170,0.7510776332294063,-5.93304117294548,9.447306863104782,3.4531149017144087
1171,0.7509816779095255,-5.864139470728816,9.233327964329463,3.4382942930751237
1172,0.7515083154412217,-5.797662977151306,9.355597112586553,3.3413285317383585
1173,0.7516577449553735,-5.872255478792155,9.492905925847168,3.3838307911378958
1174,0.7510815876692692,-5.9407298356843325,9.605380345737341,3.3655458014069666
1175,0.7521180807954313,-5.7154132438224545,9.44778800991865,3.1965456246123534
1176,0.752154690626067,-5.75177234260329,9.37710317241372,3.215518242532217
1177,0.752154690626067,-5.75177234260329,9.37710317241372,3.215518242532217
1178,0.7518279992119663,-6.119545621308448,9.585874576043237,3.140732359787526
1179,0.7518279992119662,-6.119545621308448,9.585874576043237,3.140732359787526
1180,0.7518487134411791,-6.047181059291415,9.566779299756085,3.022653356505525
1181,0.7519338279456684,-6.2195656732237286,9.60601267499752,3.057013582741496
1182,0.7514430059103019,-6.079972979493943,9.62132986572348,3.292783505744133
1183,0.7511165208738277,-6.161641582065696,9.794317255181141,3.4455221086597074
1184,0.7510572063072498,-6.198477812291488,9.61851018918078,3.583552681432788
1185,0.7547757055700497,-6.027210356266619,9.696214848829468,3.591432905480032
1186,0.756224725486128,-6.102203626820588,9.675120776174039,3.4194792963934537
1187,0.757488871704735,-6.120549217219972,9.567320724095923,3.4044475514508146
1188,0.7575979371250523,-6.157393304547336,9.466319657978516,3.367777033236307
1189,0.7567390236420849,-6.1700956388698245,9.604373877055801,3.42075718523106
1190,0.7564613601427935,-6.129034589719872,9.616336578643082,3.4455691411488893
1191,0.7563346349661416,-6.048939664758002,9.596693686442466,3.7073864835069306
1192,0.7560534133390272,-6.00439201022696,9.618182811117812,3.8108054930836075
1193,0.756044283692954,-6.050996817822052,9.612852776829321,3.6366697862397928
1194,0.7561486675202077,-6.08388262028353,9.606890013590279,3.59196669047708
1195,0.7564405168872759,-6.023469560882118,9.556911479465919,3.5817307170781048
1196,0.757152649118854,-5.963304465220651,9.549047052628682,3.5808186718254773
1197,0.7559358987814988,-6.035837352531405,9.636125812313875,3.5220222681508675
1198,0.7560332493806952,-6.040816985432009,9.555916280007613,3.4973849637760646
1199,0.7564333270752166,-6.034336453758572,9.58646882082869,3.449258855729143
1200,0.7567656859039376,-6.053180306349267,9.492201885614083,3.4441865423202613
1201,0.7565221554244487,-6.016210580129796,9.500136674019256,3.525516277712282
1202,0.7560951196500237,-6.088551692958815,9.574961208302122,3.4792616535430994
1203,0.7562715622420055,-6.036262230488033,9.437811094157707,3.546438375201846
1204,0.7563115011603768,-5.96302017519101,9.421343091913172,3.746376101738856
1205,0.7571445195705836,-5.932994645336301,9.46420170848433,3.7194733857077042
1206,0.7563280599539633,-5.971310869566586,9.410974567822192,3.8325708284883313
1207,0.7550615822353484,-5.95115087686398,9.324355926508993,3.7736990178730343
1208,0.7550778311858344,-5.868464041042052,9.285320206188068,3.8298598929479946
1209,0.7569522124606213,-5.688574753839335,9.171826202807791,3.749232786277782
1210,0.7567885685071554,-5.798615967954724,9.251297906038456,3.696421732738932
1211,0.7569536634383204,-5.701194199905614,9.150809215206472,3.6122557696285726
1212,0.7561034283345001,-5.770251047852231,9.233965017454853,3.728489426409688
1213,0.7559000476041894,-5.795906033817332,9.28801143585766,3.7029507852242616
1214,0.7564158867511875,-5.911416495744282,9.372727585164611,3.6549232823618194
1215,0.7565918934708251,-5.990234859476414,9.387064602172561,3.5757524784820767
1216,0.7565566258781765,-6.049099155627698,9.489837579687272,3.738036603218496
1217,0.7563792071718971,-6.07239545600329,9.47752295075735,3.8973079765967737
1218,0.7567552289638929,-6.091376397730364,9.504976434468455,3.7996706375782536
1219,0.7565245648323335,-6.136247496604143,9.437556532648657,3.6356344335222754
1220,0.7564105726647702,-6.155247867740914,9.491260785984725,3.5849112257038196
1221,0.7566649067333838,-6.11149214132473,9.346934447217393,3.5442247742483493
1222,0.7565801336562196,-6.074487965767356,9.360306127992045,3.6171674076415665
1223,0.7560444978544657,-6.125604077855275,9.539816574565728,3.6768607307815397
1224,0.7558853307081871,-6.12472982355966,9.601896318480469,3.796127954123106
1225,0.7560441342679165,-6.143056141778574,9.52127026705284,3.7329292469431885
1226,0.7560256179319864,-6.135207766688049,9.541464311947559,3.653784621070372
1227,0.7561711449406595,-6.1238153261556505,9.459842389285505,3.6808125777939114
1228,0.7549437606578243,-6.147644496079165,9.593475003833317,3.7267106546805753
1229,0.7549437606578242,-6.147644496079165,9.593475003833317,3.7267106546805753
1230,0.7549437606578242,-6.147644496079165,9.593475003833317,3.7267106546805753
1231,0.7547481492482471,-6.1357632859077205,9.604871111717042,3.8392374292993403
1232,0.7558296843571766,-6.11193481315595,9.663621770740965,3.7893345037982544
1233,0.7566563093302373,-6.04474112669268,9.599556279890722,3.761546933082628
1234,0.7558352385323411,-6.083005931379798,9.544937034776,3.8109910880039157
1235,0.7557525903159268,-6.054731591693986,9.649540268031137,3.8262129029335568
1236,0.7574354244348892,-6.012707381112664,9.50533096830015,3.8362425093642174
1237,0.7574354244348892,-6.012707381112664,9.50533096830015,3.8362425093642174
1238,0.7562691838783394,-6.103657538683461,9.483821597161485,3.73622208936564
1239,0.7559291440102233,-6.158714068543338,9.562829868406057,3.7036070675605783
1240,0.7550770019739741,-6.216926446945818,9.49120241173907,3.7850574497057283
1241,0.7510623321129366,-6.3624875798810425,9.419053447014644,3.7477050548284594
1242,0.7509316617839565,-6.338976603086323,9.477143983567622,3.824946069619471
1243,0.7508804743962003,-6.344163467717801,9.444483603907962,3.831022579383912
1244,0.7509449323233114,-6.320401884049839,9.429153232374144,3.875326696809503
1245,0.7508090203803026,-6.356334683534464,9.515594117641019,3.972639284114627
1246,0.7508090203803024,-6.356334683534464,9.515594117641019,3.972639284114627
1247,0.7511643084980677,-6.346265772690177,9.609025565614449,3.8260311078906626
1248,0.7518678375353856,-6.260972285455046,9.463245727806672,3.802823300354825
1249,0.7522723116694028,-6.230425529087047,9.603989639198396,3.827641828764041
1250,0.7523469935742346,-6.273841290432623,9.541438465024774,3.8340492126560783
1251,0.7557989705250557,-6.046567649852373,9.594887260507532,4.026856495677859
1252,0.7547620097970505,-6.079809585347977,9.536261974779954,4.02914953073462
1253,0.7509440345221566,-6.242199575718236,9.606761353380568,4.004175285693573
1254,0.750297170880556,-6.23775331614034,9.56869233760792,4.202801753742525
1255,0.7507104254627489,-6.219403276256367,9.447864913665315,4.142304421555578
1256,0.7507149721746832,-6.237170066566005,9.500973509479183,4.153948114613931
1257,0.7508889853424658,-6.285134419672128,9.44726981614579,3.9403467596699966
1258,0.7508178382349356,-6.2943539388548535,9.50591616338217,3.956253327972665
1259,0.7515290866012345,-6.261617114284293,9.409391111509015,3.8751215950152647
1260,0.7497999739168636,-6.239356669129787,9.097443619122213,3.8619434127197723
1261,0.7509203128386501,-6.115275095533477,8.977696359359175,3.839393544275589
1262,0.7512738693902378,-6.2864901845804155,8.843246656933458,3.689496309670758
1263,0.7512357921322684,-6.21725680443706,8.91139725551537,3.798392612409257
1264,0.7511770635459205,-6.154909336363301,8.966800877486822,3.7497761929919857
1265,0.7530878636010188,-6.089980581406367,9.116350993625215,3.7463711230457086
1266,0.7570103502572164,-5.9723550450278236,8.995598252451778,3.7964253159836923
1267,0.7571607543468788,-5.955308366511605,8.962765847600492,3.8054191555657915
1268,0.7572859506612339,-5.912700717892566,8.924611915955479,3.71258357648343
1269,0.7574349519541044,-5.969518306294702,8.87723159821471,3.586139042054503
1270,0.7559514798846166,-6.089575084173487,9.093093970904796,3.798182367914717
1271,0.7555455681229852,-6.039988457071775,9.09204749147375,3.868807240090449
1272,0.7560177914785138,-6.128630852546763,9.04425071942014,3.75995845772777
1273,0.7567907721419325,-6.108802225609582,8.973486976310209,3.714103381785179
1274,0.7572493495939105,-5.966434657281669,9.004187338672759,3.7343937148925
1275,0.7591537239278964,-5.913967668113623,9.073845155420392,3.746247139037134
1276,0.756291044656602,-6.083699005491524,9.19277762027573,3.9512778969349354
1277,0.7575631521641857,-6.006648275811441,9.171216470780791,4.035157266771718
1278,0.7560601795322581,-6.024882066041837,9.124087032877751,4.190767690610271
1279,0.7558786623414644,-5.994109177712071,9.263006963464289,4.1526532419041535
1280,0.7559681967481972,-5.999845171846971,9.23706703741404,4.153908514215182
1281,0.7563071175514872,-5.98983343045752,9.346608416675535,4.161196862186314
1282,0.7546943067495439,-6.057211071738836,9.45923003985337,4.04028640482412
1283,0.7549054830268107,-5.997320460759591,9.360600524396126,4.217824334234451
1284,0.7570300008679498,-5.987836374607468,9.43403455324332,4.139577181648942
1285,0.7554633068166935,-6.074995341577814,9.632294256791951,3.945118119258586
1286,0.755609994737278,-6.063476128186258,9.438555745301656,3.9524978006433287
1287,0.7558471953435993,-6.12477085511665,9.443085241734165,3.9574723257221116
1288,0.7556354465713453,-6.225299123549011,9.528279074979723,3.9336255819882227
1289,0.7559010383268595,-6.193154240328696,9.694200643696375,4.037460382413156
1290,0.7561234590030229,-6.167253851965957,9.676117031822413,3.9410485785113236
1291,0.7559541623693496,-6.130830471743087,9.740374516816358,4.117013495672744
1292,0.7564910451172789,-6.074438696871336,9.717026149029092,4.1843308628883795
1293,0.7530304468058437,-6.213793089573914,9.670670085043524,4.138740120870914
1294,0.7503015635145537,-6.279485184848172,9.654220498636231,4.141753223796077
1295,0.7508725488548414,-6.281632470098382,9.739851396331783,4.096087325656838
1296,0.7508725488548416,-6.281632470098382,9.739851396331783,4.096087325656838
1297,0.7503618032290539,-6.29315849256378,9.835632321881642,4.119907391063039
1298,0.7502793676820009,-6.194986498162136,9.779400214682772,4.136509496152703
1299,0.7506111716152098,-6.154352691595614,9.82238837199892,4.028983086006617
1300,0.7506260989119558,-6.064890208282673,9.726313960683166,4.239297039345667
1301,0.7516821052790063,-5.8511439392054605,9.418033446388284,4.48139089091155
1302,0.7518818939335207,-5.828954619829803,9.295053913991646,4.50941416905887
1303,0.751624389693312,-5.837961806677315,9.257739486697021,4.502916070959822
1304,0.7514690195054484,-5.826680325874464,9.349204725104414,4.488042611883102
1305,0.7513729528935761,-5.90306405611827,9.42789094908864,4.614129862391452
1306,0.7518000717858159,-5.86504598994806,9.286437717294238,4.563730351555097
1307,0.7516128020768731,-5.940992839182728,9.325665750252147,4.478877460128104
1308,0.7518455605696579,-5.8707847117438545,9.290893560734522,4.645371745245372
1309,0.7513332599618319,-5.996082124639404,9.33382981157385,4.814948938308116
1310,0.7505609323206464,-6.114816733138381,9.441242162597261,4.764109299571436
1311,0.7514049918820839,-6.097707882315451,9.428400904314131,5.0840034905497555
1312,0.7505542387186029,-6.150432004611041,9.433997929672007,5.053237010631397
1313,0.7488425601090586,-6.22097200497413,9.497013271614838,5.19536078722355
1314,0.748806176474948,-6.301811807008721,9.552176077823873,5.138987731905624
1315,0.7488502613577315,-6.302474985778092,9.49610446629715,5.134125483380297
1316,0.749130643385886,-6.288204358533177,9.502168156056177,5.164785534358879
1317,0.748755816065948,-6.348337605570258,9.72067074051401,5.13463337427115
1318,0.7506812124202283,-6.3175553784913685,9.843096427728607,5.005903154423119
1319,0.7506153387351273,-6.331477018889528,9.69167583939451,4.921811097737096
1320,0.7503391293700835,-6.321087912101671,9.509472654367418,4.9362858024538365
1321,0.7504105457030017,-6.344199316555832,9.577749405598206,4.8129806984429235
1322,0.7509871715382217,-6.352174626995819,9.617363764032284,4.634866798420306
1323,0.7508899182019413,-6.378032561741128,9.603989355801671,4.71764549328962
1324,0.7509634155462913,-6.294452196855125,9.547634590048204,4.705540729023389
1325,0.7515704207063636,-6.290773968788067,9.508540436999976,4.692638516962008
1326,0.7515318220547775,-6.27090109622722,9.345612156708556,4.882808211654215
1327,0.7515318220547778,-6.27090109622722,9.345612156708556,4.882808211654215
1328,0.7483546070490065,-6.4284947519793265,9.308640454184955,4.826924014961402
1329,0.7519167238711181,-6.38561755376335,9.295657656100335,4.5741310571020914
1330,0.751474650393744,-6.435237873423102,9.472599946701795,4.594348306800899
1331,0.7512751002052337,-6.477281932674433,9.561598649958478,4.598279608031174
1332,0.7508992210375074,-6.530667897928478,9.558693186335933,4.461064403219176
1333,0.7514508122130248,-6.456640386642235,9.529962648101922,4.651411164081732
1334,0.7512083629263092,-6.537645311706383,9.40821496281571,4.45436784370139
1335,0.7511971858687834,-6.549259634071275,9.400416912626268,4.404259896740637
1336,0.751598199432656,-6.496381485956464,9.338088831866799,4.495731068122463
1337,0.751261834043115,-6.473284640316619,9.200639434402696,4.401484210430307
1338,0.7507224394485952,-6.5295462684049195,9.139812676931445,4.3139535723863345
1339,0.7506657136072289,-6.595574582795903,9.247654929573704,4.302501333727423
1340,0.7508261865444076,-6.632667611523477,9.07949814933736,4.33771254039894
1341,0.7509360237929978,-6.6121481502638035,9.237334456227709,4.393098360033972
1342,0.7509256769702233,-6.595786376743705,9.307093761416533,4.341709347139876
1343,0.7507846146752868,-6.641483013399724,9.432016714788546,4.392470623643181
1344,0.7511605953261185,-6.536489919262894,9.30642212924502,4.480716738649762
1345,0.7512205904231396,-6.496759013071766,9.226996394785093,4.38095849761878
1346,0.7512630997969437,-6.503161317456076,9.104638003678915,4.496775494106777
1347,0.7508773898571637,-6.504778662599981,9.01272994751453,4.4505073652683205
1348,0.7511218256137511,-6.415590895626189,9.024988804074454,4.727153973710216
1349,0.751187596450978,-6.365668418952966,8.914210859266056,4.761544729959229
1350,0.751023182964073,-6.356084523207533,8.995511040137735,4.864032653241893
1351,0.7510750347644121,-6.371505786851955,8.98573041454232,4.781998620967584
1352,0.751405916258774,-6.363929325207694,9.116673044736872,4.72955319968468
1353,0.7515133088755922,-6.352611003206816,9.245195406429051,4.728550614486002
1354,0.7517952084734663,-6.3192468883870685,9.282857704897001,4.679900976226225
1355,0.7482044702137927,-6.47604558741647,9.471145072543578,4.689639903743243
1356,0.7476891740536823,-6.444329878380806,9.526836687819985,4.722544082524335
1357,0.7477379577020102,-6.440444952991056,9.495511909287806,4.770198713448202
1358,0.7476585923387593,-6.454338194451757,9.623187390779107,4.855516329276603
1359,0.747490798884456,-6.461759519933864,9.699067013928923,4.851330408870099
1360,0.7475277909933546,-6.4632845213566155,9.69984949335387,4.850897936335776
1361,0.7476362752416165,-6.38773958518777,9.620596626024568,4.989832448416281
1362,0.7476579024699526,-6.38785648761784,9.510475892314876,4.868773931902296
1363,0.7476579024699526,-6.38785648761784,9.510475892314876,4.868773931902296
1364,0.7479246460341753,-6.35001895629342,9.412399602547046,4.911437713681803
1365,0.7478151953564985,-6.34426643532581,9.403230084318764,4.779526568149401
1366,0.7484274306199601,-6.306398637904511,9.216550457542537,4.712467302958167
1367,0.7477131124783181,-6.363265350651691,9.032509287890417,4.784037537024072
1368,0.7485405616339434,-6.379577603832051,9.035201878065221,4.662473924064204
1369,0.7489019325544677,-6.378117964747197,9.06151415072328,4.666734846440208
1370,0.7484480909296574,-6.443539953490314,9.268033674532113,4.531851214398526
1371,0.7481130754142479,-6.483129640990441,9.449104840823951,4.672601051793359
1372,0.7480572397836892,-6.539423951649768,9.44461922194242,4.545486514137452
1373,0.7482115042588124,-6.490230264528904,9.58945942920598,4.610007731447809
1374,0.7480607426962826,-6.470045717875145,9.611494812486677,4.5851410422370735
1375,0.7481504834281388,-6.407395488254229,9.528416779487317,4.518871986142087
1376,0.7481504834281388,-6.407395488254229,9.528416779487317,4.518871986142087
1377,0.7480667090505578,-6.400397448587393,9.429819011145392,4.52241615911272
1378,0.7478435990328741,-6.387420422465724,9.406070586898908,4.46319424272125
1379,0.7481277612434507,-6.314631457569003,9.430957694575554,4.620219330082437
1380,0.74857679874548,-6.329142722338503,9.268430779414443,4.639507198984959
1381,0.7516866851141433,-6.221910065660674,9.312538347431559,4.519863237590259
1382,0.7512918746082514,-6.276130349023924,9.246897055605471,4.3799564835196065
1383,0.7507001596795606,-6.309259216930493,9.189375444840385,4.2953543706903705
1384,0.7475440060272464,-6.428463904035477,9.254158912149942,4.317919063261489
1385,0.7467228047112001,-6.467301749106536,9.083844264595198,4.286523338277864
1386,0.7468709662702496,-6.47301300793611,9.081880368345693,4.178305416654745
1387,0.746800949777403,-6.399501390724164,9.082221956746544,4.433576322069761
1388,0.7472547572299472,-6.378557553739647,9.235048593467443,4.317666163452103
1389,0.7478207780681749,-6.381697280751241,9.11353962757814,4.442935223156113
1390,0.747820778068175,-6.381697280751241,9.11353962757814,4.442935223156113
1391,0.7484116748388981,-6.415183622529452,9.258698364762738,4.537620548507627
1392,0.7483523421834868,-6.41452083837755,9.16863126675754,4.560983183632058
1393,0.7482433224790747,-6.3560267500185565,8.999321367729001,4.600166958625107
1394,0.7483143991985914,-6.334779413789191,9.024037078136772,4.569052015577172
1395,0.7484840935141656,-6.349729006385867,8.870115630050867,4.426914241249672
1396,0.7485113887563724,-6.360452284852043,8.978667956929513,4.4495262017642325
1397,0.748574716759349,-6.309013516539499,8.893877776352033,4.423377740440491
1398,0.7512605299305846,-6.204879826534207,9.126496989983462,4.455260828877578
1399,0.7515110005953048,-6.238832319930477,8.96726524392848,4.447957309898129
1400,0.751603040161396,-6.161542353652223,8.968346895870734,4.453765950557306
1401,0.7518650743704267,-6.13908897722081,8.940423471333432,4.411526639636533
1402,0.7521594918934691,-6.04066259636534,8.76531513807896,4.365232652920614
1403,0.7518867661078995,-5.896981887619551,8.755600578578639,4.371540220271109
1404,0.7518048957443642,-6.055079077748588,8.808947729840032,4.412924313685293
1405,0.7510486520091358,-6.106128441041019,8.749308524861688,4.275094140079985
1406,0.7512970525116733,-6.023642719860648,8.76522753855036,4.298297847648056
1407,0.7514063881854394,-5.85361935787377,8.840605620423858,4.119645051809571
1408,0.7514063881854396,-5.85361935787377,8.840605620423858,4.119645051809571
1409,0.7513040601016722,-5.913142998997554,8.798423859817174,4.147910930832561
1410,0.7510450968257023,-5.913624280359922,8.659648503647148,4.166140709066359
1411,0.7515395500025237,-5.833319649620515,8.638498529037463,3.9006244846117895
1412,0.7514102544227945,-5.846324488488471,8.661960545546428,3.898684406041807
1413,0.751689221801317,-5.741926563180356,8.609184967755496,3.9888202643164963
1414,0.7516173162209723,-5.634837481745208,8.733774385982581,3.785467606419701
1415,0.7551512070655498,-5.556845803135236,8.72807747390072,3.7674509016267668
1416,0.7570385484054071,-5.5374510711686895,8.8926780065995,3.470010945350997
1417,0.7567024011959386,-5.48214308325481,8.777831009161998,3.588879810511934
1418,0.7568987373550149,-5.497415857322675,8.992225202985612,3.52037773364799
1419,0.757581534970697,-5.5101339439453625,8.903083656228134,3.6827804767827255
1420,0.7573524462093202,-5.571947953172266,8.864274822718032,3.556034552598874
1421,0.7578251938454145,-5.621528923803529,8.786260364303633,3.5649248362204173
1422,0.757024653689514,-5.567929803400295,8.841768789263238,3.4462361887543462
1423,0.7572370015822543,-5.660832223612912,8.793454131767126,3.4746262480673384
1424,0.7566658519374628,-5.61787441828489,8.833906879251696,3.5275774239760085
1425,0.7571110899163852,-5.667204294026245,8.812116027420075,3.484041827603928
1426,0.757450858127871,-5.718797373064046,8.611278183731143,3.543078982009475
1427,0.7567385966836137,-5.944407882492091,8.629111142457466,3.5024597452003814
1428,0.7567157795706444,-6.101377420442427,8.55591764086964,3.389617376945848
1429,0.7559873814659535,-6.104685517361919,8.556798880020326,3.4131485995807473
1430,0.7572904826542305,-5.984629038212796,8.582900031320136,3.3586234527139913
1431,0.7562742428486164,-6.06890014954926,8.55441264801639,3.508680917149487
1432,0.7570390725456642,-5.9786214338946335,8.47192959034063,3.5891486599627185
1433,0.756208697595492,-6.198233842855586,8.471876638990045,3.5935063929457796
1434,0.7564023669301816,-6.413168665864876,8.37861610096377,3.4109210163624644
1435,0.7560303180647595,-6.252230561369004,8.325763875323286,3.3047424073687512
1436,0.7589144287604986,-6.2265298871279535,8.311823600369399,3.264706970459704
1437,0.7586044461769166,-6.302146189167069,8.26001586304506,3.2154479747308464
1438,0.7585123375858601,-6.436927678848264,8.174424618425869,3.1924839503510625
1439,0.75831838236453,-6.348755339240917,8.256678643442038,3.2276465502533975
1440,0.7588465127270178,-6.3122739284177,8.31005627082789,3.230090614420149
1441,0.7589174973326401,-6.130708677496328,8.41147359705272,3.2399915766903833
1442,0.7606188222462857,-5.9486654144774365,8.352667221640647,3.147691472645141
1443,0.7594152704865653,-6.436789423374586,8.141352176895294,3.1854038167721628
1444,0.7592986551783054,-6.524082512097195,8.140082496633342,3.197449378613292
1445,0.7573330966423284,-6.43034671526571,8.097030513514483,3.357990382911923
1446,0.7568364781537942,-6.436217843707596,8.219268139781095,3.3958713434477175
1447,0.7577604446119071,-6.340651024766067,8.339133298766283,3.359587623384369
1448,0.7566737264043832,-6.194254296881784,8.531966593212994,3.3847488486944046
1449,0.7571054575781734,-6.324522082908531,8.396750187507887,3.40947913760405
1450,0.7560762876472936,-6.4316521221513545,8.203955879712032,3.5003059066030464
1451,0.7559615729513083,-6.410915378447688,8.234661170416597,3.4540601127996045
1452,0.7590075949714423,-6.27847596753261,8.258261983258615,3.211171081890268
1453,0.7603787404069963,-6.220623580999417,8.332722120879902,3.0706594276834185
1454,0.7600698269435981,-6.207872225366154,8.404929240134003,3.155530395077448
1455,0.7593906268395242,-5.973286738112378,8.464919283532293,3.2739843196288856
1456,0.7600626035187855,-6.239750920229017,8.437550059354756,3.097004668616773
1457,0.7600262506493076,-6.327917231199237,8.275333095733707,3.157806212178059
1458,0.7587056184544225,-6.581985575839744,8.204942517291153,3.0548174145605493
1459,0.7588663920558947,-6.738424054202404,7.9919276814760405,3.098629963804644
1460,0.7587442481993313,-6.779548289419321,7.969133533928689,3.011870543560933
1461,0.758413955738351,-6.722330057948001,7.912431838420533,3.164180035184438
1462,0.7588663920558945,-6.866019651823507,7.837269300755892,3.1799708263364255
1463,0.7588663920558946,-6.943136292115282,7.739573517442313,3.066656796822041
1464,0.7588663920558946,-7.005535227091257,7.794659958011537,3.0573579453113044
1465,0.7589973434435309,-7.01682150007997,7.872136031551051,3.0869776455146054
1466,0.7588570159053031,-7.077053278412853,7.9501418651640865,3.1182717791636017
1467,0.7588570159053032,-7.045444668821833,7.882884056760137,3.1677991791221514
