seed,hypervolume,front_size,smiles,mpo,syba,sa,rrs,pns
2,0.6882,40,CCCC(CC)NN(Cc1ccon1)C1(c2cnccn2)CCCN1C(OC(OC(=O)CCC(CCCCC(CNC(=O)NOC)N(c1ccc2ccccc2n1)C(CO)C(C)(C)CNc1ccc2ccccc2n1)(Cc1ccncc1)CC(NC=N)C(C)(C)CN1CCCC1)c1cnoc1)(c1ccccc1)N(c1ccsc1)c1ccc2ccccc2n1,0.0047,143.9529,3.0000,0.0784,0.5952
2,0.6882,40,CCCC(CC)NN(Cc1ccon1)C1(c2cnccn2)CCCN1C(OC(OC(=O)CCC(CCCCC(C)N(CC(C)(C)CNc1ccc2ccccc2n1)c1ccc2ccccc2n1)(Cc1ccncc1)CC(N(C=N)C1CCOC1)C(C)(C)CN1CCCC1)c1cnoc1)(c1ccccc1)N(c1ccsc1)c1ccc2ccccc2n1,0.0080,151.3883,3.0000,0.0780,0.0000
2,0.6882,40,CCCC(CC)NN(Cc1ccon1)C1(c2cnccn2)CCCN1C(OC(OC(=O)CCC(CCCCC(CNC(=O)NOC)N(c1ccc2ccccc2n1)C(CO)C(C)(C)CNc1ccc2ccccc2n1)(Cc1ccncc1)CC(NC=N)C(C)(C)CN1CCC(Nc2ccc3ccccc3n2)C1)c1cnoc1)(c1ccccc1)N(c1ccsc1)c1ccc2ccccc2n1,0.0044,173.7573,3.0000,0.0870,0.0000
2,0.6882,40,CCCC(CC)NN(Cc1ccon1)C1(c2cnccn2)CCCN1C(OC(OC(=O)CCC(CCCCC(C(CCO)NC(N)=O)N(c1ccc2ccccc2n1)C(CO)C(C)(C)CNc1ccc2ccccc2n1)(Cc1ccncc1)CC(NC=N)C(C)(C)CN1CCC(COC)C1)c1cnoc1)(c1ccccc1)N(c1ccsc1)c1ccc2ccccc2n1,0.0044,151.2465,3.0000,0.0882,0.0000
2,0.6882,40,CCCC(CC)(NN(Cc1ccon1)C1(c2cnccn2)CCCN1C(OC(OC(=O)CCC(CCCCC(C(CCO)NC(N)=O)N(c1ccc2ccccc2n1)C(CO)C(C)(C)CNc1ccc2ccccc2n1)(Cc1ccncc1)CC(NC=N)C(C)(C)CN1CCCC1)c1cnoc1)(c1ccccc1)N(c1ccsc1)c1ccc2ccccc2n1)c1ccco1,0.0044,150.2558,3.0000,0.0891,0.0000
2,0.6882,40,CCCC(CC)NN(Cc1ccon1)C1(c2cnccn2)C(Nc2ccc3ccccc3n2)CCN1C(OC(OC(=O)CCC(CCC(CCOC)CC(C(CCO)NC(N)=O)N(c1ccc2ccccc2n1)C(CO)C(C)(C)CNc1ccc2ccccc2n1)(Cc1ccncc1)CC(NC=N)C(C)(C)CN1CCCC1)c1cnoc1)(c1ccccc1)N(c1ccsc1)c1ccc2ccccc2n1,0.0056,139.5031,3.0000,0.0892,0.1905
2,0.6882,40,CCCC(CC)NN(Cc1ccon1)C1(c2cnccn2)CCCN1C(OC(OC(=O)CCC(CCCCC(CNC(N)=O)N(c1ccc2ccccc2n1)C(CO)C(C)(C)C(CC(CCOC)C(C)c1cccs1)Nc1ccc2ccccc2n1)(Cc1ccncc1)CC(NC=N)C(C)(C)CN1CCCC1)c1cnoc1)(c1ccccc1)N(c1ccsc1)c1ccc2ccccc2n1,0.0046,145.6388,3.0000,0.0849,0.5952
2,0.6882,40,CCCCCCC(C)(C(CCCC)Nc1ccc2ccccc2n1)C(CO)N(c1ccc2ccccc2n1)C(CCC(CC(CCC(=O)OC(OC(c1ccccc1)(N(c1ccsc1)c1ccc2ccccc2n1)N1CCCC1(c1cnccn1)N(Cc1ccon1)NC(CC)(CCC)NC(N)=O)c1cnoc1)(Cc1ccncc1)CC(N(C=N)C(C)C)C(C)(CNC(N)=O)CN1CCCC1)c1ccco1)CNC(N)=O,0.0042,143.1330,3.0000,0.0880,0.0619
2,0.6882,40,CCCC(CCc1ccccn1)NN(Cc1ccon1)C1(c2cnccn2)CCCN1C(OC(OC(=O)CCC(CCCCC(Cc1ccncn1)N(CC(C)(C)C)c1ccc2ccccc2n1)(Cc1ccncc1)CC(NC=N)C(C)(C)CN1CCCC1)c1cnoc1)(c1ccccc1)N(c1ccsc1)c1ccc2ccccc2n1,0.0080,140.2896,3.0000,0.0781,0.6190
2,0.6882,40,CCCCCCC(C)(C(CCCC)Nc1ccc2ccccc2n1)C(CO)N(c1ccc2ccccc2n1)C(CNC(N)=O)CC(C(CC)CC)C(CC(CCC(=O)OC(OC(c1ccccc1)(N(c1ccsc1)c1ccc2ccccc2n1)N1CC(CC(C)C)CC1(c1cnccn1)N(NC(CCNC(N)=O)(CCC(NC(N)=O)c1cccs1)NC(N)=O)C(CNN)c1ccon1)c1cnoc1)(Cc1ccncc1)CC(CO)(NC=N)C(CNC)(CN1CCC(c2ccccn2)C1)C(NC(=O)NC1(C)CCCN(CNN)C1)c1ccncn1)Nc1ccc2ccccc2n1,0.0032,162.5983,3.0000,0.0659,0.2048
2,0.6882,40,CCCCCCC(C)(C(CCCC)Nc1ccc2ccccc2n1)C(CO)N(c1ccc2ccccc2n1)C(CNC(=O)NC(C)CCCC)CC(C(CC)CC)C(CC(CCC(=O)OC(OC(c1ccccc1)(N(c1ccsc1)c1ccc2ccccc2n1)N1CCCC1(c1cnccn1)N(NC(CCNC(N)=O)(CCC(NC(N)=O)c1cccs1)NC(N)=O)C(CNN)c1ccon1)c1cnoc1)(Cc1ccncc1)CC(CO)(NC=N)C(CNC)(CN1CCC(c2ccccn2)C1)C(NC(=O)NC1(C)CCCN(CNN)C1)c1ccncn1)Nc1ccc2ccccc2n1,0.0032,187.4144,3.0000,0.0704,0.0000
2,0.6882,40,CCCCCCC(C)(C(CCCC)Nc1ccc2ccccc2n1)C(CO)N(c1ccc2ccccc2n1)C(CNC(=O)NC(C)CCCC)CC(C(CC)CC)C(CC(CCC(=O)OC(OC(c1ccccc1)(N(c1ccsc1)c1ccc2ccccc2n1)N1CCCC1(c1cnccn1)N(NC(CCNC(N)=O)(CCC(NC(N)=O)c1cccs1)NC(N)=O)C(CNN)c1ccon1)c1cnoc1)(Cc1ccncc1)CC(CO)(NC=Nc1cnccn1)C(CNC)(CN1CCC(c2ccccn2)C1)C(NC(=O)NC1(C)CCCN(CNN)C1)c1ccncn1)Nc1ccc2ccccc2n1,0.0032,201.1728,3.0000,0.0650,0.0000
2,0.6882,40,CCCCCCC(C)(C(CCCC)Nc1ccc2ccccc2n1)C(CO)N(c1ccc2ccccc2n1)C(CNC(=O)NC(C)CCCC)CC(C(CC)CC)C(CC(CCC(=O)OC(OC(c1ccccc1)(N(c1ccsc1)c1ccc2ccccc2n1)N1CCCC1(c1cnccn1)N(NC(CCNC(N)=O)(CCC(NC(N)=O)c1cccs1)NC(N)=O)C(CNN)c1ccon1)c1cnoc1)(Cc1ccncc1)CC(CO)(NC=Nc1cnccn1)C(CNC)(CN1CCC(c2ccccn2)C1)C(c1ccncn1)N(C(=O)NC1(C)CCCN(CNN)C1)C(C)O)Nc1ccc2ccccc2n1,0.0032,189.9345,3.0000,0.0681,0.0000
2,0.6882,40,CCCCC(C)NC(=O)NCC(CC(C(CC)CC)C(CC(CCC(=O)OC(OC(c1ccccc1)(N(c1ccsc1)c1ccc2ccccc2n1)N1CCCC1(c1cnccn1)N(NC(CCNC(N)=O)(CCC(NC(N)=O)c1cccs1)NC(N)=O)C(CNN)c1ccon1)c1cnoc1)(Cc1ccncc1)CC(CO)(NC=Nc1cnccn1)C(CNC)(CN1CCC(c2ccccn2)C1)C(NC(=O)NC1(C)CCCN(CNN)C1)c1ccncn1)Nc1ccc2ccccc2n1)N(c1ccc2ccccc2n1)C(CO)C(C)(CCCC(CC)c1ccccc1)C(CCCC)Nc1ccc2ccccc2n1,0.0042,207.3871,3.0000,0.0645,0.0000
2,0.6882,40,CCCCCCC(C)(C(CCCC)Nc1ccc2ccccc2n1)C(CO)N(c1ccc2ccccc2n1)C(CCCCC(CCC(=O)OC(OC(c1ccccc1)(N(c1ccsc1)c1ccc2ccccc2n1)N1CCCC1(c1cnccn1)N(Cc1ccon1)NC(CC)(CC(CCCO)C1(N)CC1)NC(=O)NC1CCOC1)c1cnoc1)(Cc1ccncc1)CC(NC(=N)c1ccncn1)C(C)(CNC(N)=O)CN1CCCC1)CNC(N)=O,0.0042,156.9747,3.0000,0.0730,0.2048
