seed,hypervolume,front_size,smiles,mpo,syba,sa,rrs,pns
6,0.8469,44,CCC(Cc1ccon1)C(CC(N)(NC(=O)CN1CCCC(C)C1)OCc1ccc(-c2ccccn2)cc1)C(=O)Nc1ncccn1,0.1587,122.0437,3.0000,0.1491,1.0000
6,0.8469,44,CCCCCN(C(=O)CCC(N)=O)C(N)(CCC(=O)Nc1ncccn1)OCc1ccc(-c2ccccn2)cc1,0.1812,122.1260,3.0000,0.1412,1.0000
6,0.8469,44,CC1CCCN(CC(=O)NC(N)(CC(C(=O)Nc2ncccn2)C(C)CCc2ccncn2)OCc2ccc(-c3ccccn3)cc2)C1,0.1588,124.6470,3.0000,0.1389,1.0000
6,0.8469,44,NC(=O)C(CC(NN1CCNCC1)OCc1ccc(-c2ccccn2)cc1)c1ccccc1,0.4157,67.7101,3.0000,0.1974,1.0000
6,0.8469,44,CCCNC(CCC(=O)NCCO)OC(OC)c1ccc(-c2ccccn2)cc1,0.4470,65.9229,3.0000,0.1818,1.0000
6,0.8469,44,CCCCC(CC)(CC(=O)NCC)C(N)OCc1ccc(-c2ccccn2)cc1,0.5106,78.1642,3.0000,0.1529,1.0000
6,0.8469,44,CC(C)C(N)(CC(C(N)=O)c1ccncn1)OCc1ccc(-c2ccccn2)cc1,0.5286,75.8822,3.0000,0.1566,1.0000
6,0.8469,44,CC(C)C(N)(CC(C(N)=O)c1ccncn1)OCc1ccc(-c2ccccn2)cc1,0.5286,75.8822,3.0000,0.1566,1.0000
6,0.8469,44,CC(CNC(=O)C(CC(N)(OCc1ccc(-c2ccccn2)cc1)C(C)C)c1ccncn1)Cc1ccco1,0.2316,114.0463,3.0000,0.1414,1.0000
6,0.8469,44,CC(C)CNC(=O)C(CC(N)(OCc1ccc(-c2ccccn2)cc1)C(C)(C)NC(N)=O)c1ccncn1,0.2676,99.1940,3.0000,0.1613,1.0000
6,0.8469,44,NC(CNc1ccc2ccccc2n1)OCc1ccc(-c2ccccn2)cc1,0.4768,108.1422,3.0000,0.1594,1.0000
6,0.8469,44,CCC(CCCCc1cnoc1)(CC(=O)NCCc1cnccn1)C(N)OCc1ccc(-c2ccccn2)cc1,0.1513,122.3949,3.0000,0.1471,0.1605
6,0.8469,44,CCCNC(CCC(=O)NCCO)OC(OC)c1ccc(-c2ccccn2)cc1,0.4470,65.9229,3.0000,0.1818,1.0000
6,0.8469,44,CCC(C)C(OC(N)(CCC(=O)Nc1ccccc1)C(C)CC)c1ccc(-c2ccccn2)cc1,0.2784,97.8192,3.0000,0.1688,1.0000
6,0.8469,44,CCCN(CC(C)(C)C)C(CCC(=O)NCCO)(OC(OCNc1ccc2ccccc2n1)c1ccc(-c2ccccn2)cc1)C(C)CC,0.0869,126.4651,3.0000,0.1546,1.0000
6,0.8469,44,CCCC(C)NC(=O)CCC(N)(OC(OC)c1ccc(-c2ccccn2)cc1)C(NC)Nc1ccc2ccccc2n1,0.1410,124.0405,3.0000,0.1667,1.0000
6,0.8469,44,OC(CN(c1ccc(-c2ccccn2)cc1)c1ccc2ccccc2n1)c1ccsc1,0.3517,113.9503,3.0000,0.1507,1.0000
6,0.8469,44,CCC(COCCOC)CC(CC(N)=O)C(N)(CCCCc1ccccc1)OCc1ccc(-c2ccccn2)cc1,0.1312,114.5817,3.0000,0.1702,1.0000
6,0.8469,44,CCCNC(CC(CCC(C)Nc1ccc2ccccc2n1)C(=O)NCCO)OC(OC)c1ccc(-c2ccccn2)cc1,0.1080,112.6127,3.0000,0.1875,1.0000
6,0.8469,44,CC(C)CNC(=O)C(CC(N)(OCc1ccc(-c2ccccn2)cc1)C(C)(C)C(C)(C)C)c1ccncn1,0.3150,98.0358,3.0000,0.1667,1.0000
6,0.8469,44,CC(C)CNC(=O)C(CC(N)(OCc1ccc(-c2ccccn2)cc1)C(C)(C)NC(N)=O)c1ccncn1,0.2676,99.1940,3.0000,0.1613,1.0000
6,0.8469,44,CC(C)CNC(=O)C(CC(N)(OCc1ccc(-c2ccccn2)cc1)C(C)(C)NC(N)=O)c1ccncn1,0.2676,99.1940,3.0000,0.1613,1.0000
6,0.8469,44,CCCCC(C)NC(OCc1ccc(-c2ccccn2)cc1)C(Nc1ccc2ccccc2n1)C(C(=O)Nc1cccs1)c1cnsc1,0.0882,127.3834,3.0000,0.1481,1.0000
