ece,mce,brier,bins,n,partition,model,rrs_class,source,rrs_type,metric,polypharma,single_target,delta_auc,poly_n,single_n,delta_ap,bins_json
0.48902486400000006,0.9390754825000001,0.424008084186118,"[{'bin': 0, 'n': 4, 'frac': 0.16, 'mean_pred': 0.0609245175, 'pos_frac': 1.0}, {'bin': 1, 'n': 2, 'frac': 0.08, 'mean_pred': 0.15210374, 'pos_frac': 1.0}, {'bin': 2, 'n': 1, 'frac': 0.04, 'mean_pred': 0.26584265, 'pos_frac': 1.0}, {'bin': 4, 'n': 1, 'frac': 0.04, 'mean_pred': 0.4208029, 'pos_frac': 1.0}, {'bin': 5, 'n': 1, 'frac': 0.04, 'mean_pred': 0.5505071, 'pos_frac': 1.0}, {'bin': 6, 'n': 2, 'frac': 0.08, 'mean_pred': 0.66320985, 'pos_frac': 1.0}, {'bin': 7, 'n': 1, 'frac': 0.04, 'mean_pred': 0.7445236, 'pos_frac': 1.0}, {'bin': 8, 'n': 4, 'frac': 0.16, 'mean_pred': 0.870337545, 'pos_frac': 0.5}, {'bin': 9, 'n': 9, 'frac': 0.36, 'mean_pred': 0.95558588, 'pos_frac': 0.6666666666666666}]",25.0,novel_101,GIN-TNE_native,A*,training,available,,,,,,,,"[{""bin"": 0, ""n"": 4, ""frac"": 0.16, ""mean_pred"": 0.0609245175, ""pos_frac"": 1.0}, {""bin"": 1, ""n"": 2, ""frac"": 0.08, ""mean_pred"": 0.15210374, ""pos_frac"": 1.0}, {""bin"": 2, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.26584265, ""pos_frac"": 1.0}, {""bin"": 4, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.4208029, ""pos_frac"": 1.0}, {""bin"": 5, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.5505071, ""pos_frac"": 1.0}, {""bin"": 6, ""n"": 2, ""frac"": 0.08, ""mean_pred"": 0.66320985, ""pos_frac"": 1.0}, {""bin"": 7, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.7445236, ""pos_frac"": 1.0}, {""bin"": 8, ""n"": 4, ""frac"": 0.16, ""mean_pred"": 0.870337545, ""pos_frac"": 0.5}, {""bin"": 9, ""n"": 9, ""frac"": 0.36, ""mean_pred"": 0.95558588, ""pos_frac"": 0.6666666666666666}]"
0.2905584584,0.87010367,0.24897214849305985,"[{'bin': 1, 'n': 1, 'frac': 0.04, 'mean_pred': 0.12989633, 'pos_frac': 1.0}, {'bin': 6, 'n': 2, 'frac': 0.08, 'mean_pred': 0.62772335, 'pos_frac': 1.0}, {'bin': 7, 'n': 1, 'frac': 0.04, 'mean_pred': 0.7391713, 'pos_frac': 1.0}, {'bin': 8, 'n': 6, 'frac': 0.24, 'mean_pred': 0.8642409916666667, 'pos_frac': 1.0}, {'bin': 9, 'n': 15, 'frac': 0.6, 'mean_pred': 0.9715947826666667, 'pos_frac': 0.6666666666666666}]",25.0,novel_101,GIN-TNE_native,B,training,available,,,,,,,,"[{""bin"": 1, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.12989633, ""pos_frac"": 1.0}, {""bin"": 6, ""n"": 2, ""frac"": 0.08, ""mean_pred"": 0.62772335, ""pos_frac"": 1.0}, {""bin"": 7, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.7391713, ""pos_frac"": 1.0}, {""bin"": 8, ""n"": 6, ""frac"": 0.24, ""mean_pred"": 0.8642409916666667, ""pos_frac"": 1.0}, {""bin"": 9, ""n"": 15, ""frac"": 0.6, ""mean_pred"": 0.9715947826666667, ""pos_frac"": 0.6666666666666666}]"
0.14745882744,0.6627316999999999,0.1169677462325675,"[{'bin': 0, 'n': 1, 'frac': 0.04, 'mean_pred': 0.004534366, 'pos_frac': 0.0}, {'bin': 2, 'n': 1, 'frac': 0.04, 'mean_pred': 0.22934182, 'pos_frac': 0.0}, {'bin': 3, 'n': 1, 'frac': 0.04, 'mean_pred': 0.3372683, 'pos_frac': 1.0}, {'bin': 5, 'n': 2, 'frac': 0.08, 'mean_pred': 0.57121175, 'pos_frac': 0.5}, {'bin': 6, 'n': 2, 'frac': 0.08, 'mean_pred': 0.661491225, 'pos_frac': 1.0}, {'bin': 7, 'n': 3, 'frac': 0.12, 'mean_pred': 0.7454461866666667, 'pos_frac': 0.6666666666666666}, {'bin': 8, 'n': 8, 'frac': 0.32, 'mean_pred': 0.8613312100000001, 'pos_frac': 1.0}, {'bin': 9, 'n': 7, 'frac': 0.28, 'mean_pred': 0.94639041, 'pos_frac': 0.8571428571428571}]",25.0,novel_101,GIN-TNE_native,C,training,available,,,,,,,,"[{""bin"": 0, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.004534366, ""pos_frac"": 0.0}, {""bin"": 2, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.22934182, ""pos_frac"": 0.0}, {""bin"": 3, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.3372683, ""pos_frac"": 1.0}, {""bin"": 5, ""n"": 2, ""frac"": 0.08, ""mean_pred"": 0.57121175, ""pos_frac"": 0.5}, {""bin"": 6, ""n"": 2, ""frac"": 0.08, ""mean_pred"": 0.661491225, ""pos_frac"": 1.0}, {""bin"": 7, ""n"": 3, ""frac"": 0.12, ""mean_pred"": 0.7454461866666667, ""pos_frac"": 0.6666666666666666}, {""bin"": 8, ""n"": 8, ""frac"": 0.32, ""mean_pred"": 0.8613312100000001, ""pos_frac"": 1.0}, {""bin"": 9, ""n"": 7, ""frac"": 0.28, ""mean_pred"": 0.94639041, ""pos_frac"": 0.8571428571428571}]"
0.08060072855541427,0.18072104256278854,0.1529814932698169,"[{'bin': 0, 'n': 5268, 'frac': 0.053161108027650235, 'mean_pred': 0.04649991415702923, 'pos_frac': 0.22722095671981776}, {'bin': 1, 'n': 4031, 'frac': 0.0406781371411272, 'mean_pred': 0.14818431507119825, 'pos_frac': 0.30860828578516497}, {'bin': 2, 'n': 3435, 'frac': 0.03466370654422524, 'mean_pred': 0.24937943412227073, 'pos_frac': 0.4037845705967977}, {'bin': 3, 'n': 3399, 'frac': 0.034300418790049955, 'mean_pred': 0.34999980979994116, 'pos_frac': 0.44071785819358633}, {'bin': 4, 'n': 3507, 'frac': 0.035390282052575814, 'mean_pred': 0.450431995106929, 'pos_frac': 0.5189620758483033}, {'bin': 5, 'n': 4005, 'frac': 0.04041576265200061, 'mean_pred': 0.5514180412459425, 'pos_frac': 0.5902621722846442}, {'bin': 6, 'n': 4893, 'frac': 0.049376860588324335, 'mean_pred': 0.651649891849581, 'pos_frac': 0.6523605150214592}, {'bin': 7, 'n': 6711, 'frac': 0.06772289217417629, 'mean_pred': 0.752855014722098, 'pos_frac': 0.7100283117270153}, {'bin': 8, 'n': 10861, 'frac': 0.10960189716938291, 'mean_pred': 0.8555506345133965, 'pos_frac': 0.7754350428137372}, {'bin': 9, 'n': 52985, 'frac': 0.5346889348604874, 'mean_pred': 0.9745920763489668, 'pos_frac': 0.8992356327262433}]",99095.0,novel_101,GIN-TNE_native,UNMATCHED,training,available,,,,,,,,"[{""bin"": 0, ""n"": 5268, ""frac"": 0.053161108027650235, ""mean_pred"": 0.04649991415702923, ""pos_frac"": 0.22722095671981776}, {""bin"": 1, ""n"": 4031, ""frac"": 0.0406781371411272, ""mean_pred"": 0.14818431507119825, ""pos_frac"": 0.30860828578516497}, {""bin"": 2, ""n"": 3435, ""frac"": 0.03466370654422524, ""mean_pred"": 0.24937943412227073, ""pos_frac"": 0.4037845705967977}, {""bin"": 3, ""n"": 3399, ""frac"": 0.034300418790049955, ""mean_pred"": 0.34999980979994116, ""pos_frac"": 0.44071785819358633}, {""bin"": 4, ""n"": 3507, ""frac"": 0.035390282052575814, ""mean_pred"": 0.450431995106929, ""pos_frac"": 0.5189620758483033}, {""bin"": 5, ""n"": 4005, ""frac"": 0.04041576265200061, ""mean_pred"": 0.5514180412459425, ""pos_frac"": 0.5902621722846442}, {""bin"": 6, ""n"": 4893, ""frac"": 0.049376860588324335, ""mean_pred"": 0.651649891849581, ""pos_frac"": 0.6523605150214592}, {""bin"": 7, ""n"": 6711, ""frac"": 0.06772289217417629, ""mean_pred"": 0.752855014722098, ""pos_frac"": 0.7100283117270153}, {""bin"": 8, ""n"": 10861, ""frac"": 0.10960189716938291, ""mean_pred"": 0.8555506345133965, ""pos_frac"": 0.7754350428137372}, {""bin"": 9, ""n"": 52985, ""frac"": 0.5346889348604874, ""mean_pred"": 0.9745920763489668, ""pos_frac"": 0.8992356327262433}]"
,,,,,novel_101,GIN-TNE_native,POLYPHARMA_AUC,training,complete,AUC,0.6000000000000001,0.8001014300577273,-0.20010143005772718,10.0,99170.0,,
,,,,,novel_101,GIN-TNE_native,POLYPHARMA_AP,training,complete,AP,0.75,0.9085352913946225,,,,-0.15853529139462252,
0.08328330391832553,0.20084143208878918,0.1583741056995871,"[{'bin': 0, 'n': 4815, 'frac': 0.048548094373865695, 'mean_pred': 0.04941817331100311, 'pos_frac': 0.2502596053997923}, {'bin': 1, 'n': 4090, 'frac': 0.04123815285339786, 'mean_pred': 0.1485709621193154, 'pos_frac': 0.326161369193154}, {'bin': 2, 'n': 3746, 'frac': 0.03776971163541037, 'mean_pred': 0.2503244271115857, 'pos_frac': 0.41217298451681794}, {'bin': 3, 'n': 3875, 'frac': 0.039070377092155675, 'mean_pred': 0.3505209687819355, 'pos_frac': 0.48748387096774193}, {'bin': 4, 'n': 3974, 'frac': 0.04006856221012301, 'mean_pred': 0.4518225539154504, 'pos_frac': 0.5488173125314545}, {'bin': 5, 'n': 4524, 'frac': 0.0456140350877193, 'mean_pred': 0.5522623968280282, 'pos_frac': 0.5970380194518126}, {'bin': 6, 'n': 5545, 'frac': 0.055908449284129864, 'mean_pred': 0.6514472998340848, 'pos_frac': 0.6674481514878269}, {'bin': 7, 'n': 7382, 'frac': 0.07443032869530147, 'mean_pred': 0.7530694266770523, 'pos_frac': 0.718775399620699}, {'bin': 8, 'n': 11602, 'frac': 0.1169792296834039, 'mean_pred': 0.8553166552801241, 'pos_frac': 0.7831408377865885}, {'bin': 9, 'n': 49627, 'frac': 0.5003730590844928, 'mean_pred': 0.9736703151101216, 'pos_frac': 0.8998730529751949}]",99180.0,novel_101,GIN-TNE_permuted,ALL,training,,,,,,,,,"[{""bin"": 0, ""n"": 4815, ""frac"": 0.048548094373865695, ""mean_pred"": 0.04941817331100311, ""pos_frac"": 0.2502596053997923}, {""bin"": 1, ""n"": 4090, ""frac"": 0.04123815285339786, ""mean_pred"": 0.1485709621193154, ""pos_frac"": 0.326161369193154}, {""bin"": 2, ""n"": 3746, ""frac"": 0.03776971163541037, ""mean_pred"": 0.2503244271115857, ""pos_frac"": 0.41217298451681794}, {""bin"": 3, ""n"": 3875, ""frac"": 0.039070377092155675, ""mean_pred"": 0.3505209687819355, ""pos_frac"": 0.48748387096774193}, {""bin"": 4, ""n"": 3974, ""frac"": 0.04006856221012301, ""mean_pred"": 0.4518225539154504, ""pos_frac"": 0.5488173125314545}, {""bin"": 5, ""n"": 4524, ""frac"": 0.0456140350877193, ""mean_pred"": 0.5522623968280282, ""pos_frac"": 0.5970380194518126}, {""bin"": 6, ""n"": 5545, ""frac"": 0.055908449284129864, ""mean_pred"": 0.6514472998340848, ""pos_frac"": 0.6674481514878269}, {""bin"": 7, ""n"": 7382, ""frac"": 0.07443032869530147, ""mean_pred"": 0.7530694266770523, ""pos_frac"": 0.718775399620699}, {""bin"": 8, ""n"": 11602, ""frac"": 0.1169792296834039, ""mean_pred"": 0.8553166552801241, ""pos_frac"": 0.7831408377865885}, {""bin"": 9, ""n"": 49627, ""frac"": 0.5003730590844928, ""mean_pred"": 0.9736703151101216, ""pos_frac"": 0.8998730529751949}]"
0.34768158549999995,0.50772303,0.28850208689873014,"[{'bin': 4, 'n': 1, 'frac': 0.05, 'mean_pred': 0.49227697, 'pos_frac': 1.0}, {'bin': 5, 'n': 1, 'frac': 0.05, 'mean_pred': 0.5370028, 'pos_frac': 1.0}, {'bin': 7, 'n': 4, 'frac': 0.2, 'mean_pred': 0.7265325675000001, 'pos_frac': 1.0}, {'bin': 8, 'n': 2, 'frac': 0.1, 'mean_pred': 0.8883064, 'pos_frac': 1.0}, {'bin': 9, 'n': 12, 'frac': 0.6, 'mean_pred': 0.9721378791666666, 'pos_frac': 0.5833333333333334}]",20.0,novel_101,GIN-TNE_permuted,B,training,complete,,,,,,,,"[{""bin"": 4, ""n"": 1, ""frac"": 0.05, ""mean_pred"": 0.49227697, ""pos_frac"": 1.0}, {""bin"": 5, ""n"": 1, ""frac"": 0.05, ""mean_pred"": 0.5370028, ""pos_frac"": 1.0}, {""bin"": 7, ""n"": 4, ""frac"": 0.2, ""mean_pred"": 0.7265325675000001, ""pos_frac"": 1.0}, {""bin"": 8, ""n"": 2, ""frac"": 0.1, ""mean_pred"": 0.8883064, ""pos_frac"": 1.0}, {""bin"": 9, ""n"": 12, ""frac"": 0.6, ""mean_pred"": 0.9721378791666666, ""pos_frac"": 0.5833333333333334}]"
0.1433095564,0.48173124,0.15539170000801858,"[{'bin': 5, 'n': 1, 'frac': 0.04, 'mean_pred': 0.51826876, 'pos_frac': 1.0}, {'bin': 6, 'n': 1, 'frac': 0.04, 'mean_pred': 0.66230035, 'pos_frac': 1.0}, {'bin': 7, 'n': 6, 'frac': 0.24, 'mean_pred': 0.7559004166666666, 'pos_frac': 0.5}, {'bin': 8, 'n': 7, 'frac': 0.28, 'mean_pred': 0.8556651071428573, 'pos_frac': 0.7142857142857143}, {'bin': 9, 'n': 10, 'frac': 0.4, 'mean_pred': 0.976175023, 'pos_frac': 1.0}]",25.0,novel_101,GIN-TNE_permuted,C,training,complete,,,,,,,,"[{""bin"": 5, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.51826876, ""pos_frac"": 1.0}, {""bin"": 6, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.66230035, ""pos_frac"": 1.0}, {""bin"": 7, ""n"": 6, ""frac"": 0.24, ""mean_pred"": 0.7559004166666666, ""pos_frac"": 0.5}, {""bin"": 8, ""n"": 7, ""frac"": 0.28, ""mean_pred"": 0.8556651071428573, ""pos_frac"": 0.7142857142857143}, {""bin"": 9, ""n"": 10, ""frac"": 0.4, ""mean_pred"": 0.976175023, ""pos_frac"": 1.0}]"
0.08323798194309442,0.20084143208878918,0.15833956154101858,"[{'bin': 0, 'n': 4815, 'frac': 0.048577481840193705, 'mean_pred': 0.04941817331100311, 'pos_frac': 0.2502596053997923}, {'bin': 1, 'n': 4090, 'frac': 0.04126311541565779, 'mean_pred': 0.1485709621193154, 'pos_frac': 0.326161369193154}, {'bin': 2, 'n': 3746, 'frac': 0.03779257465698144, 'mean_pred': 0.2503244271115857, 'pos_frac': 0.41217298451681794}, {'bin': 3, 'n': 3875, 'frac': 0.03909402744148507, 'mean_pred': 0.3505209687819355, 'pos_frac': 0.48748387096774193}, {'bin': 4, 'n': 3973, 'frac': 0.04008272800645682, 'mean_pred': 0.4518123715806695, 'pos_frac': 0.5487037503146237}, {'bin': 5, 'n': 4522, 'frac': 0.04562146892655367, 'mean_pred': 0.5522732887417071, 'pos_frac': 0.596859796550199}, {'bin': 6, 'n': 5543, 'frac': 0.055922114608555284, 'mean_pred': 0.6514475369889952, 'pos_frac': 0.667508569366769}, {'bin': 7, 'n': 7370, 'frac': 0.0743543179983858, 'mean_pred': 0.7530778759728629, 'pos_frac': 0.7189959294436906}, {'bin': 8, 'n': 11589, 'frac': 0.11691888619854722, 'mean_pred': 0.8553144420778325, 'pos_frac': 0.783156441453102}, {'bin': 9, 'n': 49597, 'frac': 0.5003732849071832, 'mean_pred': 0.9736701335584813, 'pos_frac': 0.8999334637175636}]",99120.0,novel_101,GIN-TNE_permuted,UNMATCHED,training,complete,,,,,,,,"[{""bin"": 0, ""n"": 4815, ""frac"": 0.048577481840193705, ""mean_pred"": 0.04941817331100311, ""pos_frac"": 0.2502596053997923}, {""bin"": 1, ""n"": 4090, ""frac"": 0.04126311541565779, ""mean_pred"": 0.1485709621193154, ""pos_frac"": 0.326161369193154}, {""bin"": 2, ""n"": 3746, ""frac"": 0.03779257465698144, ""mean_pred"": 0.2503244271115857, ""pos_frac"": 0.41217298451681794}, {""bin"": 3, ""n"": 3875, ""frac"": 0.03909402744148507, ""mean_pred"": 0.3505209687819355, ""pos_frac"": 0.48748387096774193}, {""bin"": 4, ""n"": 3973, ""frac"": 0.04008272800645682, ""mean_pred"": 0.4518123715806695, ""pos_frac"": 0.5487037503146237}, {""bin"": 5, ""n"": 4522, ""frac"": 0.04562146892655367, ""mean_pred"": 0.5522732887417071, ""pos_frac"": 0.596859796550199}, {""bin"": 6, ""n"": 5543, ""frac"": 0.055922114608555284, ""mean_pred"": 0.6514475369889952, ""pos_frac"": 0.667508569366769}, {""bin"": 7, ""n"": 7370, ""frac"": 0.0743543179983858, ""mean_pred"": 0.7530778759728629, ""pos_frac"": 0.7189959294436906}, {""bin"": 8, ""n"": 11589, ""frac"": 0.11691888619854722, ""mean_pred"": 0.8553144420778325, ""pos_frac"": 0.783156441453102}, {""bin"": 9, ""n"": 49597, ""frac"": 0.5003732849071832, ""mean_pred"": 0.9736701335584813, ""pos_frac"": 0.8999334637175636}]"
0.5506931232,0.91585964,0.43501063467546425,"[{'bin': 0, 'n': 1, 'frac': 0.04, 'mean_pred': 0.08414036, 'pos_frac': 1.0}, {'bin': 1, 'n': 5, 'frac': 0.2, 'mean_pred': 0.13649102200000002, 'pos_frac': 1.0}, {'bin': 2, 'n': 3, 'frac': 0.12, 'mean_pred': 0.28908084, 'pos_frac': 1.0}, {'bin': 3, 'n': 2, 'frac': 0.08, 'mean_pred': 0.348941265, 'pos_frac': 1.0}, {'bin': 4, 'n': 2, 'frac': 0.08, 'mean_pred': 0.48715160999999996, 'pos_frac': 1.0}, {'bin': 5, 'n': 1, 'frac': 0.04, 'mean_pred': 0.5842137, 'pos_frac': 1.0}, {'bin': 6, 'n': 1, 'frac': 0.04, 'mean_pred': 0.6392797, 'pos_frac': 0.0}, {'bin': 7, 'n': 3, 'frac': 0.12, 'mean_pred': 0.7772025933333332, 'pos_frac': 0.3333333333333333}, {'bin': 8, 'n': 1, 'frac': 0.04, 'mean_pred': 0.8284282, 'pos_frac': 0.0}, {'bin': 9, 'n': 6, 'frac': 0.24, 'mean_pred': 0.9763749733333333, 'pos_frac': 0.8333333333333334}]",25.0,novel_101,GIN-TNE_permuted,A*,training,available,,,,,,,,"[{""bin"": 0, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.08414036, ""pos_frac"": 1.0}, {""bin"": 1, ""n"": 5, ""frac"": 0.2, ""mean_pred"": 0.13649102200000002, ""pos_frac"": 1.0}, {""bin"": 2, ""n"": 3, ""frac"": 0.12, ""mean_pred"": 0.28908084, ""pos_frac"": 1.0}, {""bin"": 3, ""n"": 2, ""frac"": 0.08, ""mean_pred"": 0.348941265, ""pos_frac"": 1.0}, {""bin"": 4, ""n"": 2, ""frac"": 0.08, ""mean_pred"": 0.48715160999999996, ""pos_frac"": 1.0}, {""bin"": 5, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.5842137, ""pos_frac"": 1.0}, {""bin"": 6, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.6392797, ""pos_frac"": 0.0}, {""bin"": 7, ""n"": 3, ""frac"": 0.12, ""mean_pred"": 0.7772025933333332, ""pos_frac"": 0.3333333333333333}, {""bin"": 8, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.8284282, ""pos_frac"": 0.0}, {""bin"": 9, ""n"": 6, ""frac"": 0.24, ""mean_pred"": 0.9763749733333333, ""pos_frac"": 0.8333333333333334}]"
0.2908352719999999,0.50772303,0.23633416145625866,"[{'bin': 4, 'n': 1, 'frac': 0.04, 'mean_pred': 0.49227697, 'pos_frac': 1.0}, {'bin': 5, 'n': 1, 'frac': 0.04, 'mean_pred': 0.5370028, 'pos_frac': 1.0}, {'bin': 6, 'n': 1, 'frac': 0.04, 'mean_pred': 0.6709057, 'pos_frac': 1.0}, {'bin': 7, 'n': 4, 'frac': 0.16, 'mean_pred': 0.7265325675000001, 'pos_frac': 1.0}, {'bin': 8, 'n': 3, 'frac': 0.12, 'mean_pred': 0.8790615333333335, 'pos_frac': 1.0}, {'bin': 9, 'n': 15, 'frac': 0.6, 'mean_pred': 0.9676254759999999, 'pos_frac': 0.6666666666666666}]",25.0,novel_101,GIN-TNE_permuted,B,training,available,,,,,,,,"[{""bin"": 4, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.49227697, ""pos_frac"": 1.0}, {""bin"": 5, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.5370028, ""pos_frac"": 1.0}, {""bin"": 6, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.6709057, ""pos_frac"": 1.0}, {""bin"": 7, ""n"": 4, ""frac"": 0.16, ""mean_pred"": 0.7265325675000001, ""pos_frac"": 1.0}, {""bin"": 8, ""n"": 3, ""frac"": 0.12, ""mean_pred"": 0.8790615333333335, ""pos_frac"": 1.0}, {""bin"": 9, ""n"": 15, ""frac"": 0.6, ""mean_pred"": 0.9676254759999999, ""pos_frac"": 0.6666666666666666}]"
0.1433095564,0.48173124,0.15539170000801858,"[{'bin': 5, 'n': 1, 'frac': 0.04, 'mean_pred': 0.51826876, 'pos_frac': 1.0}, {'bin': 6, 'n': 1, 'frac': 0.04, 'mean_pred': 0.66230035, 'pos_frac': 1.0}, {'bin': 7, 'n': 6, 'frac': 0.24, 'mean_pred': 0.7559004166666666, 'pos_frac': 0.5}, {'bin': 8, 'n': 7, 'frac': 0.28, 'mean_pred': 0.8556651071428573, 'pos_frac': 0.7142857142857143}, {'bin': 9, 'n': 10, 'frac': 0.4, 'mean_pred': 0.976175023, 'pos_frac': 1.0}]",25.0,novel_101,GIN-TNE_permuted,C,training,available,,,,,,,,"[{""bin"": 5, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.51826876, ""pos_frac"": 1.0}, {""bin"": 6, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.66230035, ""pos_frac"": 1.0}, {""bin"": 7, ""n"": 6, ""frac"": 0.24, ""mean_pred"": 0.7559004166666666, ""pos_frac"": 0.5}, {""bin"": 8, ""n"": 7, ""frac"": 0.28, ""mean_pred"": 0.8556651071428573, ""pos_frac"": 0.7142857142857143}, {""bin"": 9, ""n"": 10, ""frac"": 0.4, ""mean_pred"": 0.976175023, ""pos_frac"": 1.0}]"
0.0831596600555984,0.20069290317148317,0.1583006322310547,"[{'bin': 0, 'n': 4814, 'frac': 0.04857964579443968, 'mean_pred': 0.04941096055930203, 'pos_frac': 0.2501038637307852}, {'bin': 1, 'n': 4085, 'frac': 0.04122306877239013, 'mean_pred': 0.14858574784773562, 'pos_frac': 0.32533659730722153}, {'bin': 2, 'n': 3743, 'frac': 0.03777183510772491, 'mean_pred': 0.250293363996794, 'pos_frac': 0.41170184344109}, {'bin': 3, 'n': 3873, 'frac': 0.03908370755335789, 'mean_pred': 0.35052178453395305, 'pos_frac': 0.4872192099147947}, {'bin': 4, 'n': 3971, 'frac': 0.040072657550835056, 'mean_pred': 0.4517945729211785, 'pos_frac': 0.5484764542936288}, {'bin': 5, 'n': 4521, 'frac': 0.04562288712851304, 'mean_pred': 0.5522662238420702, 'pos_frac': 0.5967706259677062}, {'bin': 6, 'n': 5542, 'frac': 0.055926131489984356, 'mean_pred': 0.6514440259527247, 'pos_frac': 0.6674485745218333}, {'bin': 7, 'n': 7369, 'frac': 0.07436298501438014, 'mean_pred': 0.7530717013407519, 'pos_frac': 0.7189577961731578}, {'bin': 8, 'n': 11588, 'frac': 0.11693829153842272, 'mean_pred': 0.8553139883879877, 'pos_frac': 0.7831377286848464}, {'bin': 9, 'n': 49589, 'frac': 0.500418790049952, 'mean_pred': 0.9736710432658453, 'pos_frac': 0.8999173203734699}]",99095.0,novel_101,GIN-TNE_permuted,UNMATCHED,training,available,,,,,,,,"[{""bin"": 0, ""n"": 4814, ""frac"": 0.04857964579443968, ""mean_pred"": 0.04941096055930203, ""pos_frac"": 0.2501038637307852}, {""bin"": 1, ""n"": 4085, ""frac"": 0.04122306877239013, ""mean_pred"": 0.14858574784773562, ""pos_frac"": 0.32533659730722153}, {""bin"": 2, ""n"": 3743, ""frac"": 0.03777183510772491, ""mean_pred"": 0.250293363996794, ""pos_frac"": 0.41170184344109}, {""bin"": 3, ""n"": 3873, ""frac"": 0.03908370755335789, ""mean_pred"": 0.35052178453395305, ""pos_frac"": 0.4872192099147947}, {""bin"": 4, ""n"": 3971, ""frac"": 0.040072657550835056, ""mean_pred"": 0.4517945729211785, ""pos_frac"": 0.5484764542936288}, {""bin"": 5, ""n"": 4521, ""frac"": 0.04562288712851304, ""mean_pred"": 0.5522662238420702, ""pos_frac"": 0.5967706259677062}, {""bin"": 6, ""n"": 5542, ""frac"": 0.055926131489984356, ""mean_pred"": 0.6514440259527247, ""pos_frac"": 0.6674485745218333}, {""bin"": 7, ""n"": 7369, ""frac"": 0.07436298501438014, ""mean_pred"": 0.7530717013407519, ""pos_frac"": 0.7189577961731578}, {""bin"": 8, ""n"": 11588, ""frac"": 0.11693829153842272, ""mean_pred"": 0.8553139883879877, ""pos_frac"": 0.7831377286848464}, {""bin"": 9, ""n"": 49589, ""frac"": 0.500418790049952, ""mean_pred"": 0.9736710432658453, ""pos_frac"": 0.8999173203734699}]"
,,,,,novel_101,GIN-TNE_permuted,POLYPHARMA_AUC,training,complete,AUC,0.8400000000000001,0.7891965408788322,0.050803459121167904,10.0,99170.0,,
,,,,,novel_101,GIN-TNE_permuted,POLYPHARMA_AP,training,complete,AP,0.8528571428571428,0.9048348554605785,,,,-0.051977712603435755,
